Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
NXPI,NXP Semiconductors N.V.,NXP Semiconductors N. V.,USD,219.98,219.98,2025-12-30,151.41,2025-04-08,-1.8,282.88,2024-07-16,151.41,2025-04-08,46.5,3060963,0.0245,2025-05-12,34.0,2025-05-12,34.0,166.29,2025-04-16,2025-06-26,True
CRBG,"Corebridge Financial, Inc.","Corebridge Financial, Inc. provides retirement solutions and insurance products in the United States.",USD,30.28,30.28,2025-12-30,24.85,2025-04-08,-5.4,35.41,2025-07-29,27.4,2025-11-18,22.6,7196250,0.019,,,2025-06-06,59.0,26.39,2025-04-21,2025-06-26,False
APAM,Artisan Partners Asset Management Inc.,Artisan Partners Asset Management Inc.,USD,41.03,41.03,2025-12-30,32.16,2025-04-08,-1.2,46.64,2025-08-13,40.44,2025-11-20,13.3,512013,0.0123,,,2025-05-14,36.0,32.48,2025-04-21,2025-06-26,True
BCLYF,BARCLAYS PLC,"Barclays PLC provides various financial services in the United Kingdom, Europe, the Americas, Africa, the Middle East, and Asia.",USD,6.38,6.38,2025-12-30,3.06,2025-01-13,25.3,6.43,2025-12-29,,,,41743,0.0226,,,2025-03-05,51.0,3.49,2025-04-14,2025-06-26,True
OMF,"OneMain Holdings, Inc.","OneMain Holdings, Inc. , a financial service holding company, engages in the consumer finance and insurance businesses in the United States.",USD,67.96,67.96,2025-12-30,38.17,2025-04-08,23.9,69.62,2025-12-11,67.2,2025-12-15,3.5,1038570,0.02,,,2025-05-12,34.0,41.22,2025-04-21,2025-06-26,True
SPPP,SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST,"""Sprott Physical Platinum and P.",USD,17.6,17.6,2025-12-30,8.85,2024-12-30,29.7,21.29,2021-05-11,8.71,2024-02-09,59.1,1300106,0.0352,2025-06-09,486.0,2025-06-11,163.0,9.3,2025-04-22,2025-06-26,True
SPNT,SiriusPoint Ltd,SiriusPoint Ltd. provides multi-line reinsurance and insurance products and services worldwide.,USD,22.06,22.06,2025-12-30,13.91,2025-02-12,24.5,22.66,2025-12-24,,,,696516,0.0159,,,2025-05-05,82.0,15.99,2025-04-21,2025-06-26,True
MTUS,Metallus Inc.,"Metallus Inc. manufactures and sells alloy steel, and carbon and micro-alloy steel products in the United States and internationally.",USD,17.33,17.33,2025-12-30,11.45,2025-04-08,3.5,26.18,2022-06-07,11.45,2025-04-08,56.3,339233,0.0232,2025-06-26,79.0,2025-06-26,79.0,11.61,2025-05-09,2025-06-26,True
FMCCO,FEDERAL HOME LOAN MORTGAGE CORP,Federal Home Loan Mortgage Corporation operates in the secondary mortgage market in the United States.,USD,22.68,22.68,2025-12-30,15.0,2025-04-07,-10.9,27.52,2025-10-07,22.28,2025-12-22,19.0,883,0.0244,,,2025-05-30,53.0,15.31,2025-04-23,2025-06-26,True
WS,"Worthington Steel, Inc.","Worthington Steel, Inc. operates as a steel processor in North America.",USD,35.45,35.45,2025-12-30,22.23,2025-04-08,14.2,45.36,2024-11-11,22.23,2025-04-08,51.0,243706,0.0191,2025-06-26,79.0,2025-06-26,79.0,23.25,2025-04-21,2025-06-26,True
XHR,"Xenia Hotels & Resorts, Inc.","Xenia Hotels & Resorts, Inc. is a self-advised and self-administered REIT that invests in uniquely positioned luxury and upper upscale hotels and resorts with a focus on the top 25 lodging markets as well as key leisure destinations in the United ...",USD,14.46,14.46,2025-12-30,9.03,2025-04-08,6.6,18.94,2021-03-17,9.03,2025-04-08,52.3,907016,0.0162,2025-05-12,34.0,2025-05-12,34.0,9.52,2025-04-16,2025-06-26,True
CUBI,"Customers Bancorp, Inc.","Customers Bancorp, Inc. operates as the bank holding company for Customers Bank that provides banking products and services.",USD,73.4,73.4,2025-12-30,42.75,2025-04-08,13.8,77.91,2025-12-18,73.4,2025-12-30,5.8,374350,0.0222,,,2025-06-24,77.0,44.01,2025-04-21,2025-06-26,True
VRTS,"VIRTUS INVESTMENT PARTNERS, INC.","Virtus Investment Partners, Inc.",USD,164.13,164.13,2025-12-30,137.47,2025-04-21,-10.5,286.01,2021-11-12,129.54,2022-10-12,54.7,72376,0.0199,2022-11-11,30.0,2025-06-26,66.0,137.47,2025-04-21,2025-06-26,False
RUN,Sunrun Inc.,"Sunrun Inc. designs, develops, installs, sells, owns, and maintains residential solar energy systems in the United States.",USD,19.09,19.09,2025-12-30,5.66,2025-04-08,4.0,96.5,2021-01-08,5.66,2025-04-08,94.1,6433453,0.0475,2025-04-25,17.0,2025-04-25,17.0,5.78,2025-06-17,2025-06-26,True
GNRC,GENERAC HOLDINGS INC.,"Generac Holdings Inc. designs, manufactures, and distributes energy technology products and solution worldwide.",USD,137.86,137.86,2025-12-30,101.92,2025-04-08,-17.9,505.8,2021-11-01,82.2,2023-10-27,83.7,1026486,0.0306,2023-11-14,18.0,2025-06-23,76.0,106.58,2025-04-21,2025-06-25,True
ILMN,"ILLUMINA, INC.","Illumina, Inc. provides sequencing- and array-based solutions for genetic and genomic analysis in the Americas, Europe, Greater China, the Asia Pacific, the Middle East, and Africa.",USD,132.75,132.75,2025-12-30,70.3,2025-04-08,29.8,510.54,2021-08-16,70.3,2025-04-08,86.2,1636623,0.0348,2025-06-24,77.0,2025-06-24,77.0,71.2,2025-04-17,2025-06-25,True
SANM,SANMINA CORP,"Sanmina Corporation provides integrated manufacturing solutions, components, products and repair, logistics, and after-market services in the Americas, the Asia Pacific, Europe, the Middle East, and Africa.",USD,152.03,152.03,2025-12-30,67.3,2025-04-04,30.5,177.76,2025-11-05,142.87,2025-12-17,19.6,643156,0.0487,,,2025-06-03,60.0,73.06,2025-04-21,2025-06-25,True
COF,CAPITAL ONE FINANCIAL CORP,"Capital One Financial Corporation operates as the financial services holding company for the Capital One, National Association, which engages in the provision of various financial products and services in the United States, Canada, and the United ...",USD,243.97,243.97,2025-12-30,149.12,2025-04-04,14.7,249.32,2025-12-26,,,,3620823,0.0169,,,2025-05-12,38.0,158.51,2025-04-16,2025-06-25,True
HPE,Hewlett Packard Enterprise Co,"Hewlett Packard Enterprise Company, together with its subsidiaries, develops intelligent solutions in the United States, the Americas, Europe, the Middle East, Africa, the Asia Pacific, Japan, and internationally.",USD,24.07,24.07,2025-12-30,12.28,2025-04-08,-2.9,26.09,2025-10-09,19.9,2025-11-20,23.7,26735310,0.026,,,2025-04-28,20.0,14.02,2025-04-14,2025-06-25,True
QS,QuantumScape Corp,"QuantumScape Corporation, together with its subsidiaries, focuses on the development and commercialization of solid-state lithium-metal batteries for electric vehicles and other applications in the United States.",USD,10.38,10.38,2025-12-30,3.47,2025-04-08,-28.9,115.2,2020-12-28,3.47,2025-04-08,97.0,16899316,0.0589,2025-05-16,38.0,2025-05-16,38.0,3.69,2025-04-16,2025-06-25,True
STT,STATE STREET CORP,State Street Corporation provides various financial products and services to institutional investors.,USD,130.34,130.34,2025-12-30,74.25,2025-04-08,15.0,132.28,2025-12-26,,,,1911143,0.0147,,,2025-05-15,37.0,78.49,2025-04-16,2025-06-25,True
POET,POET TECHNOLOGIES INC.,"POET Technologies Inc. , together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products and services for commercial applications in the United States, Canada, Singapore, and China.",USD,6.52,6.52,2025-12-30,3.21,2025-04-08,9.8,11.8,2021-07-01,0.77,2023-12-18,93.5,7579230,0.0772,2024-01-11,24.0,2025-04-28,20.0,3.73,2025-04-21,2025-06-25,True
MS,MORGAN STANLEY,"Morgan Stanley, a financial holding company, provides various financial products and services to governments, financial institutions, and individuals in the Americas, Asia, Europe, Middle East, and Africa.",USD,179.08,179.08,2025-12-30,97.76,2025-04-04,14.8,181.87,2025-12-26,,,,5453170,0.0145,,,2025-05-13,39.0,104.09,2025-04-21,2025-06-25,True
NAVI,NAVIENT CORP,"Navient Corporation provides technology-enabled education finance and business processing solutions for education, health care, and government clients in the United States.",USD,12.91,12.91,2025-12-30,10.37,2025-04-08,-1.1,19.7,2021-09-17,10.37,2025-04-08,47.3,969166,0.0224,2025-06-11,64.0,2025-06-11,64.0,10.61,2025-04-21,2025-06-25,False
NVST,Envista Holdings Corp,"Envista Holdings Corporation, together with its subsidiaries, develops, manufactures, markets, and sells dental products in the United States, China, and internationally.",USD,21.91,21.91,2025-12-30,14.76,2025-04-08,7.6,50.9,2022-03-21,14.76,2025-04-08,71.0,2104850,0.0185,2025-06-11,64.0,2025-06-11,64.0,14.87,2025-04-21,2025-06-25,True
NBXG,Neuberger Berman Next Generation Connectivity Fund Inc.,Neuberger Next Generation Connectivity Fund Inc.,USD,14.53,14.53,2025-12-30,9.98,2025-04-07,-3.7,15.15,2025-11-03,13.56,2025-11-20,10.5,193586,0.0118,,,2025-06-06,60.0,10.51,2025-04-21,2025-06-25,True
AMKR,"AMKOR TECHNOLOGY, INC.","Amkor Technology, Inc. provides outsourced semiconductor packaging and test services in the United States, Japan, Europe, and the Asia Pacific.",USD,40.4,40.4,2025-12-30,14.73,2025-04-04,37.4,47.04,2025-12-11,38.87,2025-12-17,17.4,3273753,0.0411,,,2025-05-12,38.0,15.73,2025-04-21,2025-06-24,True
LILAK,Liberty Latin America Ltd.,"Liberty Latin America Ltd. , together with its subsidiaries, provides fixed, mobile, and subsea telecommunications services in Puerto Rico, Panama, Costa Rica, Jamaica, Latin America and the Caribbean, the Bahamas, Trinidad and Tobago, Barbados, C...",USD,7.48,7.48,2025-12-30,4.54,2025-05-12,-10.2,14.77,2021-06-01,4.54,2025-05-12,69.3,770746,0.0238,2025-06-24,43.0,2025-06-24,43.0,4.54,2025-05-12,2025-06-24,True
LPL,"LG Display Co., Ltd.","LG Display Co. , Ltd.",USD,4.22,4.22,2025-12-30,2.56,2025-04-08,-20.2,12.19,2021-04-27,2.56,2025-04-08,79.0,370480,0.0201,2025-06-09,62.0,2025-06-09,62.0,2.73,2025-04-21,2025-06-24,True
BTX,BlackRock Technology & Private Equity Term Trust,"BlackRock Technology and Private Equity Term Trust is a mutual fund launched by BlackRock, Inc.",USD,6.62,6.62,2025-12-30,5.0,2025-04-07,-1.0,14.04,2021-04-16,4.59,2022-12-28,67.3,951723,0.015,2023-06-13,167.0,2025-05-30,53.0,5.23,2025-04-21,2025-06-24,True
C,CITIGROUP INC,"Citigroup Inc. , a diversified financial service holding company, provides various financial product and services to consumers, corporations, governments, and institutions.",USD,117.21,117.21,2025-12-30,56.95,2025-04-04,19.4,121.56,2025-12-24,,,,13337563,0.0149,,,2025-05-13,39.0,60.84,2025-04-16,2025-06-24,True
ASMLF,ASML HOLDING NV,ASML Holding N. V.,USD,1093.8,1093.8,2025-12-30,590.91,2025-04-08,9.1,1134.39,2025-12-03,1021.18,2025-12-17,10.0,1840,0.0226,,,2025-05-14,36.0,616.17,2025-04-21,2025-06-24,True
LILA,Liberty Latin America Ltd.,"Liberty Latin America Ltd. , together with its subsidiaries, provides fixed, mobile, and subsea telecommunications services in Puerto Rico, Panama, Costa Rica, Jamaica, Latin America and the Caribbean, the Bahamas, Trinidad and Tobago, Barbados, C...",USD,7.4,7.4,2025-12-30,4.5,2025-05-09,-9.4,14.61,2021-06-01,4.5,2025-05-09,69.2,314250,0.0244,2025-06-24,46.0,2025-06-24,46.0,4.5,2025-05-09,2025-06-24,True
SNX,TD SYNNEX CORP,TD SYNNEX Corporation operates as a distributor and solutions aggregator for the information technology (IT) ecosystem.,USD,152.48,152.48,2025-12-30,94.83,2025-04-04,-7.0,165.54,2025-09-29,142.42,2025-11-20,14.0,679500,0.0153,,,2025-05-13,39.0,102.44,2025-04-21,2025-06-24,True
EIPAF,ENI SPA,Eni S. p.,USD,18.42,18.42,2025-12-30,11.98,2025-04-07,5.1,19.34,2025-11-24,18.11,2025-12-19,6.4,123,0.0217,,,2025-06-24,78.0,12.02,2025-04-14,2025-06-24,True
EDPFY,EDP ENERGIAS DE PORTUGAL SA,"EDP, S. A.",USD,46.07,46.07,2025-12-30,28.36,2025-02-12,-4.7,54.83,2021-01-08,28.36,2025-02-12,48.3,20033,0.0144,2025-04-29,76.0,2025-04-29,76.0,32.97,2025-04-14,2025-06-24,True
ALTB,Alpine Auto Brokers Inc.,"Alpine Auto Brokers Inc. , through its subsidiary, Yinao (Dongguan) Technology Co.",USD,8.0,8.0,2025-12-30,2.02,2024-12-27,166.7,10.0,2020-12-23,0.51,2021-08-10,94.9,6,0.0747,2021-08-31,21.0,2025-06-24,179.0,2.02,2025-04-14,2025-06-24,True
BBUC,Brookfield Business Corp,"Brookfield Business Corporation owns and operates services and industrials operations in the United States, Australia, Brazil, the United Kingdom, and internationally.",USD,36.01,36.01,2025-12-30,21.92,2025-04-08,6.9,37.41,2025-10-15,31.22,2025-11-07,16.5,101976,0.0252,,,2025-05-12,34.0,23.46,2025-04-21,2025-06-24,True
ARCB,ARCBEST CORP /DE/,"ArcBest Corporation, an integrated logistics company, provides ground, air, and ocean transportation solutions worldwide.",USD,75.5,75.5,2025-12-30,56.42,2025-04-29,9.8,150.24,2024-04-11,56.42,2025-04-29,62.4,400940,0.0268,2025-06-24,56.0,2025-06-24,56.0,56.42,2025-04-29,2025-06-24,True
ASML,ASML HOLDING NV,ASML Holding N. V.,USD,1072.14,1072.14,2025-12-30,590.98,2025-04-08,7.1,1140.92,2025-12-03,1015.43,2025-12-17,11.0,1342666,0.0222,,,2025-06-10,63.0,620.09,2025-04-21,2025-06-24,True
NKTR,NEKTAR THERAPEUTICS,"Nektar Therapeutics, a biopharmaceutical company, focuses on discovering and developing therapies that selectively modulate the immune system to treat autoimmune disorders in the United States and internationally.",USD,41.9,41.9,2025-12-30,7.35,2025-04-07,-28.8,381.9,2021-02-17,6.3,2023-11-28,98.4,859176,0.0482,2023-12-28,30.0,2025-04-15,8.0,8.51,2025-06-20,2025-06-24,True
ARMK,Aramark,"Aramark provides food and facilities services to education, healthcare, business and industry, sports, leisure, and corrections clients in the United States and internationally.",USD,37.27,37.27,2025-12-30,30.13,2025-04-08,-2.5,43.89,2025-07-23,35.92,2025-11-17,18.2,2583640,0.0137,,,2025-05-19,41.0,31.18,2025-04-21,2025-06-24,False
WB,WEIBO Corp,"Weibo Corporation, through its subsidiaries, operates as a social media platform for people to create, discover, and distribute content in the People's Republic of China.",USD,10.15,10.15,2025-12-30,7.03,2025-04-08,-19.1,47.91,2021-07-15,6.39,2024-09-09,86.7,930463,0.0179,2024-09-27,18.0,2025-05-22,44.0,7.54,2025-04-16,2025-06-24,True
CYRX,"Cryoport, Inc.","Cryoport, Inc. provides temperature-controlled supply chain solutions in biopharma/pharma, animal health, and reproductive medicine markets worldwide.",USD,9.64,9.64,2025-12-30,4.7,2025-03-10,1.5,83.29,2021-11-04,4.7,2025-03-10,94.4,522776,0.0361,2025-03-11,1.0,2025-03-11,1.0,5.4,2025-06-02,2025-06-24,True
WT,"WisdomTree, Inc.","WisdomTree, Inc. , through its subsidiaries, operates as an exchange-traded funds (ETFs) sponsor and asset manager.",USD,12.42,12.42,2025-12-30,7.61,2025-04-08,-8.2,14.63,2025-09-19,10.73,2025-11-20,26.7,2974183,0.0156,,,2025-06-09,62.0,8.01,2025-04-21,2025-06-24,True
AAMI,Acadian Asset Management Inc.,BrightSphere Investment Group Inc.,USD,47.54,47.54,2025-12-30,22.94,2025-04-04,2.8,51.25,2025-08-28,41.92,2025-11-17,18.2,225893,0.0212,,,2025-05-12,38.0,25.4,2025-04-21,2025-06-24,True
TRMB,TRIMBLE INC.,"Trimble Inc. provides technology solutions that enable professionals and field mobile workers to enhance or transform their work processes in North America, Europe, the Asia Pacific, and internationally.",USD,79.56,79.56,2025-12-30,55.12,2025-04-08,0.2,95.72,2021-08-30,40.82,2023-11-13,57.4,1219386,0.0173,2023-12-26,43.0,2025-05-16,38.0,56.22,2025-04-21,2025-06-24,True
DB,DEUTSCHE BANK AKTIENGESELLSCHAFT,"Deutsche Bank Aktiengesellschaft, a stock corporation, provides corporate and investment banking, private clients, and asset management products and services in Germany, the United Kingdom, rest of Europe, the Middle East, Africa, the Americas, an...",USD,38.81,38.81,2025-12-30,16.59,2024-12-31,9.3,39.66,2025-12-26,,,,2322413,0.0183,,,2025-03-05,64.0,22.48,2025-04-14,2025-06-24,True
JOYY,JOYY Inc.,"JOYY Inc. , together with its subsidiaries, engages in the provision of social product matrix and communication technology.",USD,64.11,64.11,2025-12-30,36.0,2025-04-08,8.4,122.16,2021-02-16,20.14,2022-10-24,83.5,395236,0.0178,2022-11-11,18.0,2025-05-29,51.0,37.88,2025-04-17,2025-06-24,True
EADSF,Airbus SE/ADR,"Airbus SE, together with its subsidiaries, engages in the design, manufacture, and delivery of aeronautics and aerospace products, services, and solutions worldwide.",USD,231.16,231.16,2025-12-30,144.76,2025-04-08,-1.2,253.36,2025-10-29,221.52,2025-12-02,12.6,1946,0.0177,,,2025-06-03,56.0,149.78,2025-04-22,2025-06-24,True
DBD,"DIEBOLD NIXDORF, Inc","Diebold Nixdorf, Incorporated engages in the automating, digitizing, and transforming the way people bank and shop worldwide.",USD,68.63,68.63,2025-12-30,37.04,2025-04-08,20.4,69.29,2025-12-26,,,,208726,0.0242,,,2025-05-13,35.0,40.6,2025-04-21,2025-06-24,True
MLSPF,Melrose Industries Plc/ADR,"Melrose Industries PLC, together with its subsidiaries, designs and delivers aerospace components and systems for civil and defence markets in the United Kingdom, rest of Europe, North America, and internationally.",USD,7.8,7.8,2025-12-30,4.98,2025-04-08,-10.1,8.93,2025-10-03,7.17,2025-12-16,19.7,6350,0.0369,,,2025-05-08,30.0,5.31,2025-04-14,2025-06-24,True
GEF-B,"GREIF, INC","Greif, Inc. , together with its subsidiaries, produces and sells industrial packaging products and services worldwide.",USD,74.91,74.91,2025-12-30,51.57,2025-04-08,21.5,76.07,2025-12-29,,,,29670,0.0164,,,2025-06-24,77.0,52.71,2025-04-16,2025-06-24,True
ASX,"ASE Technology Holding Co., Ltd.","ASE Technology Holding Co. , Ltd.",USD,16.03,16.03,2025-12-30,7.16,2025-04-08,44.0,16.43,2025-12-10,14.75,2025-12-17,10.2,6270726,0.0271,,,2025-05-12,34.0,7.73,2025-04-21,2025-06-24,True
STNE,StoneCo Ltd.,"StoneCo Ltd. provides financial technology and software solutions to merchants and integrated partners to conduct electronic commerce across in-store, online, and mobile channels in Brazil.",USD,15.06,15.06,2025-12-30,7.85,2025-01-10,-17.2,94.09,2021-02-17,7.24,2022-05-11,92.3,7780086,0.0317,2022-05-23,12.0,2025-03-19,68.0,11.76,2025-04-14,2025-06-24,True
CAT,CATERPILLAR INC,"Caterpillar Inc. manufactures and sells construction and mining equipment, off-highway diesel and natural gas engines, industrial gas turbines, and diesel-electric locomotives in the United States and internationally.",USD,577.39,577.39,2025-12-30,270.85,2025-04-08,20.4,625.61,2025-12-11,561.89,2025-12-17,10.2,2510990,0.0229,,,2025-06-09,62.0,282.89,2025-04-21,2025-06-24,True
CDZI,CADIZ INC,"Cadiz Inc. , together with its subsidiaries, provides water solutions in the United States.",USD,5.64,5.64,2025-12-30,2.37,2025-04-08,28.5,14.55,2021-08-17,1.57,2022-10-24,89.2,969160,0.0442,2022-11-10,17.0,2025-05-12,34.0,2.49,2025-04-16,2025-06-24,True
URI,"UNITED RENTALS, INC.","United Rentals, Inc. , through its subsidiaries, operates as an equipment rental company.",USD,817.25,817.25,2025-12-30,548.35,2025-04-08,-14.9,1017.86,2025-10-15,770.0,2025-11-20,24.4,701780,0.0187,,,2025-05-13,35.0,566.88,2025-04-21,2025-06-24,True
SCHL,SCHOLASTIC CORP,"Scholastic Corporation, together with its subsidiaries, publishes and distributes children's books in the United States and internationally.",USD,29.53,29.53,2025-12-30,15.44,2025-04-16,4.9,43.51,2022-09-02,15.44,2025-04-16,64.5,364116,0.0204,2025-06-23,68.0,2025-06-23,68.0,15.44,2025-04-16,2025-06-23,True
