date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MBRFY')","('high', 'MBRFY')","('low', 'MBRFY')","('close', 'MBRFY')","('adj_close', 'MBRFY')","('volume', 'MBRFY')","('currency', '')"
2020-08-21,3.069999933242798,3.069999933242798,2.869999885559082,2.880000114440918,1.7802706956863403,20000,,,,,,,,
2020-08-24,3.109999895095825,3.1700000762939453,3.0799999237060547,3.130000114440918,1.9348080158233643,81800,,,,,,,,
2020-08-25,3.1700000762939453,3.25,3.1700000762939453,3.2100000381469727,1.984259843826294,2700,,,,,,,,
2020-08-26,3.140000104904175,3.2300000190734863,3.0799999237060547,3.2300000190734863,1.996623158454895,11000,,,,,,,,
2020-08-27,3.190000057220459,3.190000057220459,3.140000104904175,3.1500000953674316,1.9471710920333862,19700,,,,,,,,
2020-08-28,3.1700000762939453,3.259999990463257,3.069999933242798,3.069999933242798,1.897718906402588,70900,,,,,,,,
2020-08-31,3.1700000762939453,3.200000047683716,3.140000104904175,3.200000047683716,1.9780783653259277,37100,,,,,,,,
2020-09-01,3.3499999046325684,3.3499999046325684,3.1600000858306885,3.190000057220459,1.9718968868255615,5300,,,,,,,,
2020-09-02,3.1700000762939453,3.25,3.1700000762939453,3.25,2.008985996246338,1100,,,,,,,,
2020-09-03,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,1.9718968868255615,200,,,,,,,,
2020-09-04,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,1.9718968868255615,0,,,,,,,,
2020-09-08,3.049999952316284,3.0999999046325684,2.9700000286102295,2.9700000286102295,1.8359040021896362,3900,,,,,,,,
2020-09-09,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,1.8359040021896362,0,,,,,,,,
2020-09-10,3.059999942779541,3.130000114440918,3.049999952316284,3.049999952316284,1.885356068611145,37000,,,,,,,,
2020-09-11,3.0,3.0199999809265137,2.9700000286102295,3.0,1.8544485569000244,4600,,,,,,,,
2020-09-14,2.9600000381469727,3.0999999046325684,2.9600000381469727,3.0999999046325684,1.9162635803222656,3600,,,,,,,,
2020-09-15,3.049999952316284,3.180000066757202,3.049999952316284,3.180000066757202,1.9657156467437744,17800,,,,,,,,
2020-09-16,3.109999895095825,3.109999895095825,3.0,3.0,1.8544485569000244,2400,,,,,,,,
2020-09-17,3.1700000762939453,3.1700000762939453,3.0299999713897705,3.0299999713897705,1.872992992401123,400,,,,,,,,
2020-09-18,3.0999999046325684,3.0999999046325684,3.0,3.0,1.8544485569000244,3300,,,,,,,,
2020-09-21,2.930000066757202,3.009999990463257,2.9200000762939453,3.0,1.8544485569000244,3900,,,,,,,,
2020-09-22,3.0,3.0,2.930000066757202,2.930000066757202,1.81117844581604,6500,,,,,,,,
2020-09-23,2.8499999046325684,2.8499999046325684,2.75,2.75,1.699911117553711,62700,,,,,,,,
2020-09-24,2.680000066757202,2.7899999618530273,2.630000114440918,2.7799999713897705,1.71845543384552,23300,,,,,,,,
2020-09-25,2.7300000190734863,2.759999990463257,2.7300000190734863,2.740000009536743,1.6937297582626343,5400,,,,,,,,
2020-09-28,2.7699999809265137,2.7699999809265137,2.5999999046325684,2.5999999046325684,1.6071884632110596,6100,,,,,,,,
2020-09-29,2.5899999141693115,2.700000047683716,2.5899999141693115,2.6500000953674316,1.6380963325500488,25700,,,,,,,,
2020-09-30,2.619999885559082,2.700000047683716,2.5399999618530273,2.6500000953674316,1.6380963325500488,24700,,,,,,,,
2020-10-01,2.5999999046325684,2.5999999046325684,2.549999952316284,2.549999952316284,1.5762814283370972,11800,,,,,,,,
2020-10-02,2.6700000762939453,2.6700000762939453,2.5999999046325684,2.609999895095825,1.6133701801300049,17800,,,,,,,,
2020-10-05,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,1.5824626684188843,200,,,,,,,,
2020-10-06,2.680000066757202,2.680000066757202,2.5,2.5,1.545373797416687,1300,,,,,,,,
2020-10-07,2.5,2.5,2.5,2.5,1.545373797416687,0,,,,,,,,
2020-10-08,2.5,2.619999885559082,2.5,2.5799999237060547,1.5948257446289062,2300,,,,,,,,
2020-10-09,2.569999933242798,2.569999933242798,2.559999942779541,2.569999933242798,1.58864426612854,500,,,,,,,,
2020-10-12,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,1.58864426612854,0,,,,,,,,
2020-10-13,2.5299999713897705,2.5999999046325684,2.4600000381469727,2.559999942779541,1.5824626684188843,7400,,,,,,,,
2020-10-14,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,1.619551658630371,1000,,,,,,,,
2020-10-15,2.680000066757202,2.680000066757202,2.549999952316284,2.549999952316284,1.5762814283370972,900,,,,,,,,
2020-10-16,2.799999952316284,2.8299999237060547,2.7300000190734863,2.740000009536743,1.6937297582626343,158800,,,,,,,,
2020-10-19,2.680000066757202,2.799999952316284,2.609999895095825,2.609999895095825,1.6133701801300049,57900,,,,,,,,
2020-10-20,2.7300000190734863,2.75,2.690000057220459,2.7200000286102295,1.6813668012619019,57400,,,,,,,,
2020-10-21,2.700000047683716,2.75,2.6700000762939453,2.6700000762939453,1.6504591703414917,7900,,,,,,,,
2020-10-22,2.759999990463257,2.799999952316284,2.740000009536743,2.740000009536743,1.6937297582626343,95100,,,,,,,,
2020-10-23,2.7100000381469727,2.75,2.6500000953674316,2.6500000953674316,1.6380963325500488,7900,,,,,,,,
2020-10-26,2.6700000762939453,2.75,2.6700000762939453,2.7200000286102295,1.6813668012619019,1700,,,,,,,,
2020-10-27,2.7200000286102295,2.7200000286102295,2.6700000762939453,2.6700000762939453,1.6504591703414917,18700,,,,,,,,
2020-10-28,2.6700000762939453,2.6700000762939453,2.6700000762939453,2.6700000762939453,1.6504591703414917,0,,,,,,,,
2020-10-29,2.559999942779541,2.559999942779541,2.4200000762939453,2.4200000762939453,1.4959218502044678,5200,,,,,,,,
2020-10-30,2.4700000286102295,2.4700000286102295,2.380000114440918,2.390000104904175,1.4773774147033691,14900,,,,,,,,
2020-11-02,2.380000114440918,2.5199999809265137,2.309999942779541,2.4800000190734863,1.533010721206665,5800,,,,,,,,
2020-11-03,2.430000066757202,2.430000066757202,2.430000066757202,2.430000066757202,1.5021034479141235,400,,,,,,,,
2020-11-04,2.3499999046325684,2.5199999809265137,2.3499999046325684,2.4600000381469727,1.5206478834152222,6800,,,,,,,,
2020-11-05,2.4800000190734863,2.5399999618530273,2.4600000381469727,2.5399999618530273,1.5700998306274414,2500,,,,,,,,
2020-11-06,2.5399999618530273,2.630000114440918,2.5399999618530273,2.630000114440918,1.6257332563400269,2800,,,,,,,,
2020-11-09,2.700000047683716,2.950000047683716,2.6700000762939453,2.950000047683716,1.8235408067703247,34800,,,,,,,,
2020-11-10,2.619999885559082,2.759999990463257,2.619999885559082,2.7300000190734863,1.6875483989715576,9900,,,,,,,,
2020-11-11,2.700000047683716,2.740000009536743,2.6500000953674316,2.740000009536743,1.6937297582626343,900,,,,,,,,
2020-11-12,2.75,2.75,2.75,2.75,1.699911117553711,5100,,,,,,,,
2020-11-13,2.680000066757202,2.690000057220459,2.680000066757202,2.690000057220459,1.6628223657608032,2600,,,,,,,,
2020-11-16,2.690000057220459,2.690000057220459,2.609999895095825,2.609999895095825,1.6133701801300049,1100,,,,,,,,
2020-11-17,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,1.619551658630371,700,,,,,,,,
2020-11-18,2.7799999713897705,2.7799999713897705,2.7799999713897705,2.7799999713897705,1.71845543384552,300,,,,,,,,
2020-11-19,2.700000047683716,2.700000047683716,2.609999895095825,2.700000047683716,1.6690038442611694,2900,,,,,,,,
2020-11-20,2.680000066757202,2.680000066757202,2.680000066757202,2.680000066757202,1.656640648841858,600,,,,,,,,
2020-11-23,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,1.6257332563400269,300,,,,,,,,
2020-11-24,2.6500000953674316,2.8299999237060547,2.6500000953674316,2.8299999237060547,1.7493629455566406,9100,,,,,,,,
2020-11-25,2.8499999046325684,2.8499999046325684,2.700000047683716,2.8399999141693115,1.7555444240570068,5500,,,,,,,,
2020-11-27,2.7699999809265137,2.799999952316284,2.7699999809265137,2.799999952316284,1.7308186292648315,700,,,,,,,,
2020-11-30,2.75,2.809999942779541,2.75,2.75,1.699911117553711,26900,,,,,,,,
