date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'RNLXY')","('high', 'RNLXY')","('low', 'RNLXY')","('close', 'RNLXY')","('adj_close', 'RNLXY')","('volume', 'RNLXY')","('currency', '')"
2023-04-26,55.5,58.997501373291016,55.5,58.75,58.75,2643,,,,,,,,
2023-04-27,58.5,58.75,57.5,58.75,58.75,584,,,,,,,,
2023-04-28,58.747501373291016,60.0,57.752498626708984,59.25,59.25,546,,,,,,,,
2023-05-01,56.75,58.997501373291016,54.25,54.25,54.25,3950,,,,,,,,
2023-05-02,56.25,57.5,52.5,57.5,57.5,1554,,,,,,,,
2023-05-03,56.75,60.25,54.75,56.25,56.25,2540,,,,,,,,
2023-05-04,55.5,59.23500061035156,55.5,58.0,58.0,366,,,,,,,,
2023-05-05,59.5,61.997501373291016,57.647499084472656,59.75,59.75,435,,,,,,,,
2023-05-08,59.5,64.24749755859375,58.25,62.5,62.5,1889,,,,,,,,
2023-05-09,62.5,63.0,59.75,63.0,63.0,498,,,,,,,,
2023-05-10,63.25,63.25,59.5,60.75,60.75,941,,,,,,,,
2023-05-11,59.75,61.747501373291016,56.5,58.25,58.25,949,,,,,,,,
2023-05-12,59.75,59.75,54.0,55.25,55.25,1020,,,,,,,,
2023-05-15,54.25,56.98749923706055,53.25,54.75,54.75,1504,,,,,,,,
2023-05-16,56.25,56.25,51.5,53.75,53.75,1133,,,,,,,,
2023-05-17,52.630001068115234,56.0,51.5,51.875,51.875,1703,,,,,,,,
2023-05-18,51.875,53.247501373291016,51.45249938964844,52.5,52.5,355,,,,,,,,
2023-05-19,52.5,53.0,51.25,51.5,51.5,1190,,,,,,,,
2023-05-22,51.75,56.15999984741211,50.75,52.5,52.5,1202,,,,,,,,
2023-05-23,53.5,53.79499816894531,51.75,53.25,53.25,652,,,,,,,,
2023-05-24,52.0,53.875,51.16749954223633,52.75,52.75,1317,,,,,,,,
2023-05-25,55.0,55.0,51.25,53.5,53.5,846,,,,,,,,
2023-05-26,54.29750061035156,66.25,52.75,57.5,57.5,7947,,,,,,,,
2023-05-30,58.75,58.75,51.25,53.75,53.75,2209,,,,,,,,
2023-05-31,54.25,62.255001068115234,51.5,60.75,60.75,1802,,,,,,,,
2023-06-01,58.75,61.247501373291016,55.25,56.5,56.5,2526,,,,,,,,
2023-06-02,57.0,60.25,55.5,59.5,59.5,902,,,,,,,,
2023-06-05,60.0,60.0,52.75,54.75,54.75,4392,,,,,,,,
2023-06-06,55.75,58.5,51.75,54.25,54.25,1812,,,,,,,,
2023-06-07,56.997501373291016,56.997501373291016,51.5,53.25,53.25,1802,,,,,,,,
2023-06-08,55.217498779296875,55.71500015258789,53.25,54.5,54.5,2056,,,,,,,,
2023-06-09,46.5,53.25,46.5,50.5,50.5,10236,,,,,,,,
2023-06-12,51.0,58.0,50.275001525878906,54.75,54.75,4703,,,,,,,,
2023-06-13,56.0,56.0,52.75,53.84000015258789,53.84000015258789,5282,,,,,,,,
2023-06-14,55.0,56.75,51.0,52.75,52.75,1696,,,,,,,,
2023-06-15,54.75,59.25,52.25,57.875,57.875,1826,,,,,,,,
2023-06-16,58.25,58.875,53.75,55.0,55.0,2218,,,,,,,,
2023-06-20,56.5,56.747501373291016,52.5,53.5,53.5,824,,,,,,,,
2023-06-21,53.75,55.997501373291016,51.875,53.625,53.625,1538,,,,,,,,
2023-06-22,52.875,53.6974983215332,50.0,52.95000076293945,52.95000076293945,1415,,,,,,,,
2023-06-23,51.5,52.5,49.5,50.25,50.25,3728,,,,,,,,
2023-06-26,51.5,52.0,49.25,50.5,50.5,1688,,,,,,,,
2023-06-27,51.5,51.75,48.75,50.375,50.375,1293,,,,,,,,
2023-06-28,52.25,52.25,48.75,49.997501373291016,49.997501373291016,1607,,,,,,,,
2023-06-29,48.0,52.5,48.0,51.75,51.75,33899,,,,,,,,
2023-06-30,72.25,79.25,64.75,73.0,73.0,1302438,,,,,,,,
2023-07-03,72.5,79.0,71.25,77.25,77.25,69508,,,,,,,,
2023-07-05,74.25,77.0,65.0,71.5,71.5,36698,,,,,,,,
2023-07-06,69.25,72.75,67.375,71.75,71.75,9169,,,,,,,,
2023-07-07,73.5,80.75,69.25,79.75,79.75,15559,,,,,,,,
2023-07-10,78.75,85.25,78.0,78.75,78.75,15910,,,,,,,,
2023-07-11,82.5,87.5,81.25,87.0,87.0,8483,,,,,,,,
2023-07-12,87.5,100.75,87.0,100.25,100.25,24246,,,,,,,,
2023-07-13,97.75,100.94249725341797,96.25,96.5,96.5,10925,,,,,,,,
2023-07-14,95.5,98.75,84.80000305175781,94.0,94.0,12836,,,,,,,,
2023-07-17,87.5,91.0,85.75250244140625,89.25,89.25,8790,,,,,,,,
2023-07-18,89.25,89.25,78.75,83.0,83.0,10265,,,,,,,,
2023-07-19,83.25,85.25,80.25,81.25,81.25,3932,,,,,,,,
2023-07-20,81.25,86.0,79.0,82.25,82.25,4681,,,,,,,,
2023-07-21,83.0,91.5,81.5,88.5,88.5,7285,,,,,,,,
2023-07-24,87.0,90.68000030517578,81.48750305175781,83.75,83.75,3390,,,,,,,,
2023-07-25,82.0,83.25,75.25,81.5,81.5,4001,,,,,,,,
2023-07-26,81.0,82.5,77.55000305175781,79.0,79.0,4238,,,,,,,,
2023-07-27,80.0,80.0,69.5250015258789,71.25,71.25,5132,,,,,,,,
2023-07-28,71.5,75.5,71.5,74.0,74.0,2400,,,,,,,,
2023-07-31,72.75,75.2125015258789,70.0,72.5,72.5,3589,,,,,,,,
2023-08-01,73.25,73.75,69.5,71.75,71.75,1729,,,,,,,,
2023-08-02,73.75,73.75,67.5,72.75,72.75,1542,,,,,,,,
2023-08-03,73.75,75.75,69.69999694824219,72.5,72.5,1649,,,,,,,,
2023-08-04,72.75,73.0,69.5,72.25,72.25,901,,,,,,,,
2023-08-07,73.0,73.25,69.5875015258789,71.75,71.75,1564,,,,,,,,
2023-08-08,70.5,71.75,67.5,70.5,70.5,2565,,,,,,,,
2023-08-09,71.25,73.0,67.875,70.0,70.0,703,,,,,,,,
2023-08-10,69.25,73.26750183105469,67.75,69.0,69.0,1260,,,,,,,,
2023-08-11,68.75,73.5,66.0,66.75,66.75,4017,,,,,,,,
2023-08-14,66.5,76.25,63.5,65.5,65.5,2488,,,,,,,,
2023-08-15,63.25,67.0,60.0,63.75,63.75,3880,,,,,,,,
2023-08-16,61.0,65.5,59.625,61.662498474121094,61.662498474121094,1407,,,,,,,,
2023-08-17,63.5,64.625,58.25,61.75,61.75,1940,,,,,,,,
2023-08-18,59.0,63.0,58.275001525878906,60.5,60.5,691,,,,,,,,
2023-08-21,62.5,73.875,62.5,70.75,70.75,3462,,,,,,,,
2023-08-22,71.25,73.24749755859375,68.75,72.5,72.5,1261,,,,,,,,
2023-08-23,69.75,72.5,69.75,71.75,71.75,1236,,,,,,,,
2023-08-24,71.5,75.0,70.0,72.75,72.75,2667,,,,,,,,
2023-08-25,74.47250366210938,77.0,71.25,76.0,76.0,1306,,,,,,,,
2023-08-28,77.5,77.5,73.25,75.5,75.5,800,,,,,,,,
2023-08-29,77.5,78.49749755859375,70.7750015258789,75.75,75.75,2742,,,,,,,,
2023-08-30,77.5,78.49749755859375,75.75,76.5,76.5,1983,,,,,,,,
2023-08-31,77.25,77.25,67.75,72.75,72.75,3282,,,,,,,,
2023-09-01,73.75,73.75,69.75,73.5,73.5,1627,,,,,,,,
2023-09-05,72.0,72.5,65.06500244140625,68.0,68.0,2200,,,,,,,,
2023-09-06,67.5,69.5,64.5,67.25,67.25,937,,,,,,,,
2023-09-07,64.5999984741211,67.5,62.5,63.0,63.0,757,,,,,,,,
2023-09-08,64.0,68.99749755859375,60.5,60.5,60.5,1882,,,,,,,,
2023-09-11,59.75,61.747501373291016,54.252498626708984,55.5,55.5,2577,,,,,,,,
2023-09-12,57.0,60.25,56.752498626708984,58.125,58.125,982,,,,,,,,
2023-09-13,60.25,60.25,52.75,53.25,53.25,1149,,,,,,,,
2023-09-14,53.75,56.32500076293945,49.86249923706055,52.25,52.25,3170,,,,,,,,
2023-09-15,51.25,53.5,51.25,53.5,53.5,1167,,,,,,,,
2023-09-18,53.75,57.247501373291016,51.0,53.0,53.0,2785,,,,,,,,
2023-09-19,54.25,54.25,50.0,51.25,51.25,1490,,,,,,,,
2023-09-20,51.5,52.25,50.0,52.25,52.25,792,,,,,,,,
2023-09-21,49.14500045776367,51.75,48.375,50.25,50.25,944,,,,,,,,
2023-09-22,54.75,57.24250030517578,53.275001525878906,54.5,54.5,1612,,,,,,,,
2023-09-25,55.0,55.0,50.75,51.25,51.25,1102,,,,,,,,
2023-09-26,56.0,56.0,46.75,47.0,47.0,1696,,,,,,,,
2023-09-27,51.875,52.5,43.25,49.0,49.0,2392,,,,,,,,
2023-09-28,44.0,44.0,31.75,37.75,37.75,15590,,,,,,,,
2023-09-29,39.0,41.13999938964844,37.5,40.0,40.0,2706,,,,,,,,
2023-10-02,41.75,41.75,36.5,37.5,37.5,5602,,,,,,,,
2023-10-03,40.0,40.75,37.625,40.25,40.25,12027,,,,,,,,
2023-10-04,40.0,40.0,35.5,37.25,37.25,3095,,,,,,,,
2023-10-05,33.75,34.75,30.25,33.25,33.25,6341,,,,,,,,
2023-10-06,32.5,32.5,30.497499465942383,30.75,30.75,5875,,,,,,,,
2023-10-09,29.5,30.0,28.25,29.5,29.5,1427,,,,,,,,
2023-10-10,30.0,30.0,27.25,29.0,29.0,4491,,,,,,,,
2023-10-11,28.25,32.5,28.25,31.5,31.5,4473,,,,,,,,
2023-10-12,32.5,33.5,28.5,29.75,29.75,6322,,,,,,,,
2023-10-13,31.75,32.5,28.5,29.0,29.0,1791,,,,,,,,
2023-10-16,30.5,33.25,30.5,31.75,31.75,2775,,,,,,,,
2023-10-17,31.75,33.5,31.325000762939453,32.25,32.25,3320,,,,,,,,
2023-10-18,30.5,31.5,29.25,31.25,31.25,2098,,,,,,,,
2023-10-19,32.0,32.75,31.75,32.75,32.75,4852,,,,,,,,
2023-10-20,32.25,36.0,29.5,30.25,30.25,16182,,,,,,,,
2023-10-23,30.75,32.247501373291016,26.5,27.5,27.5,4186,,,,,,,,
2023-10-24,26.75,28.5,26.75,27.5,27.5,1844,,,,,,,,
2023-10-25,28.0,28.5,26.325000762939453,27.25,27.25,5629,,,,,,,,
2023-10-26,27.5,28.25,26.25,27.5,27.5,4299,,,,,,,,
2023-10-27,29.0,29.5,26.75,27.25,27.25,3694,,,,,,,,
2023-10-30,26.5,28.5,25.75,26.25,26.25,3570,,,,,,,,
2023-10-31,26.5,27.987499237060547,25.5,26.0,26.0,2693,,,,,,,,
2023-11-01,25.0,27.232500076293945,23.75,25.5,25.5,5058,,,,,,,,
2023-11-02,26.40999984741211,27.065000534057617,24.75,26.25,26.25,2421,,,,,,,,
2023-11-03,26.75,27.15999984741211,25.75,26.0,26.0,3534,,,,,,,,
2023-11-06,27.5,27.5,25.75,26.0,26.0,759,,,,,,,,
2023-11-07,27.25,27.25,25.5,26.5,26.5,1556,,,,,,,,
2023-11-08,26.5,26.72249984741211,24.125,24.262500762939453,24.262500762939453,3200,,,,,,,,
2023-11-09,24.012500762939453,24.012500762939453,21.6299991607666,23.040000915527344,23.040000915527344,2380,,,,,,,,
2023-11-10,23.0,23.579999923706055,22.25,22.75,22.75,937,,,,,,,,
2023-11-13,23.204999923706055,23.204999923706055,21.19499969482422,21.207500457763672,21.207500457763672,2262,,,,,,,,
2023-11-14,18.75,18.75,12.5,13.2524995803833,13.2524995803833,24220,,,,,,,,
2023-11-15,14.25,15.25,13.6225004196167,14.774999618530273,14.774999618530273,10795,,,,,,,,
2023-11-16,15.0,18.497499465942383,14.832500457763672,15.0,15.0,9273,,,,,,,,
2023-11-17,16.327499389648438,16.747499465942383,13.352499961853027,14.005000114440918,14.005000114440918,6115,,,,,,,,
2023-11-20,14.0,14.8125,13.345000267028809,13.8125,13.8125,5296,,,,,,,,
2023-11-21,13.432499885559082,15.25,12.712499618530273,12.712499618530273,12.712499618530273,4466,,,,,,,,
2023-11-22,13.779999732971191,13.837499618530273,12.619999885559082,12.742500305175781,12.742500305175781,2617,,,,,,,,
2023-11-24,13.395000457763672,13.822500228881836,12.5,12.75,12.75,831,,,,,,,,
2023-11-27,12.75,13.675000190734863,12.5,12.765000343322754,12.765000343322754,2505,,,,,,,,
2023-11-28,13.119999885559082,13.227499961853027,12.912500381469727,13.0,13.0,833,,,,,,,,
2023-11-29,13.75,14.2475004196167,12.7475004196167,12.7475004196167,12.7475004196167,2609,,,,,,,,
2023-11-30,13.662500381469727,13.662500381469727,11.25,11.875,11.875,3306,,,,,,,,
2023-12-01,12.5,12.654999732971191,10.75,11.142499923706055,11.142499923706055,4164,,,,,,,,
2023-12-04,11.0,11.444999694824219,9.914999961853027,10.024999618530273,10.024999618530273,5790,,,,,,,,
2023-12-05,10.947500228881836,10.949999809265137,9.800000190734863,10.287500381469727,10.287500381469727,3539,,,,,,,,
2023-12-06,10.0,10.7475004196167,9.300000190734863,10.125,10.125,2569,,,,,,,,
2023-12-07,10.5,10.75,10.0,10.524999618530273,10.524999618530273,3858,,,,,,,,
2023-12-08,10.760000228881836,11.75,10.75,11.0,11.0,4493,,,,,,,,
2023-12-11,9.75,10.300000190734863,7.599999904632568,8.5,8.5,9483,,,,,,,,
2023-12-12,9.125,10.0,8.949999809265137,9.125,9.125,11809,,,,,,,,
2023-12-13,9.5,9.7475004196167,9.149999618530273,9.324999809265137,9.324999809265137,2117,,,,,,,,
2023-12-14,9.0649995803833,9.75,9.0,9.300000190734863,9.300000190734863,2076,,,,,,,,
2023-12-15,9.438750267028809,9.75,9.125,9.130000114440918,9.130000114440918,2603,,,,,,,,
2023-12-18,9.017499923706055,9.75,8.9975004196167,9.017499923706055,9.017499923706055,4021,,,,,,,,
2023-12-19,8.7475004196167,9.1850004196167,8.25,8.25,8.25,4455,,,,,,,,
2023-12-20,8.25,8.75,8.25,8.287500381469727,8.287500381469727,2408,,,,,,,,
2023-12-21,8.25,8.826250076293945,8.25,8.607500076293945,8.607500076293945,3034,,,,,,,,
2023-12-22,8.875,11.529999732971191,8.75,10.649999618530273,10.649999618530273,15748,,,,,,,,
2023-12-26,11.182499885559082,15.4975004196167,11.182499885559082,13.199999809265137,13.199999809265137,26952,,,,,,,,
2023-12-27,15.0,15.0,12.390000343322754,12.390000343322754,12.390000343322754,7006,,,,,,,,
2023-12-28,12.25,12.392499923706055,11.25,11.25,11.25,5175,,,,,,,,
2023-12-29,11.382499694824219,11.630000114440918,9.375,9.75,9.75,9727,,,,,,,,
2024-01-02,10.5,13.25,10.237500190734863,10.625,10.625,8092,,,,,,,,
2024-01-03,12.25,12.375,10.342499732971191,11.5,11.5,8823,,,,,,,,
2024-01-04,11.574999809265137,12.0,10.25,11.244999885559082,11.244999885559082,5462,,,,,,,,
2024-01-05,10.907500267028809,11.197500228881836,10.263750076293945,11.0,11.0,2394,,,,,,,,
2024-01-08,11.0,11.0,10.5,10.600000381469727,10.600000381469727,1930,,,,,,,,
2024-01-09,10.604999542236328,10.800000190734863,10.0,10.074999809265137,10.074999809265137,2572,,,,,,,,
2024-01-10,9.350000381469727,9.4975004196167,8.427499771118164,8.569999694824219,8.569999694824219,130577,,,,,,,,
2024-01-11,8.007499694824219,9.274999618530273,8.0,8.637499809265137,8.637499809265137,27188,,,,,,,,
2024-01-12,8.625,8.6274995803833,7.802499771118164,8.0,8.0,8200,,,,,,,,
2024-01-16,7.887499809265137,8.125,7.5,7.534999847412109,7.534999847412109,6598,,,,,,,,
2024-01-17,7.25,7.752500057220459,7.177499771118164,7.179999828338623,7.179999828338623,9653,,,,,,,,
2024-01-18,7.537499904632568,8.0,6.5,6.525000095367432,6.525000095367432,8189,,,,,,,,
2024-01-19,6.659999847412109,6.699999809265137,6.122499942779541,6.489999771118164,6.489999771118164,9179,,,,,,,,
2024-01-22,6.684999942779541,8.482500076293945,6.260000228881836,7.5,7.5,18972,,,,,,,,
2024-01-23,8.042499542236328,8.042499542236328,7.0,7.25,7.25,4882,,,,,,,,
2024-01-24,7.599999904632568,8.225000381469727,7.255000114440918,7.997499942779541,7.997499942779541,2970,,,,,,,,
2024-01-25,7.877500057220459,8.02750015258789,7.5,7.775000095367432,7.775000095367432,3473,,,,,,,,
2024-01-26,8.010000228881836,8.2475004196167,7.71999979019165,7.997499942779541,7.997499942779541,1837,,,,,,,,
2024-01-29,7.997499942779541,7.997499942779541,7.5,7.997499942779541,7.997499942779541,2331,,,,,,,,
2024-01-30,8.029999732971191,8.029999732971191,7.797500133514404,8.0,8.0,2044,,,,,,,,
2024-01-31,8.25,8.25,7.5,7.920000076293945,7.920000076293945,1070,,,,,,,,
2024-02-01,7.997499942779541,7.997499942779541,7.497499942779541,7.497499942779541,7.497499942779541,2356,,,,,,,,
2024-02-02,8.0,8.0,7.09250020980835,7.809999942779541,7.809999942779541,1724,,,,,,,,
2024-02-05,8.25,8.25,7.0,7.102499961853027,7.102499961853027,4418,,,,,,,,
2024-02-06,7.102499961853027,7.324999809265137,6.262499809265137,6.542500019073486,6.542500019073486,3107,,,,,,,,
2024-02-07,6.5,7.119999885559082,6.5,6.875,6.875,5297,,,,,,,,
2024-02-08,6.625,13.699999809265137,6.625,13.53499984741211,13.53499984741211,194777,,,,,,,,
2024-02-09,11.199999809265137,11.199999809265137,8.774999618530273,9.52750015258789,9.52750015258789,68008,,,,,,,,
2024-02-12,10.25,60.0,9.949999809265137,31.25,31.25,2086204,,,,,,,,
2024-02-13,34.25,41.5,24.5,35.25,35.25,295055,,,,,,,,
2024-02-14,29.75,34.5,26.75,30.25,30.25,66530,,,,,,,,
2024-02-15,22.5,24.0,17.5,19.63249969482422,19.63249969482422,90898,,,,,,,,
2024-02-16,19.434999465942383,21.5,17.799999237060547,21.227500915527344,21.227500915527344,28791,,,,,,,,
2024-02-20,20.0,20.0,17.2450008392334,18.75,18.75,17317,,,,,,,,
2024-02-21,17.610000610351562,18.092500686645508,16.262500762939453,16.889999389648438,16.889999389648438,8289,,,,,,,,
2024-02-22,16.889999389648438,19.5,16.627500534057617,18.5625,18.5625,14508,,,,,,,,
2024-02-23,18.149999618530273,18.149999618530273,14.5,16.799999237060547,16.799999237060547,7741,,,,,,,,
2024-02-26,17.75,18.75,16.0,18.549999237060547,18.549999237060547,5153,,,,,,,,
2024-02-27,18.549999237060547,20.635000228881836,18.350000381469727,20.635000228881836,20.635000228881836,9651,,,,,,,,
2024-02-28,21.032499313354492,21.1825008392334,20.0,20.75,20.75,9012,,,,,,,,
2024-02-29,21.25,32.25,21.0,29.25,29.25,136671,,,,,,,,
2024-03-01,28.25,30.5,25.25,26.0,26.0,55734,,,,,,,,
2024-03-04,37.0,44.25,30.5,36.75,36.75,1060824,,,,,,,,
2024-03-05,32.25,36.25,30.75,32.75,32.75,78242,,,,,,,,
2024-03-06,28.75,30.25,26.25,29.75,29.75,55881,,,,,,,,
2024-03-07,27.75,29.997499465942383,27.0,29.25,29.25,18601,,,,,,,,
2024-03-08,27.75,28.497499465942383,25.75,27.25,27.25,34846,,,,,,,,
2024-03-11,26.25,28.75,25.25,28.5,28.5,23876,,,,,,,,
2024-03-12,20.587499618530273,23.497499465942383,20.200000762939453,22.729999542236328,22.729999542236328,57474,,,,,,,,
2024-03-13,20.25,21.75,19.75,20.125,20.125,30600,,,,,,,,
2024-03-14,20.774999618530273,23.5,20.75,21.975000381469727,21.975000381469727,15014,,,,,,,,
2024-03-15,21.399999618530273,22.75,20.165000915527344,21.5,21.5,8098,,,,,,,,
2024-03-18,21.975000381469727,29.229999542236328,21.2549991607666,26.0,26.0,22276,,,,,,,,
2024-03-19,24.25,26.0,23.625,25.0,25.0,11247,,,,,,,,
2024-03-20,25.0,25.247499465942383,22.75,22.75,22.75,9221,,,,,,,,
2024-03-21,22.75,23.75,22.75,23.022499084472656,23.022499084472656,6550,,,,,,,,
2024-03-22,22.987499237060547,26.25,21.49250030517578,24.666250228881836,24.666250228881836,16132,,,,,,,,
2024-03-25,23.75,24.5,21.77750015258789,22.665000915527344,22.665000915527344,16732,,,,,,,,
2024-03-26,22.5,22.75,21.774999618530273,22.09000015258789,22.09000015258789,6485,,,,,,,,
2024-03-27,22.0,23.475000381469727,22.0,22.75,22.75,6820,,,,,,,,
2024-03-28,22.75,23.25,19.75,21.5,21.5,15230,,,,,,,,
2024-04-01,21.75,21.97249984741211,20.252500534057617,20.63249969482422,20.63249969482422,9434,,,,,,,,
2024-04-02,20.5,21.5,20.25,21.25,21.25,5986,,,,,,,,
2024-04-03,20.0,21.450000762939453,19.059999465942383,20.22249984741211,20.22249984741211,7101,,,,,,,,
2024-04-04,20.0049991607666,20.75,19.25,19.59000015258789,19.59000015258789,7110,,,,,,,,
2024-04-05,19.25,20.975000381469727,19.25,20.0,20.0,15555,,,,,,,,
2024-04-08,19.642499923706055,20.997499465942383,19.524999618530273,20.024999618530273,20.024999618530273,2411,,,,,,,,
2024-04-09,20.395000457763672,22.0,20.25,21.225000381469727,21.225000381469727,6825,,,,,,,,
2024-04-10,21.225000381469727,21.5,20.274999618530273,21.34000015258789,21.34000015258789,2178,,,,,,,,
2024-04-11,21.09000015258789,23.225000381469727,20.72249984741211,23.200000762939453,23.200000762939453,11679,,,,,,,,
2024-04-12,23.190000534057617,23.5,21.75,22.322500228881836,22.322500228881836,3613,,,,,,,,
2024-04-15,22.75,22.75,20.799999237060547,21.065000534057617,21.065000534057617,4930,,,,,,,,
2024-04-16,21.0,21.0,19.75,20.612499237060547,20.612499237060547,3341,,,,,,,,
2024-04-17,21.322500228881836,22.125,20.25,20.75,20.75,4950,,,,,,,,
2024-04-18,20.75,20.75,18.25,19.625,19.625,8377,,,,,,,,
2024-04-19,19.557249069213867,20.25,19.274999618530273,20.049999237060547,20.049999237060547,1205,,,,,,,,
2024-04-22,20.0,20.25,17.0,18.662500381469727,18.662500381469727,8190,,,,,,,,
2024-04-23,18.68000030517578,18.68000030517578,17.436250686645508,17.487499237060547,17.487499237060547,8054,,,,,,,,
2024-04-24,17.5,17.697500228881836,15.5,15.895000457763672,15.895000457763672,12842,,,,,,,,
2024-04-25,16.002500534057617,16.002500534057617,15.5024995803833,15.604999542236328,15.604999542236328,8100,,,,,,,,
2024-04-26,16.725000381469727,16.725000381469727,14.75,15.720000267028809,15.720000267028809,24736,,,,,,,,
2024-04-29,16.0,17.332500457763672,16.0,16.899999618530273,16.899999618530273,19396,,,,,,,,
2024-04-30,17.247499465942383,17.915000915527344,16.266000747680664,17.322500228881836,17.322500228881836,22580,,,,,,,,
2024-05-01,17.25,20.0,17.25,19.75,19.75,10054,,,,,,,,
2024-05-02,19.479999542236328,22.25,18.25,18.975000381469727,18.975000381469727,21309,,,,,,,,
2024-05-03,19.27750015258789,19.950000762939453,15.774999618530273,17.502500534057617,17.502500534057617,8715,,,,,,,,
2024-05-06,17.747499465942383,17.747499465942383,16.75,17.247499465942383,17.247499465942383,6475,,,,,,,,
2024-05-07,17.0,18.447500228881836,17.0,17.27750015258789,17.27750015258789,9504,,,,,,,,
2024-05-08,17.25,17.27750015258789,16.012500762939453,16.024999618530273,16.024999618530273,8663,,,,,,,,
2024-05-09,16.1299991607666,16.295000076293945,15.524999618530273,15.835000038146973,15.835000038146973,7207,,,,,,,,
2024-05-10,15.857500076293945,15.857500076293945,15.1875,15.425000190734863,15.425000190734863,9524,,,,,,,,
2024-05-13,15.5,15.550000190734863,15.25,15.477499961853027,15.477499961853027,3479,,,,,,,,
2024-05-14,15.75,16.832500457763672,15.744999885559082,16.625,16.625,4744,,,,,,,,
2024-05-15,16.625,17.0,12.789999961853027,14.175000190734863,14.175000190734863,35022,,,,,,,,
2024-05-16,14.699999809265137,14.975000381469727,14.425000190734863,14.72249984741211,14.72249984741211,4888,,,,,,,,
2024-05-17,14.699999809265137,14.699999809265137,12.75,12.827500343322754,12.827500343322754,15374,,,,,,,,
2024-05-20,12.9975004196167,12.9975004196167,12.800000190734863,12.892499923706055,12.892499923706055,4458,,,,,,,,
2024-05-21,12.97249984741211,12.97249984741211,10.8774995803833,10.890000343322754,10.890000343322754,10698,,,,,,,,
2024-05-22,11.25,11.3100004196167,10.574999809265137,10.952500343322754,10.952500343322754,7959,,,,,,,,
2024-05-23,10.875,10.899999618530273,9.625,9.795000076293945,9.795000076293945,18744,,,,,,,,
2024-05-24,10.225000381469727,10.6850004196167,9.795000076293945,10.632749557495117,10.632749557495117,4831,,,,,,,,
2024-05-28,11.600000381469727,11.6225004196167,10.02750015258789,10.7524995803833,10.7524995803833,9998,,,,,,,,
2024-05-29,10.515000343322754,10.975000381469727,9.77750015258789,10.117500305175781,10.117500305175781,7444,,,,,,,,
2024-05-30,10.3725004196167,10.3725004196167,8.742500305175781,9.0024995803833,9.0024995803833,22089,,,,,,,,
2024-05-31,9.09749984741211,10.369999885559082,9.0,10.369999885559082,10.369999885559082,7913,,,,,,,,
2024-06-03,10.899999618530273,11.005000114440918,10.5,10.842499732971191,10.842499732971191,6334,,,,,,,,
2024-06-04,10.75,11.515000343322754,10.337499618530273,11.27750015258789,11.27750015258789,7120,,,,,,,,
2024-06-05,11.5,11.8125,10.75,11.664999961853027,11.664999961853027,11054,,,,,,,,
2024-06-06,10.3100004196167,12.2475004196167,10.0024995803833,11.397500038146973,11.397500038146973,14055,,,,,,,,
2024-06-07,11.574999809265137,11.574999809265137,11.2524995803833,11.274999618530273,11.274999618530273,3095,,,,,,,,
2024-06-10,11.600000381469727,11.6850004196167,11.21875,11.6850004196167,11.6850004196167,2764,,,,,,,,
2024-06-11,11.59000015258789,11.887499809265137,11.552499771118164,11.84749984741211,11.84749984741211,1939,,,,,,,,
2024-06-12,11.5,11.807499885559082,11.427499771118164,11.4975004196167,11.4975004196167,4495,,,,,,,,
2024-06-13,11.5,11.862500190734863,11.255000114440918,11.720000267028809,11.720000267028809,5083,,,,,,,,
2024-06-14,13.137499809265137,14.832500457763672,12.0,12.697500228881836,12.697500228881836,74614,,,,,,,,
2024-06-17,12.6850004196167,12.6850004196167,10.8100004196167,11.479999542236328,11.479999542236328,15546,,,,,,,,
2024-06-18,11.742500305175781,12.8100004196167,11.25,12.462499618530273,12.462499618530273,9792,,,,,,,,
2024-06-20,12.5,12.5,11.8774995803833,11.925000190734863,11.925000190734863,5021,,,,,,,,
2024-06-21,11.930000305175781,11.9350004196167,11.177499771118164,11.305000305175781,11.305000305175781,5146,,,,,,,,
2024-06-24,11.34000015258789,11.6225004196167,11.2524995803833,11.427499771118164,11.427499771118164,2363,,,,,,,,
2024-06-25,10.75,10.75,8.75,8.8100004196167,8.8100004196167,27719,,,,,,,,
2024-06-26,8.75,8.8100004196167,6.25,6.257500171661377,6.257500171661377,57235,,,,,,,,
2024-06-27,6.849999904632568,7.0,6.375,6.477499961853027,6.477499961853027,23963,,,,,,,,
2024-06-28,6.400000095367432,7.025000095367432,5.5,5.775000095367432,5.775000095367432,34554,,,,,,,,
2024-07-01,6.122499942779541,6.434999942779541,5.929999828338623,6.272500038146973,6.272500038146973,10681,,,,,,,,
2024-07-02,6.434999942779541,6.644999980926514,6.277500152587891,6.320000171661377,6.320000171661377,8169,,,,,,,,
2024-07-03,6.324999809265137,6.372499942779541,6.199999809265137,6.247499942779541,6.247499942779541,3673,,,,,,,,
2024-07-05,6.642499923706055,6.642499923706055,5.862500190734863,6.427499771118164,6.427499771118164,14535,,,,,,,,
2024-07-08,6.21999979019165,6.864749908447266,6.21999979019165,6.835000038146973,6.835000038146973,5945,,,,,,,,
2024-07-09,6.997499942779541,7.224999904632568,6.702499866485596,7.224999904632568,7.224999904632568,10228,,,,,,,,
2024-07-10,7.25,7.647500038146973,7.110000133514404,7.547500133514404,7.547500133514404,7200,,,,,,,,
