date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HKHC')","('high', 'HKHC')","('low', 'HKHC')","('close', 'HKHC')","('adj_close', 'HKHC')","('volume', 'HKHC')","('currency', '')"
2023-12-28,392.0,428.0,372.0,408.0,403.2256774902344,228,,,,,,,,
2023-12-29,412.0,428.0,372.0,372.0,367.6469421386719,348,,,,,,,,
2024-01-02,376.0,392.0,356.0,392.0,387.41290283203125,215,,,,,,,,
2024-01-03,368.0,368.0,360.0,368.0,363.6937561035156,195,,,,,,,,
2024-01-04,380.0,380.0,360.0,372.0,367.6469421386719,117,,,,,,,,
2024-01-05,372.0,388.0,368.0,380.0,375.5533142089844,175,,,,,,,,
2024-01-08,408.0,408.0,384.0,384.0,379.5065002441406,16,,,,,,,,
2024-01-09,392.0,392.0,380.0,384.0,379.5065002441406,51,,,,,,,,
2024-01-10,380.0,392.0,368.0,380.0,375.5533142089844,52,,,,,,,,
2024-01-11,384.0,392.0,384.0,392.0,387.41290283203125,54,,,,,,,,
2024-01-12,392.0,392.0,388.0,388.0,383.459716796875,38,,,,,,,,
2024-01-16,384.0,392.0,384.0,392.0,387.41290283203125,4,,,,,,,,
2024-01-17,392.0,392.0,384.0,392.0,387.41290283203125,124,,,,,,,,
2024-01-18,400.0,400.0,380.0,392.0,387.41290283203125,56,,,,,,,,
2024-01-19,392.0,396.0,380.0,388.0,383.459716796875,47,,,,,,,,
2024-01-22,384.0,384.0,380.0,384.0,379.5065002441406,60,,,,,,,,
2024-01-23,392.0,392.0,380.0,392.0,387.41290283203125,23,,,,,,,,
2024-01-24,380.0,392.0,380.0,384.0,379.5065002441406,70,,,,,,,,
2024-01-25,388.0,388.0,380.0,384.0,379.5065002441406,61,,,,,,,,
2024-01-26,384.0,388.0,380.0,384.0,379.5065002441406,51,,,,,,,,
2024-01-29,384.0,388.0,384.0,388.0,383.459716796875,46,,,,,,,,
2024-01-30,392.0,392.0,360.0,360.0,355.7873229980469,383,,,,,,,,
2024-01-31,372.0,372.0,360.0,360.0,355.7873229980469,54,,,,,,,,
2024-02-01,368.0,368.0,352.0,360.0,355.7873229980469,49,,,,,,,,
2024-02-02,368.0,368.0,360.0,360.0,355.7873229980469,152,,,,,,,,
2024-02-05,356.0,356.0,356.0,356.0,351.83416748046875,5,,,,,,,,
2024-02-06,356.0,360.0,356.0,356.0,351.83416748046875,61,,,,,,,,
2024-02-07,360.0,360.0,356.0,356.0,351.83416748046875,118,,,,,,,,
2024-02-08,356.0,360.0,356.0,356.0,351.83416748046875,173,,,,,,,,
2024-02-09,352.0,364.0,352.0,360.0,355.7873229980469,495,,,,,,,,
2024-02-12,400.0,400.0,360.0,360.0,355.7873229980469,165,,,,,,,,
2024-02-13,360.0,360.0,352.0,356.0,351.83416748046875,1498,,,,,,,,
2024-02-14,348.0,348.0,344.0,344.0,339.974609375,61,,,,,,,,
2024-02-15,344.0,352.0,268.0,352.0,347.8809509277344,464,,,,,,,,
2024-02-16,352.0,352.0,352.0,352.0,347.8809509277344,0,,,,,,,,
2024-02-20,352.0,352.0,352.0,352.0,347.8809509277344,6,,,,,,,,
2024-02-21,352.0,352.0,340.0,340.0,336.0213623046875,8,,,,,,,,
2024-02-22,352.0,352.0,320.0,336.0,332.0682067871094,10,,,,,,,,
2024-02-23,328.0,336.0,312.0,320.0,316.2554016113281,43,,,,,,,,
2024-02-26,320.0,340.0,312.0,312.0,308.34906005859375,66,,,,,,,,
2024-02-27,312.0,320.0,312.0,320.0,316.2554016113281,13,,,,,,,,
2024-02-28,340.0,340.0,324.0,324.0,320.2086181640625,35,,,,,,,,
2024-02-29,340.0,340.0,312.0,312.0,308.34906005859375,25,,,,,,,,
2024-03-01,312.0,312.0,312.0,312.0,308.34906005859375,5,,,,,,,,
2024-03-04,324.0,328.0,316.0,324.0,320.2086181640625,17,,,,,,,,
2024-03-05,328.0,328.0,308.0,308.0,304.3958435058594,27,,,,,,,,
2024-03-06,320.0,336.0,320.0,336.0,332.0682067871094,28,,,,,,,,
2024-03-07,328.0,328.0,312.0,312.0,308.34906005859375,26,,,,,,,,
2024-03-08,316.0,316.0,312.0,312.0,308.34906005859375,17,,,,,,,,
2024-03-11,332.0,332.0,320.0,320.0,316.2554016113281,4,,,,,,,,
2024-03-12,324.0,324.0,316.0,316.0,312.30224609375,36,,,,,,,,
2024-03-13,316.0,328.0,316.0,316.0,312.30224609375,16,,,,,,,,
2024-03-14,328.0,328.0,316.0,316.0,312.30224609375,61,,,,,,,,
2024-03-15,320.0,324.0,320.0,320.0,316.2554016113281,102,,,,,,,,
2024-03-18,320.0,328.0,316.0,316.0,312.30224609375,34,,,,,,,,
2024-03-19,316.0,316.0,312.0,312.0,308.34906005859375,40,,,,,,,,
2024-03-20,316.0,340.0,312.0,312.0,308.34906005859375,15,,,,,,,,
2024-03-21,312.0,312.0,312.0,312.0,308.34906005859375,0,,,,,,,,
2024-03-22,324.0,340.0,316.0,340.0,336.0213623046875,58,,,,,,,,
2024-03-25,340.0,360.0,320.0,332.0,328.114990234375,254,,,,,,,,
2024-03-26,336.0,340.0,324.0,332.0,328.114990234375,394,,,,,,,,
2024-03-27,332.0,332.0,320.0,324.0,320.2086181640625,54,,,,,,,,
2024-03-28,328.0,340.0,320.0,320.0,316.2554016113281,64,,,,,,,,
2024-04-01,336.0,340.0,320.0,340.0,336.0213623046875,36,,,,,,,,
2024-04-02,336.0,340.0,332.0,340.0,336.0213623046875,264,,,,,,,,
2024-04-03,332.0,344.0,332.0,344.0,339.974609375,123,,,,,,,,
2024-04-04,344.0,352.0,344.0,352.0,347.8809509277344,313,,,,,,,,
2024-04-05,360.0,360.0,352.0,352.0,347.8809509277344,116,,,,,,,,
2024-04-08,360.0,484.0,360.0,416.0,411.132080078125,225,,,,,,,,
2024-04-09,420.0,424.0,404.0,404.0,399.2724304199219,52,,,,,,,,
2024-04-10,416.0,420.0,368.0,392.0,387.41290283203125,193,,,,,,,,
2024-04-11,400.0,412.0,400.0,412.0,407.1788635253906,8,,,,,,,,
2024-04-12,412.0,440.0,412.0,420.0,415.08526611328125,9,,,,,,,,
2024-04-15,440.0,440.0,420.0,420.0,415.08526611328125,13,,,,,,,,
2024-04-16,420.0,420.0,420.0,420.0,415.08526611328125,0,,,,,,,,
2024-04-17,420.0,420.0,404.0,404.0,399.2724304199219,4,,,,,,,,
2024-04-18,420.0,420.0,420.0,420.0,415.08526611328125,1,,,,,,,,
2024-04-19,404.0,416.0,404.0,416.0,411.132080078125,3,,,,,,,,
2024-04-22,424.0,424.0,404.0,404.0,399.2724304199219,12,,,,,,,,
2024-04-23,400.0,420.0,400.0,412.0,407.1788635253906,238,,,,,,,,
2024-04-24,408.0,408.0,400.0,400.0,395.31927490234375,2,,,,,,,,
2024-04-25,420.0,420.0,376.0,376.0,371.6001281738281,29,,,,,,,,
2024-04-26,376.0,380.0,368.0,376.0,371.6001281738281,27,,,,,,,,
2024-04-29,368.0,368.0,368.0,368.0,363.6937561035156,9,,,,,,,,
2024-04-30,368.0,368.0,368.0,368.0,363.6937561035156,0,,,,,,,,
2024-05-01,368.0,368.0,368.0,368.0,363.6937561035156,0,,,,,,,,
2024-05-02,400.0,400.0,380.0,380.0,375.5533142089844,13,,,,,,,,
2024-05-03,380.0,380.0,300.0,368.0,363.6937561035156,734,,,,,,,,
2024-05-06,380.0,380.0,340.0,344.0,339.974609375,41,,,,,,,,
2024-05-07,344.0,360.0,344.0,360.0,355.7873229980469,58,,,,,,,,
2024-05-08,360.0,360.0,360.0,360.0,355.7873229980469,0,,,,,,,,
2024-05-09,352.0,364.0,344.0,364.0,359.74053955078125,163,,,,,,,,
2024-05-10,356.0,356.0,356.0,356.0,351.83416748046875,1,,,,,,,,
2024-05-13,372.0,376.0,356.0,368.0,363.6937561035156,117,,,,,,,,
2024-05-14,372.0,388.0,328.0,380.0,375.5533142089844,244,,,,,,,,
2024-05-15,348.0,392.0,348.0,384.0,379.5065002441406,106,,,,,,,,
2024-05-16,396.0,416.0,392.0,412.0,407.1788635253906,40,,,,,,,,
2024-05-17,420.0,440.0,412.0,420.0,415.08526611328125,96,,,,,,,,
2024-05-20,480.0,492.0,376.0,380.0,375.5533142089844,28,,,,,,,,
2024-05-21,380.0,400.0,380.0,380.0,375.5533142089844,150,,,,,,,,
2024-05-22,384.0,404.0,384.0,404.0,399.2724304199219,8,,,,,,,,
2024-05-23,380.0,396.0,380.0,396.0,391.3660888671875,152,,,,,,,,
2024-05-24,396.0,396.0,396.0,396.0,391.3660888671875,1,,,,,,,,
2024-05-28,380.0,380.0,356.0,368.0,363.6937561035156,89,,,,,,,,
2024-05-29,356.0,372.0,356.0,368.0,363.6937561035156,11,,,,,,,,
2024-05-30,368.0,368.0,368.0,368.0,363.6937561035156,0,,,,,,,,
2024-05-31,368.0,372.0,356.0,360.0,355.7873229980469,8,,,,,,,,
2024-06-03,360.0,360.0,360.0,360.0,355.7873229980469,4,,,,,,,,
2024-06-04,368.0,368.0,356.0,356.0,351.83416748046875,37,,,,,,,,
2024-06-05,356.0,364.0,348.0,364.0,359.74053955078125,79,,,,,,,,
2024-06-06,368.0,372.0,368.0,372.0,367.6469421386719,12,,,,,,,,
2024-06-07,372.0,372.0,368.0,368.0,363.6937561035156,4,,,,,,,,
2024-06-10,372.0,396.0,356.0,388.0,383.459716796875,33,,,,,,,,
2024-06-11,376.0,408.0,368.0,376.0,371.6001281738281,11,,,,,,,,
2024-06-12,372.0,412.0,372.0,372.0,367.6469421386719,68,,,,,,,,
2024-06-13,372.0,372.0,372.0,372.0,367.6469421386719,23,,,,,,,,
2024-06-14,372.0,372.0,372.0,372.0,367.6469421386719,8,,,,,,,,
2024-06-17,364.0,388.0,360.0,380.0,375.5533142089844,27,,,,,,,,
2024-06-18,368.0,372.0,368.0,372.0,367.6469421386719,21,,,,,,,,
2024-06-20,364.0,368.0,364.0,364.0,359.74053955078125,22,,,,,,,,
2024-06-21,364.0,372.0,360.0,372.0,367.6469421386719,14,,,,,,,,
2024-06-24,368.0,368.0,368.0,368.0,363.6937561035156,0,,,,,,,,
2024-06-25,364.0,388.0,364.0,388.0,383.459716796875,31,,,,,,,,
2024-06-26,388.0,388.0,388.0,388.0,383.459716796875,0,,,,,,,,
2024-06-27,396.0,428.0,396.0,424.0,419.0384521484375,155,,,,,,,,
2024-06-28,404.0,420.0,404.0,420.0,415.08526611328125,7,,,,,,,,
2024-07-01,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,21.544898986816406,25,,,,,,,,
2024-07-02,22.799999237060547,22.799999237060547,21.600000381469727,21.600000381469727,21.347240447998047,180,,,,,,,,
2024-07-03,22.600000381469727,22.600000381469727,21.600000381469727,21.600000381469727,21.347240447998047,140,,,,,,,,
2024-07-05,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,21.347240447998047,0,,,,,,,,
2024-07-08,22.0,22.799999237060547,18.600000381469727,22.799999237060547,22.533199310302734,120,,,,,,,,
2024-07-09,22.799999237060547,22.799999237060547,22.799999237060547,22.799999237060547,22.533199310302734,0,,,,,,,,
2024-07-10,22.600000381469727,22.600000381469727,20.0,20.799999237060547,20.556602478027344,160,,,,,,,,
2024-07-11,21.0,22.0,20.600000381469727,20.600000381469727,20.358943939208984,55,,,,,,,,
2024-07-12,22.0,22.0,19.600000381469727,19.600000381469727,19.370643615722656,30,,,,,,,,
2024-07-15,21.0,22.0,19.799999237060547,19.799999237060547,19.56830406188965,925,,,,,,,,
2024-07-16,21.600000381469727,21.799999237060547,20.799999237060547,20.799999237060547,20.556602478027344,60,,,,,,,,
2024-07-17,22.0,22.0,22.0,22.0,21.7425594329834,150,,,,,,,,
2024-07-18,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,21.149580001831055,30,,,,,,,,
2024-07-19,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,21.149580001831055,10,,,,,,,,
2024-07-22,21.0,21.399999618530273,21.0,21.399999618530273,21.149580001831055,15,,,,,,,,
2024-07-23,21.399999618530273,21.799999237060547,20.399999618530273,20.399999618530273,20.161283493041992,755,,,,,,,,
2024-07-24,21.799999237060547,21.799999237060547,21.0,21.0,20.754262924194336,90,,,,,,,,
2024-07-25,21.0,22.0,21.0,21.799999237060547,21.544898986816406,1140,,,,,,,,
2024-07-26,20.799999237060547,21.0,20.600000381469727,20.600000381469727,20.358943939208984,400,,,,,,,,
2024-07-29,22.600000381469727,22.600000381469727,22.0,22.200000762939453,21.940221786499023,940,,,,,,,,
2024-07-30,21.0,21.799999237060547,21.0,21.799999237060547,21.544898986816406,410,,,,,,,,
2024-07-31,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,21.940221786499023,80,,,,,,,,
2024-08-01,21.600000381469727,22.200000762939453,21.200000762939453,21.200000762939453,20.951923370361328,245,,,,,,,,
2024-08-02,22.200000762939453,25.600000381469727,21.399999618530273,25.0,24.707454681396484,11310,,,,,,,,
2024-08-05,25.0,25.0,25.0,25.0,24.707454681396484,0,,,,,,,,
2024-08-06,20.0,28.0,20.0,24.0,23.71915626525879,800,,,,,,,,
2024-08-07,25.0,25.0,23.479999542236328,23.479999542236328,23.205242156982422,1900,,,,,,,,
2024-08-08,23.0,24.0,23.0,23.5,23.225008010864258,600,,,,,,,,
2024-08-09,23.0,23.0,23.0,23.0,22.730859756469727,800,,,,,,,,
2024-08-12,23.25,25.0,23.25,24.5,24.213306427001953,1500,,,,,,,,
2024-08-13,24.5,24.5,24.5,24.5,24.213306427001953,300,,,,,,,,
2024-08-14,24.5,24.5,24.5,24.5,24.213306427001953,0,,,,,,,,
2024-08-15,23.0,24.399999618530273,23.0,24.0,23.71915626525879,2100,,,,,,,,
2024-08-16,24.0,24.0,19.5,23.0,22.730859756469727,4300,,,,,,,,
2024-08-19,21.75,23.399999618530273,21.75,23.399999618530273,23.126176834106445,800,,,,,,,,
2024-08-20,23.399999618530273,23.75,23.399999618530273,23.399999618530273,23.126176834106445,2000,,,,,,,,
2024-08-21,24.0,26.5,23.75,26.5,26.189903259277344,5800,,,,,,,,
2024-08-22,25.75,26.799999237060547,24.0,26.799999237060547,26.486391067504883,2800,,,,,,,,
2024-08-23,28.899999618530273,29.0,26.5,27.5,27.17820167541504,6800,,,,,,,,
2024-08-26,26.0,26.0,25.5,25.5,25.20160484313965,1100,,,,,,,,
2024-08-27,25.0,25.0,21.280000686645508,21.280000686645508,21.030986785888672,4600,,,,,,,,
2024-08-28,23.0,23.5,23.0,23.5,23.225008010864258,300,,,,,,,,
2024-08-29,24.75,24.75,24.75,24.75,24.46038055419922,100,,,,,,,,
2024-08-30,24.75,24.75,24.75,24.75,24.46038055419922,0,,,,,,,,
2024-09-03,24.0,25.399999618530273,24.0,25.399999618530273,25.10277557373047,900,,,,,,,,
2024-09-04,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,25.10277557373047,0,,,,,,,,
2024-09-05,28.0,28.0,25.0,26.0,25.695755004882812,900,,,,,,,,
2024-09-06,26.0,26.0,24.739999771118164,24.739999771118164,24.450496673583984,2400,,,,,,,,
2024-09-09,24.25,24.25,23.8799991607666,24.0,23.71915626525879,1100,,,,,,,,
2024-09-10,23.850000381469727,24.09000015258789,23.5,23.5,23.225008010864258,1500,,,,,,,,
2024-09-11,23.5,23.5,22.010000228881836,22.010000228881836,21.752443313598633,1200,,,,,,,,
2024-09-12,22.010000228881836,22.010000228881836,19.520000457763672,19.520000457763672,19.29157829284668,4700,,,,,,,,
2024-09-13,22.0,22.0,22.0,22.0,21.7425594329834,200,,,,,,,,
2024-09-16,22.899999618530273,23.729999542236328,22.899999618530273,23.25,22.977933883666992,2500,,,,,,,,
2024-09-17,22.969999313354492,22.969999313354492,22.93000030517578,22.93000030517578,22.661680221557617,500,,,,,,,,
2024-09-18,22.899999618530273,22.899999618530273,22.40999984741211,22.40999984741211,22.147762298583984,200,,,,,,,,
2024-09-19,21.809999465942383,22.75,21.809999465942383,22.34000015258789,22.078582763671875,3900,,,,,,,,
2024-09-20,22.399999618530273,22.399999618530273,22.25,22.25,21.989635467529297,900,,,,,,,,
2024-09-23,23.5,24.0,23.030000686645508,23.950000762939453,23.669740676879883,1000,,,,,,,,
2024-09-24,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,23.669740676879883,0,,,,,,,,
2024-09-25,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,23.0273494720459,300,,,,,,,,
2024-09-26,23.700000762939453,23.969999313354492,23.700000762939453,23.969999313354492,23.68950843811035,500,,,,,,,,
2024-09-27,23.5,23.5,23.350000381469727,23.350000381469727,23.076763153076172,200,,,,,,,,
2024-09-30,23.350000381469727,23.350000381469727,23.350000381469727,23.350000381469727,23.076763153076172,0,,,,,,,,
2024-10-01,23.25,23.25,23.0,23.0,22.730859756469727,3000,,,,,,,,
2024-10-02,22.760000228881836,23.5,22.5,22.5,22.23670768737793,4100,,,,,,,,
2024-10-03,23.0,23.0,23.0,23.0,22.730859756469727,200,,,,,,,,
2024-10-04,23.0,23.0,23.0,23.0,22.730859756469727,1000,,,,,,,,
2024-10-07,23.0,23.0,23.0,23.0,22.730859756469727,0,,,,,,,,
2024-10-08,23.0,23.0,23.0,23.0,22.730859756469727,0,,,,,,,,
2024-10-09,22.649999618530273,22.649999618530273,22.450000762939453,22.450000762939453,22.18729591369629,1200,,,,,,,,
2024-10-10,22.5,22.5,22.020000457763672,22.020000457763672,21.762327194213867,2800,,,,,,,,
2024-10-11,23.25,23.25,23.0,23.0,22.730859756469727,2200,,,,,,,,
2024-10-14,23.0,24.0,22.889999389648438,23.989999771118164,23.709274291992188,5200,,,,,,,,
2024-10-15,23.3799991607666,23.5,23.0,23.0,22.730859756469727,1200,,,,,,,,
2024-10-16,22.979999542236328,25.1200008392334,22.979999542236328,25.1200008392334,24.826051712036133,1800,,,,,,,,
2024-10-17,23.510000228881836,25.139999389648438,23.020000457763672,24.0,23.71915626525879,1600,,,,,,,,
2024-10-18,24.0,24.5,24.0,24.5,24.213306427001953,1700,,,,,,,,
2024-10-21,24.5,24.5,24.0,24.420000076293945,24.134241104125977,3200,,,,,,,,
2024-10-22,24.8799991607666,24.8799991607666,24.5,24.5,24.213306427001953,1500,,,,,,,,
2024-10-23,25.0,25.0,24.5,24.5,24.213306427001953,800,,,,,,,,
2024-10-24,24.8799991607666,26.59000015258789,24.8799991607666,26.5,26.189903259277344,2300,,,,,,,,
2024-10-25,26.100000381469727,28.0,26.100000381469727,28.0,27.67234992980957,2500,,,,,,,,
2024-10-28,28.139999389648438,28.139999389648438,28.0,28.0,27.67234992980957,400,,,,,,,,
2024-10-29,28.0,28.5,27.5,28.5,28.1664981842041,800,,,,,,,,
2024-10-30,28.75,29.0,28.75,28.75,28.41357421875,600,,,,,,,,
2024-10-31,28.5,31.510000228881836,28.5,31.510000228881836,31.141277313232422,1300,,,,,,,,
2024-11-01,32.75,53.0,32.75,53.0,52.37980651855469,2300,,,,,,,,
2024-11-04,39.5,39.5,31.25,32.0,31.62554359436035,4600,,,,,,,,
2024-11-05,32.0,38.0,32.0,33.060001373291016,32.67314147949219,800,,,,,,,,
2024-11-06,33.119998931884766,35.0,32.5,32.849998474121094,32.46559524536133,2000,,,,,,,,
2024-11-07,33.0,35.0,33.0,35.0,34.59043884277344,1000,,,,,,,,
2024-11-08,35.0,39.060001373291016,35.0,39.060001373291016,38.602928161621094,1800,,,,,,,,
2024-11-11,38.189998626708984,39.0,37.900001525878906,39.0,38.54363250732422,2200,,,,,,,,
2024-11-12,38.0,38.0,36.0,36.0,35.5787353515625,1400,,,,,,,,
2024-11-13,37.5,38.0,37.5,38.0,37.55533218383789,2000,,,,,,,,
2024-11-14,38.0,39.0,38.0,38.54999923706055,38.09889221191406,6400,,,,,,,,
2024-11-15,39.0,39.0,38.75,38.75,38.29655456542969,5800,,,,,,,,
2024-11-18,35.5,38.75,35.5,38.0,37.55533218383789,2100,,,,,,,,
2024-11-19,37.0,37.0,36.5,36.5,36.07288360595703,1000,,,,,,,,
2024-11-20,37.0,37.0,36.0,36.0,35.5787353515625,6600,,,,,,,,
2024-11-21,36.0,38.0,36.0,37.0,36.5670280456543,2700,,,,,,,,
2024-11-22,38.25,39.0,38.25,38.650001525878906,38.19772720336914,16700,,,,,,,,
2024-11-25,39.2400016784668,39.79999923706055,38.79999923706055,38.79999923706055,38.398624420166016,5000,,,,,,,,
2024-11-26,38.849998474121094,38.849998474121094,37.0,38.79999923706055,38.398624420166016,13000,,,,,,,,
2024-11-27,41.84000015258789,41.84000015258789,38.900001525878906,38.900001525878906,38.497589111328125,3100,,,,,,,,
2024-11-29,38.95000076293945,40.0,38.95000076293945,39.0,38.5965576171875,3900,,,,,,,,
2024-12-02,39.0,39.0,38.79999923706055,38.900001525878906,38.497589111328125,3200,,,,,,,,
2024-12-03,41.25,41.25,41.25,41.25,40.82328414916992,300,,,,,,,,
2024-12-04,40.959999084472656,40.959999084472656,39.5,39.5,39.09138107299805,2000,,,,,,,,
2024-12-05,39.470001220703125,44.0,39.470001220703125,40.0,39.586212158203125,1500,,,,,,,,
2024-12-06,40.0,40.0099983215332,39.90999984741211,40.0099983215332,39.596107482910156,1300,,,,,,,,
2024-12-09,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,39.487247467041016,100,,,,,,,,
2024-12-10,40.0,40.0,38.7599983215332,38.7599983215332,38.359031677246094,500,,,,,,,,
2024-12-11,38.7599983215332,38.7599983215332,38.7599983215332,38.7599983215332,38.359031677246094,0,,,,,,,,
2024-12-12,39.130001068115234,42.40999984741211,39.130001068115234,40.0,39.586212158203125,2100,,,,,,,,
2024-12-13,40.25,41.029998779296875,40.25,41.029998779296875,40.60555648803711,500,,,,,,,,
2024-12-16,41.04999923706055,41.5,41.04999923706055,41.5,41.07069396972656,1100,,,,,,,,
2024-12-17,41.5,41.5,41.5,41.5,41.07069396972656,0,,,,,,,,
2024-12-18,44.5,45.0,38.0,38.0,37.606903076171875,1400,,,,,,,,
2024-12-19,36.83000183105469,36.83000183105469,32.5,34.5,34.143104553222656,6600,,,,,,,,
2024-12-20,33.5,33.5,33.0,33.0,32.658626556396484,1500,,,,,,,,
2024-12-23,33.0,33.0,33.0,33.0,32.658626556396484,0,,,,,,,,
2024-12-24,33.0,33.0,33.0,33.0,32.658626556396484,0,,,,,,,,
2024-12-26,33.29999923706055,33.29999923706055,30.299999237060547,31.5,31.174142837524414,900,,,,,,,,
2024-12-27,31.5,31.5,31.5,31.5,31.174142837524414,900,,,,,,,,
2024-12-30,33.209999084472656,36.47999954223633,33.209999084472656,36.47999954223633,36.102630615234375,2900,,,,,,,,
2024-12-31,37.0,37.0,36.0,36.0,35.62759017944336,300,,,,,,,,
2025-01-02,35.20000076293945,35.400001525878906,35.20000076293945,35.400001525878906,35.03379821777344,900,,,,,,,,
2025-01-03,35.54999923706055,36.099998474121094,35.54999923706055,35.599998474121094,35.231727600097656,700,,,,,,,,
2025-01-06,36.099998474121094,36.099998474121094,36.099998474121094,36.099998474121094,35.7265510559082,200,,,,,,,,
2025-01-07,35.0,36.29999923706055,33.75,35.400001525878906,35.03379821777344,3600,,,,,,,,
2025-01-08,35.20000076293945,35.20000076293945,35.20000076293945,35.20000076293945,34.83586883544922,100,,,,,,,,
2025-01-10,35.150001525878906,35.150001525878906,35.150001525878906,35.150001525878906,34.78638458251953,200,,,,,,,,
2025-01-13,35.150001525878906,35.150001525878906,35.150001525878906,35.150001525878906,34.78638458251953,0,,,,,,,,
2025-01-14,35.099998474121094,35.099998474121094,35.099998474121094,35.099998474121094,34.736900329589844,300,,,,,,,,
2025-01-15,35.400001525878906,36.0,35.400001525878906,36.0,35.62759017944336,900,,,,,,,,
2025-01-16,36.0,36.0,36.0,36.0,35.62759017944336,0,,,,,,,,
2025-01-17,36.279998779296875,36.279998779296875,36.279998779296875,36.279998779296875,35.90468978881836,200,,,,,,,,
2025-01-21,35.75,37.0099983215332,35.75,37.0,36.617244720458984,3100,,,,,,,,
2025-01-22,37.5,37.599998474121094,37.5,37.5,37.1120719909668,900,,,,,,,,
2025-01-23,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,37.31000518798828,700,,,,,,,,
2025-01-24,37.869998931884766,38.099998474121094,37.869998931884766,38.099998474121094,37.70586013793945,500,,,,,,,,
2025-01-27,37.0,37.0,37.0,37.0,36.617244720458984,100,,,,,,,,
2025-01-28,37.0,37.0,37.0,37.0,36.617244720458984,0,,,,,,,,
2025-01-29,37.0,37.0,37.0,37.0,36.617244720458984,200,,,,,,,,
2025-01-30,37.0,37.0,37.0,37.0,36.617244720458984,0,,,,,,,,
2025-01-31,39.0,39.4900016784668,39.0,39.4900016784668,39.081485748291016,300,,,,,,,,
2025-02-03,38.25,38.25,37.599998474121094,37.599998474121094,37.211036682128906,800,,,,,,,,
2025-02-04,37.0,39.5,37.0,39.5,39.09138107299805,400,,,,,,,,
2025-02-05,39.0,39.0,39.0,39.0,38.5965576171875,700,,,,,,,,
2025-02-06,39.0,39.0,39.0,39.0,38.5965576171875,0,,,,,,,,
2025-02-07,39.0,39.0,39.0,39.0,38.5965576171875,0,,,,,,,,
2025-02-10,38.5,39.5,38.5,39.5,39.09138107299805,1800,,,,,,,,
2025-02-11,39.5,39.5,39.5,39.5,39.09138107299805,0,,,,,,,,
2025-02-12,39.0,39.0,39.0,39.0,38.5965576171875,300,,,,,,,,
2025-02-13,38.0,38.0,38.0,38.0,37.606903076171875,200,,,,,,,,
2025-02-14,37.97999954223633,38.0,37.97999954223633,38.0,37.606903076171875,600,,,,,,,,
2025-02-18,38.20000076293945,38.20000076293945,38.20000076293945,38.20000076293945,37.80482864379883,200,,,,,,,,
2025-02-19,37.75,39.0,34.0,39.0,38.5965576171875,2000,,,,,,,,
2025-02-20,39.20000076293945,39.20000076293945,39.20000076293945,39.20000076293945,38.79448699951172,100,,,,,,,,
2025-02-21,39.209999084472656,39.209999084472656,39.209999084472656,39.209999084472656,38.80438232421875,200,,,,,,,,
2025-02-24,39.209999084472656,39.209999084472656,39.209999084472656,39.209999084472656,38.80438232421875,0,,,,,,,,
2025-02-25,39.209999084472656,39.209999084472656,39.209999084472656,39.209999084472656,38.80438232421875,0,,,,,,,,
2025-02-26,39.209999084472656,39.209999084472656,39.209999084472656,39.209999084472656,38.80438232421875,0,,,,,,,,
2025-02-27,36.0,36.0,35.5,35.5,35.13276672363281,300,,,,,,,,
2025-02-28,35.5,35.5,34.0,34.0,33.648277282714844,3100,,,,,,,,
2025-03-03,34.0,35.0,33.5,33.5,33.15345001220703,2500,,,,,,,,
2025-03-04,33.0,33.0,32.5,32.75,32.41120910644531,3700,,,,,,,,
2025-03-05,35.0,35.0,35.0,35.0,34.637935638427734,200,,,,,,,,
2025-03-06,33.0,33.0,32.5,32.5,32.163795471191406,600,,,,,,,,
2025-03-07,32.5,34.0,32.5,34.0,33.648277282714844,1400,,,,,,,,
2025-03-10,34.0,34.0,33.0,33.0,32.658626556396484,200,,,,,,,,
2025-03-11,33.0,33.0,33.0,33.0,32.658626556396484,0,,,,,,,,
2025-03-12,33.0,33.0,32.5,32.900001525878906,32.559661865234375,500,,,,,,,,
2025-03-13,32.5,32.5,32.0,32.0,31.668968200683594,300,,,,,,,,
2025-03-14,33.0,33.0,33.0,33.0,32.658626556396484,600,,,,,,,,
2025-03-17,32.880001068115234,32.880001068115234,32.5,32.5,32.26842498779297,300,,,,,,,,
2025-03-18,32.5,32.5,32.5,32.5,32.26842498779297,0,,,,,,,,
2025-03-19,33.75,34.0,33.75,34.0,33.75773620605469,500,,,,,,,,
2025-03-20,34.0,34.0,34.0,34.0,33.75773620605469,100,,,,,,,,
2025-03-21,34.0,34.0,34.0,34.0,33.75773620605469,0,,,,,,,,
