date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IFCNF')","('high', 'IFCNF')","('low', 'IFCNF')","('close', 'IFCNF')","('adj_close', 'IFCNF')","('volume', 'IFCNF')","('currency', '')"
2023-12-29,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-02,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-03,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-04,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-10,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-17,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-18,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-19,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-23,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-24,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-25,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-29,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-30,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-01-31,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-02,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-06,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-07,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-13,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-14,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-20,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-21,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-23,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-27,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-28,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-02-29,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-04,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-06,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-07,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-13,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-14,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-18,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-19,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-20,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-21,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-25,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-27,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-03-28,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-04-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-04-02,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-04-03,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-04-04,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-04-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,101.937255859375,0,,,,,,,,
2024-04-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-10,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-17,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-18,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-19,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-23,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-24,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-25,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-29,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-04-30,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-02,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-03,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-06,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-07,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-10,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-13,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-14,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-17,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-20,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-21,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-23,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-24,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-28,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-29,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-30,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-05-31,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-03,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-04,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-06,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-07,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-10,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-13,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-14,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-17,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-18,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-20,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-21,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-24,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-25,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-27,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-06-28,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-02,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-03,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-10,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-17,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-18,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-19,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-23,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-24,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-25,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-29,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-30,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-07-31,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-02,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-06,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-07,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-13,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-14,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-19,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-20,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-21,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-22,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-23,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-27,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-28,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-29,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-08-30,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-03,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-04,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-05,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-06,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-10,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-12,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-13,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-17,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-18,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-19,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-20,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-23,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-24,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-25,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-26,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-27,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-09-30,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-01,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-02,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-03,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-04,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-07,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-08,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-09,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-10,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-11,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-14,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-15,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-16,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-17,105.66500091552734,105.66500091552734,105.66500091552734,105.66500091552734,103.90392303466797,0,,,,,,,,
2024-10-18,126.0,126.0,126.0,126.0,123.9000015258789,170,,,,,,,,
2024-10-21,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-22,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-23,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-24,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-25,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-28,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-29,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-30,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-10-31,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-01,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-04,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-05,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-06,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-07,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-08,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-11,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-12,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-13,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-14,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-15,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-18,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-19,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-20,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-21,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-22,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-25,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-26,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-27,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-11-29,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-02,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-03,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-04,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-05,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-06,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-09,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-10,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-11,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-12,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-13,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-16,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-17,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-18,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-19,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-20,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-23,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-24,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-26,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-27,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-30,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2024-12-31,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-02,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-03,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-06,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-07,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-08,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-10,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-13,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
2025-01-14,126.0,126.0,126.0,126.0,123.9000015258789,0,,,,,,,,
