date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EDU')","('high', 'EDU')","('low', 'EDU')","('close', 'EDU')","('adj_close', 'EDU')","('volume', 'EDU')","('currency', '')"
2021-12-14,21.5,22.5,21.0,22.0,21.782859802246094,3288930,,,,,,,,
2021-12-15,21.700000762939453,22.299999237060547,21.0,22.0,21.782859802246094,4627070,,,,,,,,
2021-12-16,22.299999237060547,22.399999618530273,21.299999237060547,21.5,21.28779411315918,1854520,,,,,,,,
2021-12-17,20.799999237060547,21.700000762939453,20.200000762939453,21.600000381469727,21.38680648803711,3408120,,,,,,,,
2021-12-20,20.700000762939453,21.100000381469727,20.200000762939453,20.5,20.297664642333984,2541760,,,,,,,,
2021-12-21,20.700000762939453,21.399999618530273,20.700000762939453,21.299999237060547,21.089767456054688,4883520,,,,,,,,
2021-12-22,21.0,21.399999618530273,20.600000381469727,21.0,20.792728424072266,2996360,,,,,,,,
2021-12-23,20.799999237060547,20.899999618530273,20.299999237060547,20.5,20.297664642333984,1288910,,,,,,,,
2021-12-27,20.5,20.5,20.100000381469727,20.299999237060547,20.099637985229492,1202080,,,,,,,,
2021-12-28,20.600000381469727,20.600000381469727,19.799999237060547,20.200000762939453,20.000625610351562,1392640,,,,,,,,
2021-12-29,19.799999237060547,19.899999618530273,18.700000762939453,19.0,18.812469482421875,2871940,,,,,,,,
2021-12-30,18.700000762939453,21.700000762939453,18.700000762939453,21.100000381469727,20.891742706298828,3239750,,,,,,,,
2021-12-31,20.899999618530273,22.299999237060547,20.700000762939453,21.0,20.792728424072266,2094940,,,,,,,,
2022-01-03,21.100000381469727,21.299999237060547,20.100000381469727,20.299999237060547,20.099637985229492,1662360,,,,,,,,
2022-01-04,20.399999618530273,20.399999618530273,18.700000762939453,19.100000381469727,18.911481857299805,2715800,,,,,,,,
2022-01-05,18.799999237060547,19.600000381469727,18.100000381469727,18.100000381469727,17.92135238647461,2649870,,,,,,,,
2022-01-06,18.899999618530273,19.200000762939453,18.399999618530273,18.700000762939453,18.515430450439453,1543680,,,,,,,,
2022-01-07,18.799999237060547,19.399999618530273,18.5,18.600000381469727,18.416418075561523,2185750,,,,,,,,
2022-01-10,18.700000762939453,18.899999618530273,17.700000762939453,17.700000762939453,17.525300979614258,2520480,,,,,,,,
2022-01-11,17.899999618530273,19.100000381469727,17.799999237060547,19.0,18.812469482421875,1568610,,,,,,,,
2022-01-12,19.399999618530273,19.899999618530273,19.200000762939453,19.399999618530273,19.208520889282227,1607510,,,,,,,,
2022-01-13,19.200000762939453,19.200000762939453,17.799999237060547,17.899999618530273,17.723325729370117,2631230,,,,,,,,
2022-01-14,18.299999237060547,18.600000381469727,17.5,18.100000381469727,17.92135238647461,2163210,,,,,,,,
2022-01-18,17.700000762939453,17.799999237060547,16.600000381469727,16.899999618530273,16.733196258544922,2984760,,,,,,,,
2022-01-19,17.299999237060547,17.5,16.799999237060547,17.299999237060547,17.129247665405273,1703300,,,,,,,,
2022-01-20,18.100000381469727,18.100000381469727,17.0,17.0,16.83220863342285,1900290,,,,,,,,
2022-01-21,16.799999237060547,16.799999237060547,15.600000381469727,15.699999809265137,15.545040130615234,2848010,,,,,,,,
2022-01-24,15.100000381469727,15.300000190734863,13.800000190734863,14.899999618530273,14.752935409545898,3931540,,,,,,,,
2022-01-25,14.5,14.800000190734863,14.100000381469727,14.600000381469727,14.455897331237793,1710640,,,,,,,,
2022-01-26,14.800000190734863,15.0,13.699999809265137,13.699999809265137,13.564780235290527,2091770,,,,,,,,
2022-01-27,13.300000190734863,13.5,12.399999618530273,12.600000381469727,12.475637435913086,2984390,,,,,,,,
2022-01-28,12.699999809265137,13.300000190734863,12.199999809265137,13.300000190734863,13.168728828430176,2903270,,,,,,,,
2022-01-31,13.800000190734863,14.300000190734863,13.100000381469727,14.300000190734863,14.158858299255371,2966210,,,,,,,,
2022-02-01,14.0,14.199999809265137,13.300000190734863,14.100000381469727,13.960832595825195,2271610,,,,,,,,
2022-02-02,14.300000190734863,14.5,13.600000381469727,13.800000190734863,13.663793563842773,3595540,,,,,,,,
2022-02-03,13.5,14.5,13.399999618530273,14.0,13.86181926727295,1343290,,,,,,,,
2022-02-04,14.0,14.800000190734863,13.600000381469727,14.699999809265137,14.554909706115723,957850,,,,,,,,
2022-02-07,14.300000190734863,15.800000190734863,14.300000190734863,15.199999809265137,15.049975395202637,1942490,,,,,,,,
2022-02-08,14.800000190734863,15.899999618530273,14.699999809265137,15.699999809265137,15.545040130615234,976410,,,,,,,,
2022-02-09,16.200000762939453,16.5,15.800000190734863,16.399999618530273,16.238130569458008,1161250,,,,,,,,
2022-02-10,16.100000381469727,16.799999237060547,15.800000190734863,16.0,15.842079162597656,1427820,,,,,,,,
2022-02-11,15.899999618530273,16.200000762939453,15.0,15.199999809265137,15.049975395202637,1645500,,,,,,,,
2022-02-14,15.0,15.199999809265137,14.5,14.699999809265137,14.554909706115723,4121500,,,,,,,,
2022-02-15,15.0,16.5,15.0,16.399999618530273,16.238130569458008,1872120,,,,,,,,
2022-02-16,16.0,17.0,15.800000190734863,16.200000762939453,16.04010581970215,3326640,,,,,,,,
2022-02-17,16.100000381469727,16.5,15.600000381469727,15.699999809265137,15.545040130615234,1030220,,,,,,,,
2022-02-18,15.699999809265137,15.800000190734863,14.699999809265137,15.199999809265137,15.049975395202637,1173770,,,,,,,,
2022-02-22,14.899999618530273,15.300000190734863,14.699999809265137,15.0,14.851949691772461,1662740,,,,,,,,
2022-02-23,15.600000381469727,16.0,14.5,14.800000190734863,14.653923034667969,1819270,,,,,,,,
2022-02-24,13.800000190734863,14.600000381469727,13.399999618530273,14.399999618530273,14.2578706741333,3001530,,,,,,,,
2022-02-25,14.100000381469727,14.100000381469727,13.5,14.100000381469727,13.960832595825195,1867410,,,,,,,,
2022-02-28,13.800000190734863,15.100000381469727,13.800000190734863,15.100000381469727,14.950963020324707,2919770,,,,,,,,
2022-03-01,15.0,15.399999618530273,14.399999618530273,14.600000381469727,14.455897331237793,1379590,,,,,,,,
2022-03-02,14.5,14.600000381469727,13.699999809265137,13.800000190734863,13.663793563842773,2363030,,,,,,,,
2022-03-03,13.699999809265137,13.800000190734863,12.800000190734863,12.899999618530273,12.772675514221191,5105970,,,,,,,,
2022-03-04,12.5,12.699999809265137,11.699999809265137,11.899999618530273,11.782546043395996,7032180,,,,,,,,
2022-03-07,11.899999618530273,12.399999618530273,11.5,11.699999809265137,11.58452033996582,5229840,,,,,,,,
2022-03-08,11.899999618530273,12.199999809265137,11.5,11.699999809265137,11.58452033996582,2443960,,,,,,,,
2022-03-09,12.300000190734863,12.899999618530273,12.199999809265137,12.600000381469727,12.475637435913086,1626570,,,,,,,,
2022-03-10,12.100000381469727,12.100000381469727,11.399999618530273,11.399999618530273,11.287481307983398,2637400,,,,,,,,
2022-03-11,11.399999618530273,11.600000381469727,9.699999809265137,10.199999809265137,10.099325180053711,6285760,,,,,,,,
2022-03-14,9.100000381469727,9.899999618530273,8.5,8.600000381469727,8.515117645263672,3285070,,,,,,,,
2022-03-15,8.399999618530273,10.899999618530273,8.399999618530273,10.600000381469727,10.495377540588379,4805570,,,,,,,,
2022-03-16,12.199999809265137,12.300000190734863,10.699999809265137,11.899999618530273,11.782546043395996,5270540,,,,,,,,
2022-03-17,10.899999618530273,11.800000190734863,10.800000190734863,11.100000381469727,10.990443229675293,2509440,,,,,,,,
2022-03-18,11.300000190734863,13.399999618530273,11.100000381469727,12.800000190734863,12.673663139343262,8642700,,,,,,,,
2022-03-21,12.300000190734863,13.0,11.800000190734863,12.100000381469727,11.980572700500488,2743940,,,,,,,,
2022-03-22,12.600000381469727,13.699999809265137,12.199999809265137,13.0,12.871688842773438,4206150,,,,,,,,
2022-03-23,12.699999809265137,14.199999809265137,12.600000381469727,13.300000190734863,13.168728828430176,2778210,,,,,,,,
2022-03-24,13.399999618530273,13.5,12.699999809265137,13.300000190734863,13.168728828430176,3724280,,,,,,,,
2022-03-25,12.699999809265137,12.800000190734863,12.0,12.600000381469727,12.475637435913086,3481440,,,,,,,,
2022-03-28,12.800000190734863,13.5,12.199999809265137,12.5,12.37662410736084,4071670,,,,,,,,
2022-03-29,12.800000190734863,13.100000381469727,12.100000381469727,12.199999809265137,12.079585075378418,3412600,,,,,,,,
2022-03-30,12.399999618530273,12.800000190734863,12.199999809265137,12.399999618530273,12.277610778808594,2748590,,,,,,,,
2022-03-31,12.300000190734863,12.5,11.399999618530273,11.5,11.386494636535645,2882900,,,,,,,,
2022-04-01,12.300000190734863,12.5,11.699999809265137,12.100000381469727,11.980572700500488,1702320,,,,,,,,
2022-04-04,12.600000381469727,13.100000381469727,12.300000190734863,12.899999618530273,12.772675514221191,7003430,,,,,,,,
2022-04-05,12.699999809265137,12.800000190734863,12.300000190734863,12.5,12.37662410736084,6059850,,,,,,,,
2022-04-06,12.0,12.699999809265137,11.899999618530273,12.600000381469727,12.475637435913086,2783200,,,,,,,,
2022-04-07,12.399999618530273,12.399999618530273,11.800000190734863,11.899999618530273,11.782546043395996,2483530,,,,,,,,
2022-04-08,11.510000228881836,12.100000381469727,10.979999542236328,12.029999732971191,11.911263465881348,13039700,,,,,,,,
2022-04-11,11.229999542236328,11.65999984741211,10.600000381469727,10.880000114440918,10.772613525390625,6184000,,,,,,,,
2022-04-12,11.170000076293945,12.069999694824219,11.0600004196167,11.25,11.138961791992188,4937800,,,,,,,,
2022-04-13,11.140000343322754,11.609999656677246,11.09000015258789,11.279999732971191,11.168665885925293,12834500,,,,,,,,
2022-04-14,11.100000381469727,11.359999656677246,10.949999809265137,11.079999923706055,10.970640182495117,13104300,,,,,,,,
2022-04-18,10.84000015258789,10.920000076293945,10.430000305175781,10.550000190734863,10.445871353149414,11660300,,,,,,,,
2022-04-19,10.289999961853027,10.960000038146973,10.180000305175781,10.9399995803833,10.83202075958252,11611400,,,,,,,,
2022-04-20,10.819999694824219,10.899999618530273,10.510000228881836,10.6899995803833,10.584488868713379,11954700,,,,,,,,
2022-04-21,10.75,10.970000267028809,10.079999923706055,10.1899995803833,10.089424133300781,11959300,,,,,,,,
2022-04-22,10.25,10.850000381469727,10.1899995803833,10.229999542236328,10.129029273986816,13378600,,,,,,,,
2022-04-25,10.079999923706055,10.449999809265137,9.960000038146973,10.399999618530273,10.297350883483887,5073700,,,,,,,,
2022-04-26,10.260000228881836,10.329999923706055,9.6899995803833,9.75,9.653766632080078,5029200,,,,,,,,
2022-04-27,9.720000267028809,10.8100004196167,9.720000267028809,10.789999961853027,10.683502197265625,3338800,,,,,,,,
2022-04-28,10.710000038146973,11.300000190734863,10.529999732971191,11.25,11.138961791992188,2761800,,,,,,,,
2022-04-29,11.600000381469727,12.979999542236328,11.5600004196167,12.550000190734863,12.426131248474121,5220800,,,,,,,,
2022-05-02,12.800000190734863,13.1899995803833,12.539999961853027,12.869999885559082,12.742972373962402,3831700,,,,,,,,
2022-05-03,12.720000267028809,13.430000305175781,12.649999618530273,13.149999618530273,13.020208358764648,3630900,,,,,,,,
2022-05-04,12.770000457763672,13.149999618530273,12.380000114440918,13.069999694824219,12.940998077392578,3219200,,,,,,,,
2022-05-05,12.6899995803833,12.880000114440918,12.430000305175781,12.510000228881836,12.386526107788086,4710400,,,,,,,,
2022-05-06,12.279999732971191,12.5600004196167,11.960000038146973,12.199999809265137,12.079585075378418,4628900,,,,,,,,
2022-05-09,12.0,12.0,10.140000343322754,10.199999809265137,10.099325180053711,4760600,,,,,,,,
2022-05-10,10.319999694824219,10.479999542236328,9.850000381469727,9.9399995803833,9.841891288757324,5802800,,,,,,,,
2022-05-11,9.899999618530273,10.1899995803833,9.65999984741211,9.84000015258789,9.742878913879395,4190100,,,,,,,,
2022-05-12,9.640000343322754,10.130000114440918,9.289999961853027,9.779999732971191,9.683470726013184,4380600,,,,,,,,
2022-05-13,9.899999618530273,11.239999771118164,9.899999618530273,11.079999923706055,10.970640182495117,3021500,,,,,,,,
2022-05-16,11.0,11.319999694824219,10.899999618530273,11.09000015258789,10.980541229248047,3301400,,,,,,,,
2022-05-17,11.710000038146973,12.109999656677246,11.25,11.300000190734863,11.188468933105469,3140500,,,,,,,,
2022-05-18,11.130000114440918,11.600000381469727,11.100000381469727,11.270000457763672,11.158764839172363,2273200,,,,,,,,
2022-05-19,11.109999656677246,12.630000114440918,11.109999656677246,12.550000190734863,12.426131248474121,4413900,,,,,,,,
2022-05-20,12.720000267028809,12.920000076293945,12.319999694824219,12.479999542236328,12.356821060180664,4304100,,,,,,,,
2022-05-23,12.359999656677246,12.359999656677246,11.850000381469727,12.0,11.881559371948242,4452500,,,,,,,,
2022-05-24,11.75,11.75,10.710000038146973,10.800000190734863,10.693403244018555,1538800,,,,,,,,
2022-05-25,10.899999618530273,11.109999656677246,10.75,10.9399995803833,10.83202075958252,1334900,,,,,,,,
2022-05-26,11.029999732971191,11.859999656677246,10.920000076293945,11.8100004196167,11.693434715270996,1970200,,,,,,,,
2022-05-27,11.770000457763672,12.010000228881836,11.449999809265137,11.920000076293945,11.802349090576172,1523600,,,,,,,,
2022-05-31,12.899999618530273,13.710000038146973,12.84000015258789,13.0600004196167,12.931097984313965,4949900,,,,,,,,
2022-06-01,13.100000381469727,13.4399995803833,12.539999961853027,12.600000381469727,12.475637435913086,2618300,,,,,,,,
2022-06-02,12.800000190734863,13.510000228881836,12.699999809265137,13.460000038146973,13.327149391174316,2431600,,,,,,,,
2022-06-03,13.279999732971191,13.359999656677246,12.770000457763672,12.850000381469727,12.723170280456543,1551400,,,,,,,,
2022-06-06,13.670000076293945,14.630000114440918,13.619999885559082,14.109999656677246,13.970733642578125,4547100,,,,,,,,
2022-06-07,13.970000267028809,14.859999656677246,13.859999656677246,14.779999732971191,14.634119987487793,2771700,,,,,,,,
2022-06-08,15.039999961853027,17.469999313354492,15.039999961853027,17.270000457763672,17.099544525146484,10851200,,,,,,,,
2022-06-09,16.5,16.579999923706055,14.449999809265137,14.720000267028809,14.574712753295898,3351500,,,,,,,,
2022-06-10,16.40999984741211,17.239999771118164,15.75,16.209999084472656,16.050004959106445,6030300,,,,,,,,
2022-06-13,17.90999984741211,18.469999313354492,16.309999465942383,17.100000381469727,16.931222915649414,9958900,,,,,,,,
2022-06-14,18.31999969482422,22.049999237060547,18.25,21.270000457763672,21.0600643157959,22460100,,,,,,,,
2022-06-15,22.690000534057617,23.600000381469727,21.010000228881836,23.40999984741211,23.17894172668457,29661800,,,,,,,,
2022-06-16,21.899999618530273,22.549999237060547,21.100000381469727,22.020000457763672,21.802661895751953,12899600,,,,,,,,
2022-06-17,22.479999542236328,22.81999969482422,20.809999465942383,21.56999969482422,21.35710334777832,9726500,,,,,,,,
2022-06-21,19.90999984741211,20.780000686645508,19.200000762939453,20.760000228881836,20.555097579956055,11476700,,,,,,,,
2022-06-22,20.450000762939453,21.329999923706055,20.420000076293945,20.81999969482422,20.614505767822266,2568700,,,,,,,,
2022-06-23,20.920000076293945,22.209999084472656,18.68000030517578,18.979999542236328,18.792665481567383,8903600,,,,,,,,
2022-06-24,19.68000030517578,20.309999465942383,19.049999237060547,19.850000381469727,19.65407943725586,3950500,,,,,,,,
2022-06-27,19.979999542236328,20.049999237060547,18.290000915527344,18.989999771118164,18.802566528320312,4341600,,,,,,,,
2022-06-28,19.1299991607666,19.270000457763672,18.350000381469727,18.3700008392334,18.188688278198242,6109900,,,,,,,,
2022-06-29,18.420000076293945,20.25,18.309999465942383,20.139999389648438,19.94121742248535,6050800,,,,,,,,
2022-06-30,20.0,20.889999389648438,19.469999313354492,20.360000610351562,20.159046173095703,5144400,,,,,,,,
2022-07-01,20.200000762939453,20.8799991607666,19.670000076293945,20.209999084472656,20.01052474975586,2247200,,,,,,,,
2022-07-05,20.139999389648438,22.639999389648438,20.06999969482422,22.489999771118164,22.268022537231445,6095400,,,,,,,,
2022-07-06,22.40999984741211,22.6299991607666,21.549999237060547,22.440000534057617,22.218517303466797,3945600,,,,,,,,
2022-07-07,22.65999984741211,23.06999969482422,22.010000228881836,22.75,22.525455474853516,4820800,,,,,,,,
2022-07-08,22.65999984741211,25.15999984741211,22.5,23.799999237060547,23.565092086791992,6786200,,,,,,,,
2022-07-11,22.739999771118164,22.829999923706055,21.010000228881836,21.100000381469727,20.891742706298828,3898300,,,,,,,,
2022-07-12,21.559999465942383,22.290000915527344,20.3700008392334,21.440000534057617,21.22838592529297,3247500,,,,,,,,
2022-07-13,21.100000381469727,22.979999542236328,20.799999237060547,22.469999313354492,22.248218536376953,2943500,,,,,,,,
2022-07-14,22.600000381469727,23.549999237060547,21.56999969482422,21.979999542236328,21.7630558013916,5587100,,,,,,,,
2022-07-15,21.700000762939453,22.34000015258789,21.1299991607666,22.299999237060547,22.079896926879883,2603200,,,,,,,,
2022-07-18,22.6299991607666,24.84000015258789,21.959999084472656,22.0,21.782859802246094,5716300,,,,,,,,
2022-07-19,22.520000457763672,23.18000030517578,21.969999313354492,23.010000228881836,22.78289031982422,2187700,,,,,,,,
2022-07-20,22.979999542236328,23.790000915527344,22.610000610351562,23.010000228881836,22.78289031982422,2583600,,,,,,,,
2022-07-21,22.770000457763672,23.360000610351562,22.610000610351562,23.059999465942383,22.832395553588867,2054900,,,,,,,,
2022-07-22,22.90999984741211,23.540000915527344,22.610000610351562,23.0,22.77298927307129,2004800,,,,,,,,
2022-07-25,23.100000381469727,24.329999923706055,23.06999969482422,24.229999542236328,23.990848541259766,3525500,,,,,,,,
2022-07-26,24.709999084472656,24.8700008392334,23.68000030517578,24.049999237060547,23.812623977661133,3007700,,,,,,,,
2022-07-27,24.360000610351562,26.43000030517578,24.170000076293945,25.739999771118164,25.485944747924805,4251600,,,,,,,,
2022-07-28,26.399999618530273,29.729999542236328,26.200000762939453,29.0,28.713768005371094,8367200,,,,,,,,
2022-07-29,27.299999237060547,28.06999969482422,26.65999984741211,27.40999984741211,27.139461517333984,4381900,,,,,,,,
2022-08-01,26.600000381469727,26.889999389648438,25.25,26.280000686645508,26.02061653137207,3518200,,,,,,,,
2022-08-02,25.690000534057617,27.729999542236328,25.690000534057617,27.049999237060547,26.78301429748535,3636500,,,,,,,,
2022-08-03,27.079999923706055,27.68000030517578,25.989999771118164,26.610000610351562,26.34735870361328,1842600,,,,,,,,
2022-08-04,27.350000381469727,27.979999542236328,26.799999237060547,27.1299991607666,26.862224578857422,1468900,,,,,,,,
2022-08-05,27.0,27.270000457763672,26.649999618530273,26.84000015258789,26.575088500976562,1290100,,,,,,,,
2022-08-08,26.18000030517578,26.280000686645508,23.610000610351562,24.540000915527344,24.29779052734375,4833100,,,,,,,,
2022-08-09,24.75,25.600000381469727,24.520000457763672,24.780000686645508,24.53542137145996,1395400,,,,,,,,
2022-08-10,25.020000457763672,25.690000534057617,24.5,25.68000030517578,25.426536560058594,1531800,,,,,,,,
2022-08-11,26.5,26.790000915527344,24.8799991607666,25.020000457763672,24.773052215576172,1390200,,,,,,,,
2022-08-12,24.170000076293945,25.34000015258789,23.610000610351562,25.25,25.000782012939453,1614100,,,,,,,,
2022-08-15,25.3700008392334,26.329999923706055,25.06999969482422,25.920000076293945,25.664167404174805,1123400,,,,,,,,
2022-08-16,25.510000228881836,25.610000610351562,24.530000686645508,24.6200008392334,24.37700080871582,1361500,,,,,,,,
2022-08-17,25.010000228881836,25.040000915527344,24.309999465942383,24.530000686645508,24.287887573242188,1016300,,,,,,,,
2022-08-18,24.149999618530273,24.979999542236328,24.049999237060547,24.549999237060547,24.307689666748047,897600,,,,,,,,
2022-08-19,24.489999771118164,24.549999237060547,23.3799991607666,23.760000228881836,23.525487899780273,1148900,,,,,,,,
2022-08-22,24.09000015258789,24.950000762939453,23.860000610351562,24.299999237060547,24.060157775878906,1117100,,,,,,,,
2022-08-23,25.200000762939453,26.09000015258789,24.809999465942383,25.809999465942383,25.555253982543945,1720500,,,,,,,,
2022-08-24,25.200000762939453,26.56999969482422,25.200000762939453,26.270000457763672,26.010713577270508,1350500,,,,,,,,
2022-08-25,27.25,27.6299991607666,26.40999984741211,27.530000686645508,27.258277893066406,1715600,,,,,,,,
2022-08-26,28.700000762939453,28.860000610351562,27.639999389648438,28.149999618530273,27.87215805053711,1983600,,,,,,,,
2022-08-29,27.829999923706055,29.229999542236328,27.709999084472656,28.350000381469727,28.0701847076416,1548200,,,,,,,,
2022-08-30,29.190000534057617,29.770000457763672,28.170000076293945,28.540000915527344,28.258310317993164,3963200,,,,,,,,
2022-08-31,29.5,29.799999237060547,27.309999465942383,28.399999618530273,28.11968994140625,2103400,,,,,,,,
2022-09-01,27.799999237060547,28.540000915527344,27.040000915527344,27.81999969482422,27.545413970947266,1541800,,,,,,,,
2022-09-02,28.1200008392334,28.1299991607666,26.719999313354492,27.030000686645508,26.763214111328125,872900,,,,,,,,
2022-09-06,27.709999084472656,27.780000686645508,25.639999389648438,26.200000762939453,25.94140625,1855500,,,,,,,,
2022-09-07,26.0,26.649999618530273,25.489999771118164,26.1200008392334,25.86219596862793,1512400,,,,,,,,
2022-09-08,25.5,26.139999389648438,25.399999618530273,26.030000686645508,25.773082733154297,1150300,,,,,,,,
2022-09-09,27.100000381469727,27.579999923706055,26.639999389648438,26.75,26.48597526550293,1153100,,,,,,,,
2022-09-12,26.65999984741211,26.940000534057617,25.899999618530273,26.940000534057617,26.674100875854492,1382100,,,,,,,,
2022-09-13,26.18000030517578,27.1200008392334,25.889999389648438,26.65999984741211,26.39686393737793,2067600,,,,,,,,
2022-09-14,26.190000534057617,26.360000610351562,24.56999969482422,24.790000915527344,24.54532241821289,1946400,,,,,,,,
2022-09-15,24.690000534057617,25.969999313354492,24.690000534057617,25.700000762939453,25.446340560913086,1534700,,,,,,,,
2022-09-16,25.549999237060547,25.559999465942383,24.260000228881836,24.399999618530273,24.159170150756836,2581600,,,,,,,,
2022-09-19,23.639999389648438,24.40999984741211,23.1200008392334,23.969999313354492,23.733413696289062,1489900,,,,,,,,
2022-09-20,23.729999542236328,24.079999923706055,23.260000228881836,23.299999237060547,23.070026397705078,1217500,,,,,,,,
2022-09-21,22.860000610351562,22.920000076293945,22.0,22.049999237060547,21.832365036010742,2888800,,,,,,,,
2022-09-22,22.309999465942383,22.700000762939453,22.110000610351562,22.15999984741211,21.941280364990234,1627100,,,,,,,,
2022-09-23,21.65999984741211,22.219999313354492,21.399999618530273,22.040000915527344,21.822465896606445,2371400,,,,,,,,
2022-09-26,22.5,25.479999542236328,22.5,24.170000076293945,23.931440353393555,4381600,,,,,,,,
2022-09-27,24.559999465942383,25.299999237060547,24.020000457763672,24.09000015258789,23.852230072021484,1487000,,,,,,,,
2022-09-28,23.5,25.3799991607666,23.329999923706055,25.18000030517578,24.931472778320312,1402500,,,,,,,,
2022-09-29,24.3799991607666,25.209999084472656,24.360000610351562,25.15999984741211,24.91166877746582,1503300,,,,,,,,
2022-09-30,24.75,25.110000610351562,23.959999084472656,23.969999313354492,23.733413696289062,1051100,,,,,,,,
2022-10-03,24.1200008392334,25.1299991607666,23.600000381469727,25.030000686645508,24.7829532623291,1139400,,,,,,,,
2022-10-04,25.59000015258789,26.75,25.579999923706055,26.139999389648438,25.881996154785156,1660200,,,,,,,,
2022-10-05,26.690000534057617,26.770000457763672,26.020000457763672,26.3799991607666,26.119626998901367,877700,,,,,,,,
2022-10-06,26.8700008392334,27.459999084472656,25.93000030517578,26.1299991607666,25.872095108032227,4312300,,,,,,,,
2022-10-07,25.899999618530273,26.18000030517578,25.34000015258789,25.479999542236328,25.2285099029541,661200,,,,,,,,
2022-10-10,24.399999618530273,24.510000228881836,22.899999618530273,22.920000076293945,22.69377899169922,1545600,,,,,,,,
2022-10-11,22.309999465942383,23.56999969482422,22.149999618530273,22.93000030517578,22.70368003845215,1416000,,,,,,,,
2022-10-12,22.719999313354492,23.239999771118164,22.56999969482422,23.0,22.77298927307129,517400,,,,,,,,
2022-10-13,22.329999923706055,23.68000030517578,21.899999618530273,22.969999313354492,22.743284225463867,2241000,,,,,,,,
2022-10-14,23.59000015258789,23.649999618530273,22.520000457763672,22.68000030517578,22.456148147583008,678600,,,,,,,,
2022-10-17,23.0,23.68000030517578,22.899999618530273,23.229999542236328,23.00071907043457,953300,,,,,,,,
2022-10-18,23.850000381469727,24.1200008392334,23.329999923706055,23.760000228881836,23.525487899780273,1771200,,,,,,,,
2022-10-19,23.43000030517578,24.200000762939453,22.239999771118164,22.329999923706055,22.109601974487305,1188700,,,,,,,,
2022-10-20,22.700000762939453,24.010000228881836,22.360000610351562,22.739999771118164,22.515554428100586,928000,,,,,,,,
2022-10-21,23.520000457763672,23.530000686645508,21.979999542236328,22.790000915527344,22.565061569213867,938600,,,,,,,,
2022-10-24,19.940000534057617,19.950000762939453,17.010000228881836,19.139999389648438,18.951086044311523,7002700,,,,,,,,
2022-10-25,19.43000030517578,21.260000228881836,19.40999984741211,21.059999465942383,20.852136611938477,2544200,,,,,,,,
2022-10-26,23.049999237060547,27.899999618530273,22.8799991607666,27.020000457763672,26.753311157226562,10810800,,,,,,,,
2022-10-27,26.190000534057617,27.360000610351562,25.709999084472656,26.0,25.743377685546875,3294100,,,,,,,,
2022-10-28,24.799999237060547,25.270000457763672,24.200000762939453,24.799999237060547,24.555221557617188,2729800,,,,,,,,
2022-10-31,25.0,25.399999618530273,23.489999771118164,23.739999771118164,23.50568389892578,2012700,,,,,,,,
2022-11-01,25.25,25.75,24.56999969482422,25.270000457763672,25.020584106445312,1712600,,,,,,,,
2022-11-02,25.309999465942383,26.479999542236328,24.889999389648438,26.0,25.743377685546875,2106200,,,,,,,,
2022-11-03,25.549999237060547,26.940000534057617,25.239999771118164,26.540000915527344,26.27804946899414,1516900,,,,,,,,
2022-11-04,28.040000915527344,29.219999313354492,27.43000030517578,28.899999618530273,28.614755630493164,3932500,,,,,,,,
2022-11-07,29.709999084472656,29.889999389648438,28.68000030517578,28.93000030517578,28.644458770751953,2374400,,,,,,,,
2022-11-08,28.700000762939453,29.399999618530273,27.56999969482422,28.899999618530273,28.614755630493164,1700900,,,,,,,,
2022-11-09,27.5,27.899999618530273,26.530000686645508,26.75,26.48597526550293,1163500,,,,,,,,
2022-11-10,27.850000381469727,28.0,26.850000381469727,27.329999923706055,27.060251235961914,1764400,,,,,,,,
2022-11-11,28.719999313354492,28.719999313354492,24.170000076293945,25.809999465942383,25.555253982543945,4482600,,,,,,,,
2022-11-14,25.739999771118164,26.899999618530273,25.299999237060547,25.690000534057617,25.436439514160156,2691000,,,,,,,,
2022-11-15,26.889999389648438,28.790000915527344,26.81999969482422,27.15999984741211,26.891929626464844,3889800,,,,,,,,
2022-11-16,26.719999313354492,27.18000030517578,25.899999618530273,26.0,25.743377685546875,1079000,,,,,,,,
2022-11-17,25.290000915527344,28.1200008392334,25.079999923706055,26.489999771118164,26.22854232788086,1672200,,,,,,,,
2022-11-18,26.739999771118164,29.25,26.420000076293945,29.079999923706055,28.792978286743164,2326700,,,,,,,,
2022-11-21,28.299999237060547,28.299999237060547,26.959999084472656,27.1200008392334,26.852325439453125,3573000,,,,,,,,
2022-11-22,26.65999984741211,27.110000610351562,25.90999984741211,26.079999923706055,25.822589874267578,2354500,,,,,,,,
2022-11-23,26.0,26.5,25.200000762939453,26.010000228881836,25.753280639648438,1727400,,,,,,,,
2022-11-25,25.530000686645508,25.719999313354492,25.030000686645508,25.030000686645508,24.7829532623291,588500,,,,,,,,
2022-11-28,25.0,25.40999984741211,24.579999923706055,25.0,24.75324821472168,2307300,,,,,,,,
2022-11-29,26.18000030517578,27.34000015258789,26.0,26.969999313354492,26.70380401611328,1519500,,,,,,,,
2022-11-30,28.170000076293945,29.389999389648438,27.75,28.739999771118164,28.456335067749023,3317700,,,,,,,,
2022-12-01,27.670000076293945,28.68000030517578,27.34000015258789,28.360000610351562,28.08008575439453,1479600,,,,,,,,
