date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NKTR')","('high', 'NKTR')","('low', 'NKTR')","('close', 'NKTR')","('adj_close', 'NKTR')","('volume', 'NKTR')","('currency', '')"
2021-01-12,280.3500061035156,294.8999938964844,279.8999938964844,285.45001220703125,285.45001220703125,64260,,,,,,,,
2021-01-13,285.45001220703125,287.1000061035156,274.04998779296875,274.95001220703125,274.95001220703125,46707,,,,,,,,
2021-01-14,278.70001220703125,280.95001220703125,265.95001220703125,267.0,267.0,93347,,,,,,,,
2021-01-15,266.25,271.5,252.75,254.6999969482422,254.6999969482422,157220,,,,,,,,
2021-01-19,256.95001220703125,259.3500061035156,250.9499969482422,258.29998779296875,258.29998779296875,81980,,,,,,,,
2021-01-20,260.3999938964844,262.20001220703125,253.0500030517578,253.64999389648438,253.64999389648438,63460,,,,,,,,
2021-01-21,254.10000610351562,255.14999389648438,247.9499969482422,249.89999389648438,249.89999389648438,61087,,,,,,,,
2021-01-22,247.9499969482422,250.64999389648438,246.14999389648438,248.39999389648438,248.39999389648438,45420,,,,,,,,
2021-01-25,256.5,266.3999938964844,253.1999969482422,266.1000061035156,266.1000061035156,82380,,,,,,,,
2021-01-26,268.5,281.25,267.45001220703125,273.6000061035156,273.6000061035156,77980,,,,,,,,
2021-01-27,270.45001220703125,286.5,263.54998779296875,281.70001220703125,281.70001220703125,148427,,,,,,,,
2021-01-28,282.6000061035156,286.04998779296875,273.75,276.6000061035156,276.6000061035156,125360,,,,,,,,
2021-01-29,276.75,331.79998779296875,275.70001220703125,295.5,295.5,290500,,,,,,,,
2021-02-01,344.1000061035156,345.0,309.0,310.3500061035156,310.3500061035156,198960,,,,,,,,
2021-02-02,325.04998779296875,325.3500061035156,291.1499938964844,293.1000061035156,293.1000061035156,125460,,,,,,,,
2021-02-03,292.6499938964844,304.95001220703125,288.75,298.5,298.5,150987,,,,,,,,
2021-02-04,301.6499938964844,309.8999938964844,292.3500061035156,309.0,309.0,132767,,,,,,,,
2021-02-05,303.75,310.95001220703125,295.95001220703125,302.70001220703125,302.70001220703125,84347,,,,,,,,
2021-02-08,306.1499938964844,315.1499938964844,303.75,315.1499938964844,315.1499938964844,84027,,,,,,,,
2021-02-09,317.25,339.29998779296875,313.95001220703125,339.1499938964844,339.1499938964844,88993,,,,,,,,
2021-02-10,342.0,358.3500061035156,333.75,348.0,348.0,104853,,,,,,,,
2021-02-11,348.8999938964844,349.79998779296875,336.29998779296875,341.25,341.25,60200,,,,,,,,
2021-02-12,342.45001220703125,347.54998779296875,335.8500061035156,342.8999938964844,342.8999938964844,81140,,,,,,,,
2021-02-16,339.6000061035156,342.0,330.1499938964844,336.8999938964844,336.8999938964844,92013,,,,,,,,
2021-02-17,375.0,401.25,357.1499938964844,381.8999938964844,381.8999938964844,354427,,,,,,,,
2021-02-18,373.79998779296875,389.25,365.1000061035156,375.75,375.75,88493,,,,,,,,
2021-02-19,375.0,386.70001220703125,370.04998779296875,373.79998779296875,373.79998779296875,73620,,,,,,,,
2021-02-22,362.3999938964844,367.20001220703125,332.8500061035156,334.6499938964844,334.6499938964844,101733,,,,,,,,
2021-02-23,326.3999938964844,341.1000061035156,318.0,337.95001220703125,337.95001220703125,84280,,,,,,,,
2021-02-24,333.75,344.1000061035156,329.3999938964844,341.54998779296875,341.54998779296875,55513,,,,,,,,
2021-02-25,341.70001220703125,346.3500061035156,331.3500061035156,336.6000061035156,336.6000061035156,72860,,,,,,,,
2021-02-26,340.5,356.25,333.45001220703125,340.3500061035156,340.3500061035156,116167,,,,,,,,
2021-03-01,345.29998779296875,366.0,342.45001220703125,354.29998779296875,354.29998779296875,97447,,,,,,,,
2021-03-02,353.8500061035156,367.5,351.29998779296875,356.1000061035156,356.1000061035156,89080,,,,,,,,
2021-03-03,357.29998779296875,364.3500061035156,347.3999938964844,351.6000061035156,351.6000061035156,51747,,,,,,,,
2021-03-04,348.45001220703125,353.8500061035156,325.79998779296875,335.70001220703125,335.70001220703125,143527,,,,,,,,
2021-03-05,335.3999938964844,337.3500061035156,312.6000061035156,334.6499938964844,334.6499938964844,85773,,,,,,,,
2021-03-08,334.79998779296875,336.29998779296875,316.20001220703125,318.29998779296875,318.29998779296875,62893,,,,,,,,
2021-03-09,315.1499938964844,337.95001220703125,315.1499938964844,327.75,327.75,61687,,,,,,,,
2021-03-10,335.70001220703125,340.95001220703125,325.04998779296875,331.5,331.5,43547,,,,,,,,
2021-03-11,335.8500061035156,340.95001220703125,326.70001220703125,338.8500061035156,338.8500061035156,38587,,,,,,,,
2021-03-12,338.25,343.6499938964844,328.6499938964844,342.29998779296875,342.29998779296875,40073,,,,,,,,
2021-03-15,342.8999938964844,344.1000061035156,332.3999938964844,337.5,337.5,48047,,,,,,,,
2021-03-16,340.95001220703125,343.3500061035156,324.45001220703125,330.1499938964844,330.1499938964844,55320,,,,,,,,
2021-03-17,327.6000061035156,347.1000061035156,326.70001220703125,346.20001220703125,346.20001220703125,65607,,,,,,,,
2021-03-18,346.5,352.5,329.8500061035156,331.5,331.5,54653,,,,,,,,
2021-03-19,333.8999938964844,340.04998779296875,323.8500061035156,325.04998779296875,325.04998779296875,118180,,,,,,,,
2021-03-22,322.95001220703125,339.29998779296875,322.04998779296875,335.70001220703125,335.70001220703125,48380,,,,,,,,
2021-03-23,328.04998779296875,332.8500061035156,304.79998779296875,309.45001220703125,309.45001220703125,71227,,,,,,,,
2021-03-24,310.5,312.0,295.5,296.8500061035156,296.8500061035156,49080,,,,,,,,
2021-03-25,295.5,308.8500061035156,293.8500061035156,304.95001220703125,304.95001220703125,58727,,,,,,,,
2021-03-26,304.79998779296875,313.5,291.6000061035156,299.8500061035156,299.8500061035156,40547,,,,,,,,
2021-03-29,297.75,303.29998779296875,292.95001220703125,293.54998779296875,293.54998779296875,35287,,,,,,,,
2021-03-30,292.3500061035156,297.75,283.20001220703125,292.6499938964844,292.6499938964844,49533,,,,,,,,
2021-03-31,294.29998779296875,304.79998779296875,292.20001220703125,300.0,300.0,79807,,,,,,,,
2021-04-01,303.1499938964844,313.3500061035156,296.70001220703125,306.0,306.0,52760,,,,,,,,
2021-04-05,308.1000061035156,313.5,296.8500061035156,301.20001220703125,301.20001220703125,32013,,,,,,,,
2021-04-06,307.6499938964844,310.04998779296875,300.45001220703125,303.75,303.75,46493,,,,,,,,
2021-04-07,299.1000061035156,301.3500061035156,293.25,294.29998779296875,294.29998779296875,42147,,,,,,,,
2021-04-08,295.6499938964844,300.1499938964844,286.95001220703125,288.6000061035156,288.6000061035156,51840,,,,,,,,
2021-04-09,286.95001220703125,286.95001220703125,277.3500061035156,279.45001220703125,279.45001220703125,55740,,,,,,,,
2021-04-12,278.25,285.0,272.1000061035156,280.20001220703125,280.20001220703125,43027,,,,,,,,
2021-04-13,282.1499938964844,284.25,274.5,280.3500061035156,280.3500061035156,42820,,,,,,,,
2021-04-14,282.6000061035156,300.0,281.54998779296875,287.1000061035156,287.1000061035156,70207,,,,,,,,
2021-04-15,287.3999938964844,296.8500061035156,287.3999938964844,290.3999938964844,290.3999938964844,59107,,,,,,,,
2021-04-16,289.95001220703125,292.95001220703125,282.6000061035156,285.0,285.0,112113,,,,,,,,
2021-04-19,284.1000061035156,291.29998779296875,277.79998779296875,282.0,282.0,52527,,,,,,,,
2021-04-20,282.29998779296875,288.6000061035156,280.20001220703125,282.1499938964844,282.1499938964844,38607,,,,,,,,
2021-04-21,281.3999938964844,297.0,280.04998779296875,295.95001220703125,295.95001220703125,59233,,,,,,,,
2021-04-22,295.95001220703125,306.6000061035156,291.8999938964844,301.5,301.5,50747,,,,,,,,
2021-04-23,302.54998779296875,307.95001220703125,294.29998779296875,295.20001220703125,295.20001220703125,52407,,,,,,,,
2021-04-26,294.75,306.6000061035156,294.6000061035156,305.8500061035156,305.8500061035156,36907,,,,,,,,
2021-04-27,308.54998779296875,308.54998779296875,297.8999938964844,301.3500061035156,301.3500061035156,36213,,,,,,,,
2021-04-28,301.3500061035156,309.8999938964844,299.8500061035156,303.75,303.75,42727,,,,,,,,
2021-04-29,303.0,304.20001220703125,297.6000061035156,301.3500061035156,301.3500061035156,47933,,,,,,,,
2021-04-30,298.95001220703125,302.70001220703125,293.54998779296875,294.1499938964844,294.1499938964844,46347,,,,,,,,
2021-05-03,297.45001220703125,298.5,285.75,294.8999938964844,294.8999938964844,70167,,,,,,,,
2021-05-04,293.70001220703125,294.75,281.3999938964844,282.0,282.0,52820,,,,,,,,
2021-05-05,281.3999938964844,284.25,276.0,280.20001220703125,280.20001220703125,49107,,,,,,,,
2021-05-06,278.25,281.25,273.75,277.79998779296875,277.79998779296875,96253,,,,,,,,
2021-05-07,275.1000061035156,303.45001220703125,274.6499938964844,301.5,301.5,194560,,,,,,,,
2021-05-10,302.54998779296875,303.75,293.3999938964844,295.95001220703125,295.95001220703125,65067,,,,,,,,
2021-05-11,287.70001220703125,298.6499938964844,286.95001220703125,289.3500061035156,289.3500061035156,60640,,,,,,,,
2021-05-12,289.6499938964844,293.3999938964844,277.6499938964844,278.54998779296875,278.54998779296875,57640,,,,,,,,
2021-05-13,278.54998779296875,284.8500061035156,275.25,282.8999938964844,282.8999938964844,62633,,,,,,,,
2021-05-14,284.1000061035156,287.70001220703125,278.8500061035156,284.70001220703125,284.70001220703125,37033,,,,,,,,
2021-05-17,281.8500061035156,284.8500061035156,269.25,272.8500061035156,272.8500061035156,72247,,,,,,,,
2021-05-18,268.6499938964844,275.70001220703125,265.6499938964844,271.95001220703125,271.95001220703125,59400,,,,,,,,
2021-05-19,268.20001220703125,277.3500061035156,263.8500061035156,276.8999938964844,276.8999938964844,64327,,,,,,,,
2021-05-20,272.8500061035156,279.75,269.70001220703125,272.25,272.25,73373,,,,,,,,
2021-05-21,275.25,277.3500061035156,270.1499938964844,270.29998779296875,270.29998779296875,40053,,,,,,,,
2021-05-24,271.5,273.75,265.95001220703125,267.29998779296875,267.29998779296875,46080,,,,,,,,
2021-05-25,266.70001220703125,267.45001220703125,262.6499938964844,263.54998779296875,263.54998779296875,33607,,,,,,,,
2021-05-26,263.54998779296875,271.3500061035156,261.29998779296875,270.6000061035156,270.6000061035156,37493,,,,,,,,
2021-05-27,269.70001220703125,273.45001220703125,264.0,269.3999938964844,269.3999938964844,43513,,,,,,,,
2021-05-28,270.0,275.54998779296875,268.5,271.04998779296875,271.04998779296875,35213,,,,,,,,
2021-06-01,271.79998779296875,273.29998779296875,266.25,271.20001220703125,271.20001220703125,42353,,,,,,,,
2021-06-02,271.95001220703125,275.25,266.25,268.3500061035156,268.3500061035156,45287,,,,,,,,
2021-06-03,267.0,271.5,265.04998779296875,268.04998779296875,268.04998779296875,37680,,,,,,,,
2021-06-04,267.8999938964844,269.3999938964844,256.3500061035156,256.95001220703125,256.95001220703125,71773,,,,,,,,
2021-06-07,254.5500030517578,256.04998779296875,239.5500030517578,248.10000610351562,248.10000610351562,158233,,,,,,,,
2021-06-08,249.14999389648438,254.10000610351562,246.3000030517578,247.8000030517578,247.8000030517578,90713,,,,,,,,
2021-06-09,250.1999969482422,257.54998779296875,248.85000610351562,252.14999389648438,252.14999389648438,69933,,,,,,,,
2021-06-10,252.4499969482422,268.95001220703125,250.1999969482422,267.6000061035156,267.6000061035156,88473,,,,,,,,
2021-06-11,267.75,268.04998779296875,261.45001220703125,264.1499938964844,264.1499938964844,44893,,,,,,,,
2021-06-14,265.79998779296875,271.95001220703125,263.54998779296875,265.20001220703125,265.20001220703125,55433,,,,,,,,
2021-06-15,264.8999938964844,267.0,260.3999938964844,266.25,266.25,52053,,,,,,,,
2021-06-16,266.8500061035156,269.70001220703125,258.6000061035156,260.3999938964844,260.3999938964844,56680,,,,,,,,
2021-06-17,258.1499938964844,262.04998779296875,255.14999389648438,258.6000061035156,258.6000061035156,44167,,,,,,,,
2021-06-18,256.20001220703125,259.20001220703125,253.9499969482422,255.0,255.0,94780,,,,,,,,
2021-06-21,255.3000030517578,258.1499938964844,249.75,252.89999389648438,252.89999389648438,54713,,,,,,,,
2021-06-22,252.0,254.5500030517578,247.5,250.0500030517578,250.0500030517578,45047,,,,,,,,
2021-06-23,249.4499969482422,252.60000610351562,247.35000610351562,250.0500030517578,250.0500030517578,42113,,,,,,,,
2021-06-24,249.75,257.70001220703125,249.4499969482422,255.3000030517578,255.3000030517578,77033,,,,,,,,
2021-06-25,255.14999389648438,259.6499938964844,249.14999389648438,259.04998779296875,259.04998779296875,124413,,,,,,,,
2021-06-28,271.79998779296875,271.79998779296875,258.0,266.25,266.25,130813,,,,,,,,
2021-06-29,265.5,267.75,260.70001220703125,261.1499938964844,261.1499938964844,44493,,,,,,,,
2021-06-30,259.5,262.20001220703125,256.6499938964844,257.3999938964844,257.3999938964844,37660,,,,,,,,
2021-07-01,259.20001220703125,265.95001220703125,258.45001220703125,262.79998779296875,262.79998779296875,52933,,,,,,,,
2021-07-02,262.5,262.5,253.35000610351562,256.6499938964844,256.6499938964844,32807,,,,,,,,
2021-07-06,256.04998779296875,258.0,252.14999389648438,253.64999389648438,253.64999389648438,49000,,,,,,,,
2021-07-07,253.8000030517578,256.6499938964844,248.6999969482422,249.3000030517578,249.3000030517578,35027,,,,,,,,
2021-07-08,246.4499969482422,256.6499938964844,245.25,252.14999389648438,252.14999389648438,64980,,,,,,,,
2021-07-09,252.4499969482422,264.29998779296875,250.35000610351562,260.54998779296875,260.54998779296875,61500,,,,,,,,
2021-07-12,259.3500061035156,262.3500061035156,255.89999389648438,258.45001220703125,258.45001220703125,50100,,,,,,,,
2021-07-13,257.1000061035156,258.1499938964844,252.75,256.20001220703125,256.20001220703125,43700,,,,,,,,
2021-07-14,257.25,257.25,245.85000610351562,247.0500030517578,247.0500030517578,68907,,,,,,,,
2021-07-15,245.25,250.64999389648438,241.5,248.85000610351562,248.85000610351562,73907,,,,,,,,
2021-07-16,250.64999389648438,250.9499969482422,241.1999969482422,241.64999389648438,241.64999389648438,108620,,,,,,,,
2021-07-19,239.10000610351562,245.10000610351562,236.25,244.8000030517578,244.8000030517578,52793,,,,,,,,
2021-07-20,245.85000610351562,252.4499969482422,244.1999969482422,250.9499969482422,250.9499969482422,57487,,,,,,,,
2021-07-21,251.39999389648438,252.75,245.85000610351562,251.6999969482422,251.6999969482422,30140,,,,,,,,
2021-07-22,250.35000610351562,252.3000030517578,245.10000610351562,245.6999969482422,245.6999969482422,25707,,,,,,,,
2021-07-23,245.5500030517578,250.5,243.75,247.64999389648438,247.64999389648438,30820,,,,,,,,
2021-07-26,246.3000030517578,248.85000610351562,242.10000610351562,243.60000610351562,243.60000610351562,36173,,,,,,,,
2021-07-27,243.75,245.39999389648438,236.5500030517578,238.64999389648438,238.64999389648438,59933,,,,,,,,
2021-07-28,238.9499969482422,244.64999389648438,238.64999389648438,243.75,243.75,31427,,,,,,,,
2021-07-29,244.9499969482422,247.5,239.85000610351562,240.89999389648438,240.89999389648438,30387,,,,,,,,
2021-07-30,238.8000030517578,242.25,236.25,236.85000610351562,236.85000610351562,40747,,,,,,,,
2021-08-02,237.4499969482422,244.0500030517578,236.5500030517578,239.39999389648438,239.39999389648438,40307,,,,,,,,
2021-08-03,239.25,240.3000030517578,230.5500030517578,237.0,237.0,55287,,,,,,,,
2021-08-04,234.89999389648438,241.9499969482422,231.14999389648438,234.3000030517578,234.3000030517578,54507,,,,,,,,
2021-08-05,236.10000610351562,239.25,233.25,238.0500030517578,238.0500030517578,48787,,,,,,,,
2021-08-06,239.85000610351562,242.25,232.1999969482422,236.5500030517578,236.5500030517578,58513,,,,,,,,
2021-08-09,238.0500030517578,238.9499969482422,229.5,232.5,232.5,45333,,,,,,,,
2021-08-10,233.85000610351562,234.4499969482422,224.5500030517578,224.85000610351562,224.85000610351562,69773,,,,,,,,
2021-08-11,225.0,226.0500030517578,215.10000610351562,215.25,215.25,80887,,,,,,,,
2021-08-12,216.3000030517578,216.4499969482422,212.39999389648438,214.5,214.5,68387,,,,,,,,
2021-08-13,214.1999969482422,217.0500030517578,212.85000610351562,214.35000610351562,214.35000610351562,49853,,,,,,,,
2021-08-16,214.8000030517578,214.8000030517578,205.1999969482422,206.5500030517578,206.5500030517578,79053,,,,,,,,
2021-08-17,202.9499969482422,206.10000610351562,201.0,205.0500030517578,205.0500030517578,63127,,,,,,,,
2021-08-18,205.0500030517578,207.3000030517578,202.35000610351562,202.8000030517578,202.8000030517578,40127,,,,,,,,
2021-08-19,201.3000030517578,203.39999389648438,196.0500030517578,196.0500030517578,196.0500030517578,58960,,,,,,,,
2021-08-20,196.1999969482422,206.85000610351562,193.8000030517578,204.14999389648438,204.14999389648438,54600,,,,,,,,
2021-08-23,206.10000610351562,211.1999969482422,205.9499969482422,210.60000610351562,210.60000610351562,46053,,,,,,,,
2021-08-24,211.5,212.85000610351562,206.5500030517578,211.1999969482422,211.1999969482422,51800,,,,,,,,
2021-08-25,210.14999389648438,219.14999389648438,209.6999969482422,216.3000030517578,216.3000030517578,47553,,,,,,,,
2021-08-26,214.9499969482422,218.5500030517578,211.9499969482422,213.4499969482422,213.4499969482422,58680,,,,,,,,
2021-08-27,213.14999389648438,228.75,212.10000610351562,224.25,224.25,95667,,,,,,,,
2021-08-30,228.60000610351562,235.8000030517578,224.39999389648438,227.25,227.25,72867,,,,,,,,
2021-08-31,227.10000610351562,232.9499969482422,225.60000610351562,232.1999969482422,232.1999969482422,64853,,,,,,,,
2021-09-01,233.6999969482422,239.39999389648438,232.1999969482422,236.39999389648438,236.39999389648438,61480,,,,,,,,
2021-09-02,236.39999389648438,239.10000610351562,234.14999389648438,237.89999389648438,237.89999389648438,53287,,,,,,,,
2021-09-03,237.14999389648438,238.8000030517578,232.8000030517578,238.0500030517578,238.0500030517578,42733,,,,,,,,
2021-09-07,238.8000030517578,241.5,235.64999389648438,240.4499969482422,240.4499969482422,49060,,,,,,,,
2021-09-08,240.60000610351562,244.5,235.8000030517578,243.14999389648438,243.14999389648438,52420,,,,,,,,
2021-09-09,241.9499969482422,244.0500030517578,236.39999389648438,236.6999969482422,236.6999969482422,42467,,,,,,,,
2021-09-10,236.85000610351562,239.85000610351562,231.0,239.25,239.25,52660,,,,,,,,
2021-09-13,240.0,247.9499969482422,237.4499969482422,245.5500030517578,245.5500030517578,55780,,,,,,,,
2021-09-14,247.0500030517578,250.9499969482422,238.5,239.5500030517578,239.5500030517578,47407,,,,,,,,
2021-09-15,238.9499969482422,247.1999969482422,238.64999389648438,242.6999969482422,242.6999969482422,47707,,,,,,,,
2021-09-16,243.14999389648438,244.8000030517578,238.0500030517578,243.89999389648438,243.89999389648438,37660,,,,,,,,
2021-09-17,243.89999389648438,248.6999969482422,239.10000610351562,247.64999389648438,247.64999389648438,116540,,,,,,,,
2021-09-20,245.5500030517578,249.89999389648438,242.6999969482422,245.10000610351562,245.10000610351562,41040,,,,,,,,
2021-09-21,251.39999389648438,267.6000061035156,250.1999969482422,265.79998779296875,265.79998779296875,98060,,,,,,,,
2021-09-22,265.20001220703125,274.3500061035156,260.70001220703125,266.70001220703125,266.70001220703125,70947,,,,,,,,
2021-09-23,266.70001220703125,278.1000061035156,265.6499938964844,276.8999938964844,276.8999938964844,75787,,,,,,,,
2021-09-24,275.25,280.04998779296875,270.1499938964844,277.6499938964844,277.6499938964844,54833,,,,,,,,
2021-09-27,278.1000061035156,290.54998779296875,277.5,282.6000061035156,282.6000061035156,78660,,,,,,,,
2021-09-28,281.70001220703125,283.79998779296875,275.25,276.29998779296875,276.29998779296875,53920,,,,,,,,
2021-09-29,277.5,277.79998779296875,268.5,268.95001220703125,268.95001220703125,44893,,,,,,,,
2021-09-30,269.1000061035156,274.3500061035156,268.04998779296875,269.3999938964844,269.3999938964844,58520,,,,,,,,
2021-10-01,268.79998779296875,278.25,266.3999938964844,276.1499938964844,276.1499938964844,64673,,,,,,,,
2021-10-04,276.0,280.3500061035156,270.75,271.6499938964844,271.6499938964844,51373,,,,,,,,
2021-10-05,271.79998779296875,276.0,256.79998779296875,257.1000061035156,257.1000061035156,73153,,,,,,,,
2021-10-06,248.5500030517578,255.4499969482422,239.25,241.8000030517578,241.8000030517578,107187,,,,,,,,
2021-10-07,243.14999389648438,255.14999389648438,243.14999389648438,252.60000610351562,252.60000610351562,61500,,,,,,,,
2021-10-08,251.6999969482422,257.25,250.1999969482422,255.3000030517578,255.3000030517578,38053,,,,,,,,
2021-10-11,256.04998779296875,261.6000061035156,254.5500030517578,258.29998779296875,258.29998779296875,38660,,,,,,,,
2021-10-12,258.45001220703125,266.3999938964844,257.54998779296875,264.8999938964844,264.8999938964844,33633,,,,,,,,
2021-10-13,265.20001220703125,268.6499938964844,255.75,256.04998779296875,256.04998779296875,42973,,,,,,,,
2021-10-14,258.8999938964844,262.04998779296875,252.75,256.04998779296875,256.04998779296875,66993,,,,,,,,
2021-10-15,256.95001220703125,262.04998779296875,253.5,259.6499938964844,259.6499938964844,113087,,,,,,,,
2021-10-18,258.29998779296875,258.75,244.0500030517578,244.9499969482422,244.9499969482422,60153,,,,,,,,
2021-10-19,244.64999389648438,250.9499969482422,243.4499969482422,249.89999389648438,249.89999389648438,76927,,,,,,,,
2021-10-20,249.0,249.89999389648438,243.3000030517578,243.60000610351562,243.60000610351562,41733,,,,,,,,
2021-10-21,243.60000610351562,250.1999969482422,242.85000610351562,248.39999389648438,248.39999389648438,39400,,,,,,,,
2021-10-22,247.0500030517578,249.14999389648438,243.75,245.25,245.25,27120,,,,,,,,
2021-10-25,245.25,248.25,241.5,241.8000030517578,241.8000030517578,37500,,,,,,,,
2021-10-26,243.3000030517578,246.4499969482422,240.4499969482422,243.75,243.75,37987,,,,,,,,
2021-10-27,243.0,244.5,237.89999389648438,238.8000030517578,238.8000030517578,64193,,,,,,,,
2021-10-28,238.9499969482422,245.39999389648438,238.9499969482422,241.9499969482422,241.9499969482422,44000,,,,,,,,
2021-10-29,241.5,243.3000030517578,224.6999969482422,227.39999389648438,227.39999389648438,123767,,,,,,,,
2021-11-01,226.8000030517578,244.5,223.5,243.4499969482422,243.4499969482422,108747,,,,,,,,
2021-11-02,240.89999389648438,255.60000610351562,237.4499969482422,250.0500030517578,250.0500030517578,101173,,,,,,,,
2021-11-03,248.6999969482422,257.1000061035156,248.6999969482422,255.3000030517578,255.3000030517578,55767,,,,,,,,
2021-11-04,266.8500061035156,266.8500061035156,248.6999969482422,249.75,249.75,77567,,,,,,,,
2021-11-05,211.64999389648438,222.3000030517578,185.25,201.75,201.75,363160,,,,,,,,
2021-11-08,209.10000610351562,220.64999389648438,197.25,219.75,219.75,173347,,,,,,,,
2021-11-09,217.64999389648438,220.35000610351562,206.39999389648438,207.3000030517578,207.3000030517578,111127,,,,,,,,
2021-11-10,205.9499969482422,211.5,203.5500030517578,203.6999969482422,203.6999969482422,82380,,,,,,,,
2021-11-11,201.89999389648438,206.25,199.8000030517578,203.25,203.25,84120,,,,,,,,
2021-11-12,204.60000610351562,206.6999969482422,195.75,200.39999389648438,200.39999389648438,101733,,,,,,,,
2021-11-15,199.5,204.89999389648438,198.14999389648438,200.10000610351562,200.10000610351562,80547,,,,,,,,
2021-11-16,199.1999969482422,202.8000030517578,192.60000610351562,199.35000610351562,199.35000610351562,117640,,,,,,,,
2021-11-17,197.6999969482422,200.85000610351562,191.85000610351562,192.75,192.75,105540,,,,,,,,
2021-11-18,190.64999389648438,191.5500030517578,173.39999389648438,176.39999389648438,176.39999389648438,161680,,,,,,,,
2021-11-19,177.3000030517578,183.4499969482422,174.75,177.0,177.0,98767,,,,,,,,
2021-11-22,177.75,179.39999389648438,170.25,172.8000030517578,172.8000030517578,100287,,,,,,,,
2021-11-23,172.64999389648438,172.9499969482422,165.0,171.14999389648438,171.14999389648438,94320,,,,,,,,
2021-11-24,169.35000610351562,175.5,166.35000610351562,174.3000030517578,174.3000030517578,76140,,,,,,,,
2021-11-26,170.6999969482422,176.10000610351562,167.39999389648438,168.14999389648438,168.14999389648438,63720,,,,,,,,
2021-11-29,170.10000610351562,174.3000030517578,164.5500030517578,166.64999389648438,166.64999389648438,119127,,,,,,,,
2021-11-30,164.85000610351562,169.8000030517578,161.6999969482422,168.89999389648438,168.89999389648438,111173,,,,,,,,
2021-12-01,169.35000610351562,175.9499969482422,167.25,168.0,168.0,119147,,,,,,,,
2021-12-02,169.8000030517578,173.5500030517578,165.89999389648438,171.14999389648438,171.14999389648438,73580,,,,,,,,
2021-12-03,172.8000030517578,173.39999389648438,158.85000610351562,162.4499969482422,162.4499969482422,105007,,,,,,,,
2021-12-06,169.8000030517578,179.5500030517578,169.0500030517578,177.89999389648438,177.89999389648438,258847,,,,,,,,
2021-12-07,179.25,187.5,178.8000030517578,182.6999969482422,182.6999969482422,261780,,,,,,,,
2021-12-08,182.6999969482422,193.5,178.64999389648438,190.9499969482422,190.9499969482422,173167,,,,,,,,
2021-12-09,193.5,193.5,186.0,186.4499969482422,186.4499969482422,162987,,,,,,,,
2021-12-10,186.75,193.5,184.0500030517578,185.39999389648438,185.39999389648438,131467,,,,,,,,
2021-12-13,183.0,190.9499969482422,181.9499969482422,189.75,189.75,116407,,,,,,,,
2021-12-14,186.89999389648438,193.8000030517578,185.85000610351562,190.1999969482422,190.1999969482422,108347,,,,,,,,
2021-12-15,190.5,195.3000030517578,185.85000610351562,194.39999389648438,194.39999389648438,141480,,,,,,,,
2021-12-16,195.4499969482422,205.35000610351562,195.3000030517578,198.3000030517578,198.3000030517578,144073,,,,,,,,
2021-12-17,198.60000610351562,206.25,193.64999389648438,205.0500030517578,205.0500030517578,2331787,,,,,,,,
2021-12-20,202.5,221.25,201.0,220.0500030517578,220.0500030517578,225713,,,,,,,,
2021-12-21,220.9499969482422,231.0,215.5500030517578,230.5500030517578,230.5500030517578,172767,,,,,,,,
2021-12-22,228.0,237.14999389648438,228.0,235.9499969482422,235.9499969482422,129947,,,,,,,,
2021-12-23,237.0,239.25,232.8000030517578,235.0500030517578,235.0500030517578,88027,,,,,,,,
2021-12-27,234.75,235.8000030517578,226.8000030517578,230.6999969482422,230.6999969482422,102693,,,,,,,,
2021-12-28,228.60000610351562,231.3000030517578,223.9499969482422,225.60000610351562,225.60000610351562,118593,,,,,,,,
2021-12-29,223.0500030517578,223.64999389648438,212.5500030517578,213.0,213.0,134433,,,,,,,,
2021-12-30,212.10000610351562,219.0,208.8000030517578,210.0,210.0,109627,,,,,,,,
2021-12-31,209.5500030517578,214.8000030517578,202.0500030517578,202.64999389648438,202.64999389648438,83093,,,,,,,,
2022-01-03,203.6999969482422,210.89999389648438,201.0,204.89999389648438,204.89999389648438,173567,,,,,,,,
2022-01-04,203.10000610351562,207.60000610351562,199.0500030517578,205.8000030517578,205.8000030517578,145947,,,,,,,,
2022-01-05,204.89999389648438,207.3000030517578,188.25,191.5500030517578,191.5500030517578,133420,,,,,,,,
2022-01-06,183.4499969482422,191.6999969482422,180.4499969482422,190.5,190.5,181433,,,,,,,,
2022-01-07,191.25,199.0500030517578,189.4499969482422,190.1999969482422,190.1999969482422,134053,,,,,,,,
2022-01-10,189.89999389648438,190.1999969482422,184.0500030517578,188.10000610351562,188.10000610351562,97200,,,,,,,,
2022-01-11,188.5500030517578,191.39999389648438,184.8000030517578,185.5500030517578,185.5500030517578,124380,,,,,,,,
2022-01-12,185.39999389648438,186.3000030517578,177.60000610351562,184.1999969482422,184.1999969482422,151660,,,,,,,,
2022-01-13,184.5,186.75,177.60000610351562,180.0,180.0,157213,,,,,,,,
2022-01-14,177.4499969482422,182.10000610351562,172.5,181.5,181.5,158480,,,,,,,,
2022-01-18,180.0,183.60000610351562,171.14999389648438,175.8000030517578,175.8000030517578,228393,,,,,,,,
2022-01-19,176.5500030517578,184.8000030517578,175.5,182.10000610351562,182.10000610351562,160167,,,,,,,,
