date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SF')","('high', 'SF')","('low', 'SF')","('close', 'SF')","('adj_close', 'SF')","('volume', 'SF')","('currency', '')"
2020-10-12,37.7599983215332,38.71333312988281,37.61333465576172,38.560001373291016,35.280426025390625,521250,,,,,,,,
2020-10-13,38.15999984741211,38.573333740234375,37.64666748046875,37.77333450317383,34.56067657470703,427200,,,,,,,,
2020-10-14,38.04666519165039,38.64666748046875,37.939998626708984,37.973331451416016,34.74365997314453,690450,,,,,,,,
2020-10-15,37.54666519165039,39.560001373291016,37.3466682434082,39.51333236694336,36.15266799926758,567900,,,,,,,,
2020-10-16,39.393333435058594,40.12666702270508,39.38666534423828,39.586666107177734,36.21976852416992,602550,,,,,,,,
2020-10-19,39.753334045410156,40.08000183105469,39.38666534423828,39.61333465576172,36.24417495727539,589650,,,,,,,,
2020-10-20,40.1533317565918,40.66666793823242,39.86000061035156,40.03333282470703,36.628456115722656,532950,,,,,,,,
2020-10-21,39.926666259765625,40.40666580200195,39.72666549682617,39.913333892822266,36.51866149902344,889800,,,,,,,,
2020-10-22,40.0,41.099998474121094,39.866668701171875,41.073333740234375,37.57999801635742,552750,,,,,,,,
2020-10-23,41.37333297729492,41.98666763305664,41.253334045410156,41.686668395996094,38.141170501708984,1002600,,,,,,,,
2020-10-26,40.99333190917969,41.413333892822266,40.48666763305664,41.026668548583984,37.53730392456055,1519800,,,,,,,,
2020-10-27,40.913333892822266,41.439998626708984,40.77333450317383,40.959999084472656,37.476314544677734,982500,,,,,,,,
2020-10-28,40.186668395996094,40.186668395996094,38.48666763305664,39.30666732788086,35.96358871459961,1723950,,,,,,,,
2020-10-29,39.11333465576172,39.53333282470703,38.33333206176758,38.81999969482422,35.518310546875,801150,,,,,,,,
2020-10-30,38.766666412353516,39.19333267211914,38.266666412353516,38.973331451416016,35.65860366821289,813750,,,,,,,,
2020-11-02,39.56666564941406,39.71333312988281,39.106666564941406,39.36000061035156,36.01239013671875,577500,,,,,,,,
2020-11-03,40.253334045410156,40.83333206176758,39.97999954223633,40.606666564941406,37.15302276611328,650850,,,,,,,,
2020-11-04,39.66666793823242,40.206668853759766,38.68000030517578,39.5533332824707,36.18927764892578,738450,,,,,,,,
2020-11-05,39.733333587646484,41.2599983215332,39.733333587646484,40.900001525878906,37.42140579223633,648300,,,,,,,,
2020-11-06,41.35333251953125,41.35333251953125,39.91999816894531,40.06666564941406,36.65895080566406,757950,,,,,,,,
2020-11-09,42.36000061035156,45.83333206176758,42.36000061035156,45.37333297729492,41.51427459716797,1490250,,,,,,,,
2020-11-10,45.37333297729492,46.686668395996094,45.2599983215332,46.54666519165039,42.58782196044922,1115400,,,,,,,,
2020-11-11,46.52000045776367,46.52000045776367,44.18000030517578,44.4466667175293,40.666419982910156,1042800,,,,,,,,
2020-11-12,44.106666564941406,44.4466667175293,43.52000045776367,44.0533332824707,40.30654525756836,861450,,,,,,,,
2020-11-13,44.686668395996094,45.413333892822266,44.253334045410156,45.266666412353516,41.416690826416016,501600,,,,,,,,
2020-11-16,46.926666259765625,46.926666259765625,45.71333312988281,46.52000045776367,42.56341552734375,647550,,,,,,,,
2020-11-17,45.90666580200195,47.073333740234375,45.880001068115234,46.733333587646484,42.75860595703125,747900,,,,,,,,
2020-11-18,47.03333282470703,47.32666778564453,46.253334045410156,46.366668701171875,42.42312240600586,727200,,,,,,,,
2020-11-19,46.01333236694336,46.4466667175293,45.7400016784668,45.9466667175293,42.03884506225586,788250,,,,,,,,
2020-11-20,45.66666793823242,45.66666793823242,44.95333480834961,45.3466682434082,41.48988342285156,668100,,,,,,,,
2020-11-23,45.98666763305664,46.95333480834961,45.90666580200195,46.32666778564453,42.386531829833984,812550,,,,,,,,
2020-11-24,47.086666107177734,48.599998474121094,46.880001068115234,48.393333435058594,44.27742385864258,653700,,,,,,,,
2020-11-25,48.133331298828125,48.5,47.5,48.37333297729492,44.259124755859375,493800,,,,,,,,
2020-11-27,47.98666763305664,48.619998931884766,47.95333480834961,48.13999938964844,44.04563522338867,183750,,,,,,,,
2020-11-30,47.599998474121094,47.97999954223633,46.20000076293945,46.20000076293945,42.370391845703125,848250,,,,,,,,
2020-12-01,47.400001525878906,48.14666748046875,47.03333282470703,47.866668701171875,43.898902893066406,724800,,,,,,,,
2020-12-02,47.720001220703125,48.86000061035156,47.64666748046875,48.560001373291016,44.53477478027344,581550,,,,,,,,
2020-12-03,48.6533317565918,49.119998931884766,48.13999938964844,48.50666809082031,44.48584747314453,775650,,,,,,,,
2020-12-04,48.63999938964844,50.393333435058594,48.63999938964844,49.813331604003906,45.6842041015625,906300,,,,,,,,
2020-12-07,49.473331451416016,49.84000015258789,49.00666809082031,49.56666564941406,45.457977294921875,436200,,,,,,,,
2020-12-08,48.91999816894531,49.633331298828125,48.91999816894531,49.400001525878906,45.305137634277344,615600,,,,,,,,
2020-12-09,50.15999984741211,50.746665954589844,49.70000076293945,50.459999084472656,46.27727127075195,766350,,,,,,,,
2020-12-10,49.813331604003906,50.413333892822266,49.41999816894531,49.7599983215332,45.63528823852539,714000,,,,,,,,
