date,open,high,low,close,adj_close,volume,currency,"('date', '')","('open', 'RADL3.SA')","('high', 'RADL3.SA')","('low', 'RADL3.SA')","('close', 'RADL3.SA')","('adj_close', 'RADL3.SA')","('volume', 'RADL3.SA')","('currency', '')"
2022-12-21,22.26621437072754,22.51131248474121,22.030542373657227,22.435897827148438,21.39240264892578,5420581,BRL,,,,,,,,
2022-12-22,22.464176177978516,22.70927619934082,22.13423728942871,22.219078063964844,21.185667037963867,3528432,BRL,,,,,,,,
2022-12-23,22.209653854370117,22.652713775634766,22.10595703125,22.51131248474121,21.46430778503418,4756202,BRL,,,,,,,,
2022-12-26,22.058822631835938,22.615007400512695,22.058822631835938,22.388763427734375,21.347463607788086,1116067,BRL,,,,,,,,
2022-12-27,22.454750061035156,22.605579376220703,22.058822631835938,22.285066604614258,21.24858856201172,5153578,BRL,,,,,,,,
2022-12-28,22.58672523498535,22.615007400512695,22.2756404876709,22.426469802856445,21.383411407470703,5048665,BRL,,,,,,,,
2022-12-29,22.50188446044922,22.633861541748047,22.29449462890625,22.36048126220703,21.32049560546875,4947146,BRL,,,,,,,,
2023-01-02,21.945701599121094,22.058822631835938,21.700603485107422,21.926847457885742,20.90703010559082,3528963,BRL,,,,,,,,
2023-01-03,21.776018142700195,22.12481117248535,21.427223205566406,21.512065887451172,20.511539459228516,4150592,BRL,,,,,,,,
2023-01-04,21.719457626342773,21.738309860229492,21.2669677734375,21.398944854736328,20.403675079345703,4801286,BRL,,,,,,,,
2023-01-05,21.512065887451172,22.34162712097168,21.45550537109375,22.06825065612793,21.04185676574707,8527559,BRL,,,,,,,,
2023-01-06,22.06825065612793,22.784690856933594,21.945701599121094,22.52073860168457,21.473297119140625,8119469,BRL,,,,,,,,
2023-01-09,22.803543090820312,22.803543090820312,22.171945571899414,22.30392074584961,21.266569137573242,4892621,BRL,,,,,,,,
2023-01-10,21.89856719970703,22.7752628326416,21.87028694152832,22.633861541748047,21.581161499023438,5652154,BRL,,,,,,,,
2023-01-11,22.69042205810547,23.076923370361328,22.426469802856445,22.87895965576172,21.814855575561523,5735745,BRL,,,,,,,,
2023-01-12,22.53016471862793,22.93552017211914,22.190799713134766,22.671567916870117,21.617109298706055,6814579,BRL,,,,,,,,
2023-01-13,22.285066604614258,22.822397232055664,22.181371688842773,22.605579376220703,21.5541934967041,5427052,BRL,,,,,,,,
2023-01-16,22.426469802856445,22.982654571533203,22.426469802856445,22.699848175048828,21.64407730102539,4754399,BRL,,,,,,,,
2023-01-17,22.74698257446289,22.97322654724121,22.473604202270508,22.605579376220703,21.5541934967041,5778283,BRL,,,,,,,,
2023-01-18,22.90723991394043,22.96380043029785,22.52073860168457,22.624433517456055,21.572168350219727,7283240,BRL,,,,,,,,
2023-01-19,22.54901885986328,23.001508712768555,22.473604202270508,22.869531631469727,21.80586814880371,5861026,BRL,,,,,,,,
2023-01-20,22.812971115112305,22.841251373291016,22.558446884155273,22.68099594116211,21.626100540161133,5221681,BRL,,,,,,,,
2023-01-23,22.812971115112305,23.048641204833984,22.615007400512695,22.87895965576172,21.814855575561523,12340180,BRL,,,,,,,,
2023-01-24,22.92609214782715,23.38800811767578,22.831825256347656,23.293739318847656,22.210344314575195,6997885,BRL,,,,,,,,
2023-01-25,23.33144760131836,23.708520889282227,23.13348388671875,23.482276916503906,22.39011573791504,5129604,BRL,,,,,,,,
2023-01-26,23.55769157409668,23.642532348632812,23.39743423461914,23.538837432861328,22.444047927856445,5378149,BRL,,,,,,,,
2023-01-27,23.510557174682617,23.708520889282227,23.406862258911133,23.708520889282227,22.605836868286133,4020856,BRL,,,,,,,,
2023-01-30,23.76508140563965,23.94419288635254,23.680240631103516,23.783935546875,22.677743911743164,6000309,BRL,,,,,,,,
2023-01-31,23.680240631103516,23.76508140563965,23.199472427368164,23.406862258911133,22.318208694458008,8708849,BRL,,,,,,,,
2023-02-01,23.293739318847656,23.595399856567383,23.029787063598633,23.16176414489746,22.08450698852539,5479774,BRL,,,,,,,,
2023-02-02,23.086349487304688,23.378582000732422,22.624433517456055,22.765836715698242,21.70699691772461,6316745,BRL,,,,,,,,
2023-02-03,22.58672523498535,22.73755645751953,22.247360229492188,22.26621437072754,21.230613708496094,8388594,BRL,,,,,,,,
2023-02-06,22.26621437072754,22.596153259277344,22.153091430664062,22.2756404876709,21.239599227905273,5095552,BRL,,,,,,,,
2023-02-07,22.464176177978516,22.53016471862793,22.011688232421875,22.351055145263672,21.311504364013672,6398215,BRL,,,,,,,,
2023-02-08,22.624433517456055,22.73755645751953,22.171945571899414,22.49245834350586,21.44632911682129,3788647,BRL,,,,,,,,
2023-02-09,22.49245834350586,22.68099594116211,22.12481117248535,22.369909286499023,21.32948875427246,3901834,BRL,,,,,,,,
2023-02-10,22.369909286499023,22.615007400512695,22.219078063964844,22.388763427734375,21.347463607788086,2349247,BRL,,,,,,,,
2023-02-13,22.332202911376953,22.369909286499023,22.030542373657227,22.190799713134766,21.15870475769043,4044830,BRL,,,,,,,,
2023-02-14,22.153091430664062,22.351055145263672,21.634614944458008,21.68174934387207,20.67333221435547,5148804,BRL,,,,,,,,
2023-02-15,21.634614944458008,22.30392074584961,21.578054428100586,22.11538314819336,21.086795806884766,6075307,BRL,,,,,,,,
2023-02-16,21.804298400878906,22.12481117248535,21.68174934387207,21.964555740356445,20.942983627319336,4160245,BRL,,,,,,,,
2023-02-17,21.90799331665039,22.435897827148438,21.719457626342773,22.398189544677734,21.356449127197266,4742730,BRL,,,,,,,,
2023-02-22,22.07767677307129,22.256786346435547,21.84200668334961,22.181371688842773,21.149715423583984,9769968,BRL,,,,,,,,
2023-02-23,22.29449462890625,22.369909286499023,21.776018142700195,21.9362735748291,20.916019439697266,4866313,BRL,,,,,,,,
2023-02-24,21.87028694152832,21.983407974243164,21.530920028686523,21.62518882751465,20.619400024414062,4572578,BRL,,,,,,,,
2023-02-27,21.68174934387207,21.785444259643555,21.323528289794922,21.49321174621582,20.493558883666992,3450358,BRL,,,,,,,,
2023-02-28,21.48378562927246,21.776018142700195,21.219833374023438,21.380090713500977,20.385704040527344,7142896,BRL,,,,,,,,
2023-03-01,21.446077346801758,21.606334686279297,21.087858200073242,21.210407257080078,20.22391128540039,6579081,BRL,,,,,,,,
2023-03-02,21.219833374023438,21.370662689208984,20.82390594482422,21.087858200073242,20.107059478759766,4027008,BRL,,,,,,,,
2023-03-03,21.087858200073242,21.512065887451172,20.937028884887695,21.210407257080078,20.22391128540039,5178613,BRL,,,,,,,,
2023-03-06,21.427223205566406,21.992834091186523,21.210407257080078,21.87971305847168,20.862089157104492,7355799,BRL,,,,,,,,
2023-03-07,21.89856719970703,22.162517547607422,21.615760803222656,22.049396514892578,21.023881912231445,5268887,BRL,,,,,,,,
2023-03-08,22.200225830078125,23.095775604248047,22.11538314819336,22.90723991394043,21.84182357788086,11405933,BRL,,,,,,,,
2023-03-09,22.7752628326416,22.992080688476562,22.53016471862793,22.624433517456055,21.572168350219727,5580656,BRL,,,,,,,,
2023-03-10,22.567873001098633,22.841251373291016,22.483030319213867,22.615007400512695,21.563180923461914,7435571,BRL,,,,,,,,
2023-03-13,22.567873001098633,22.91666603088379,22.36048126220703,22.784690856933594,21.7249755859375,4339944,BRL,,,,,,,,
2023-03-14,22.765836715698242,23.13348388671875,22.756410598754883,23.001508712768555,21.93170738220215,6585234,BRL,,,,,,,,
2023-03-15,22.812971115112305,23.35030174255371,22.73755645751953,23.095775604248047,22.021589279174805,10134883,BRL,,,,,,,,
2023-03-16,23.10520362854004,23.482276916503906,22.96380043029785,23.020360946655273,21.949682235717773,8156172,BRL,,,,,,,,
2023-03-17,23.067495346069336,23.067495346069336,22.237932205200195,22.407615661621094,21.365434646606445,12243329,BRL,,,,,,,,
2023-03-20,22.388763427734375,22.483030319213867,22.058822631835938,22.247360229492188,21.21263313293457,6305289,BRL,,,,,,,,
2023-03-21,22.3133487701416,22.633861541748047,22.219078063964844,22.36048126220703,21.32049560546875,6050591,BRL,,,,,,,,
2023-03-22,22.445323944091797,22.577299118041992,22.171945571899414,22.29449462890625,21.25757598876953,10824403,BRL,,,,,,,,
2023-03-23,22.285066604614258,22.567873001098633,21.973981857299805,22.219078063964844,21.185667037963867,5502793,BRL,,,,,,,,
2023-03-24,22.351055145263672,22.699848175048828,22.2756404876709,22.624433517456055,21.572168350219727,4771690,BRL,,,,,,,,
2023-03-27,22.71870231628418,22.888385772705078,22.435897827148438,22.435897827148438,21.39240264892578,3931961,BRL,,,,,,,,
2023-03-28,22.379335403442383,23.12405776977539,22.351055145263672,23.076923370361328,22.00361442565918,5924568,BRL,,,,,,,,
2023-03-29,23.058069229125977,23.095775604248047,22.73755645751953,22.992080688476562,21.92272186279297,6481275,BRL,,,,,,,,
2023-03-30,23.067495346069336,23.604825973510742,22.831825256347656,23.4917049407959,22.39910316467285,9113120,BRL,,,,,,,,
2023-03-31,23.54826545715332,23.661386489868164,22.92609214782715,23.048641204833984,21.97664451599121,8266708,BRL,,,,,,,,
2023-04-03,23.020360946655273,23.199472427368164,22.398189544677734,22.51131248474121,21.46430778503418,7084871,BRL,,,,,,,,
2023-04-04,22.567873001098633,23.13348388671875,22.445323944091797,23.095775604248047,22.021589279174805,7228079,BRL,,,,,,,,
2023-04-05,23.15233612060547,23.33144760131836,22.90723991394043,23.256032943725586,22.218400955200195,9254949,BRL,,,,,,,,
2023-04-06,23.076923370361328,23.670814514160156,23.067495346069336,23.567119598388672,22.515613555908203,9247630,BRL,,,,,,,,
2023-04-10,23.54826545715332,23.727375030517578,23.463422775268555,23.567119598388672,22.515613555908203,4891348,BRL,,,,,,,,
2023-04-11,23.661386489868164,24.13273048400879,23.58597183227539,23.94419288635254,22.875858306884766,11729902,BRL,,,,,,,,
2023-04-12,23.849924087524414,24.934011459350586,23.849924087524414,24.660633087158203,23.560335159301758,19252353,BRL,,,,,,,,
2023-04-13,24.78318214416504,24.962291717529297,24.076168060302734,24.217571258544922,23.137042999267578,6796121,BRL,,,,,,,,
2023-04-14,24.236425399780273,24.59464454650879,24.01017951965332,24.509803771972656,23.416236877441406,6268161,BRL,,,,,,,,
2023-04-17,24.509803771972656,24.688913345336914,24.17986488342285,24.302413940429688,23.218101501464844,2738030,BRL,,,,,,,,
2023-04-18,24.41553497314453,24.41553497314453,24.038461685180664,24.20814323425293,23.128036499023438,3227165,BRL,,,,,,,,
2023-04-19,24.019607543945312,24.095022201538086,23.633106231689453,23.75565528869629,22.695737838745117,5535996,BRL,,,,,,,,
2023-04-20,23.812217712402344,24.302413940429688,23.689668655395508,24.217571258544922,23.137042999267578,5700208,BRL,,,,,,,,
2023-04-24,24.17043685913086,24.736047744750977,24.151582717895508,24.55693817138672,23.461265563964844,8651990,BRL,,,,,,,,
2023-04-25,24.490949630737305,24.754901885986328,24.35897445678711,24.500377655029297,23.45037078857422,3476453,BRL,,,,,,,,
2023-04-26,24.42496109008789,25.02828025817871,24.42496109008789,24.78318214416504,23.72105598449707,5696071,BRL,,,,,,,,
2023-04-27,24.868024826049805,25.00942611694336,24.443815231323242,24.717193603515625,23.657894134521484,5071472,BRL,,,,,,,,
2023-04-28,24.717193603515625,24.952865600585938,24.575790405273438,24.773754119873047,23.7120361328125,6078808,BRL,,,,,,,,
2023-05-02,24.698339462280273,25.075414657592773,24.519229888916016,25.075414657592773,24.000762939453125,8191179,BRL,,,,,,,,
2023-05-03,25.245098114013672,25.41478157043457,24.41553497314453,24.679487228393555,23.621807098388672,10480279,BRL,,,,,,,,
2023-05-04,24.698339462280273,25.113122940063477,24.65120506286621,24.877450942993164,23.8112850189209,6509599,BRL,,,,,,,,
2023-05-05,24.98114585876465,25.094268798828125,24.36840057373047,25.056560516357422,23.98271942138672,9425844,BRL,,,,,,,,
2023-05-08,25.103694915771484,25.546756744384766,25.06598663330078,25.282804489135742,24.199262619018555,6338810,BRL,,,,,,,,
2023-05-09,25.26395034790039,25.791854858398438,25.21681785583496,25.575037002563477,24.478971481323242,5322139,BRL,,,,,,,,
2023-05-10,25.575037002563477,26.112367630004883,25.509048461914062,25.989818572998047,24.875980377197266,6096417,BRL,,,,,,,,
2023-05-11,25.933256149291992,26.395172119140625,25.87669563293457,26.28205108642578,25.155691146850586,5130559,BRL,,,,,,,,
2023-05-12,26.131221771240234,26.414026260375977,25.933256149291992,26.348039627075195,25.218849182128906,4867374,BRL,,,,,,,,
2023-05-15,26.395172119140625,26.602563858032227,25.999244689941406,26.527149200439453,25.39028549194336,3912336,BRL,,,,,,,,
2023-05-16,26.527149200439453,26.970211029052734,26.5082950592041,26.5082950592041,25.372234344482422,6786892,BRL,,,,,,,,
2023-05-17,26.593137741088867,26.809953689575195,26.29147720336914,26.47058868408203,25.336143493652344,3268749,BRL,,,,,,,,
2023-05-18,26.47058868408203,26.89479637145996,26.27262306213379,26.866514205932617,25.715103149414062,4686402,BRL,,,,,,,,
2023-05-19,27.007917404174805,27.432125091552734,26.611989974975586,27.007917404174805,25.850444793701172,7992279,BRL,,,,,,,,
2023-05-22,27.401960372924805,27.58823585510254,27.196077346801758,27.372549057006836,26.19944953918457,3956478,BRL,,,,,,,,
2023-05-23,27.598039627075195,27.77450942993164,27.156862258911133,27.539215087890625,26.35897445678711,5699760,BRL,,,,,,,,
2023-05-24,27.54901885986328,28.254901885986328,27.460784912109375,27.764705657958984,26.57480239868164,13816818,BRL,,,,,,,,
2023-05-25,28.313724517822266,28.54901885986328,27.539215087890625,27.63725471496582,26.45281219482422,6954666,BRL,,,,,,,,
2023-05-26,27.91176414489746,28.382352828979492,27.745098114013672,28.156862258911133,26.950151443481445,6116124,BRL,,,,,,,,
2023-05-29,28.176469802856445,28.323528289794922,27.901960372924805,28.13725471496582,26.931386947631836,2387514,BRL,,,,,,,,
2023-05-30,28.401960372924805,28.431371688842773,27.696077346801758,27.901960372924805,26.706172943115234,6960174,BRL,,,,,,,,
2023-05-31,27.794116973876953,28.205881118774414,27.77450942993164,27.77450942993164,26.584182739257812,25165848,BRL,,,,,,,,
2023-06-01,27.745098114013672,28.382352828979492,27.617647171020508,28.058822631835938,26.856311798095703,8640216,BRL,,,,,,,,
2023-06-02,28.196077346801758,28.205881118774414,26.89215660095215,27.04901885986328,25.889785766601562,12274170,BRL,,,,,,,,
2023-06-05,27.098039627075195,27.254901885986328,26.901960372924805,27.058822631835938,25.899168014526367,9333816,BRL,,,,,,,,
2023-06-06,27.284313201904297,27.833332061767578,27.07843017578125,27.745098114013672,26.5560359954834,6457620,BRL,,,,,,,,
2023-06-07,27.843137741088867,28.068626403808594,27.598039627075195,27.77450942993164,26.584182739257812,4854282,BRL,,,,,,,,
2023-06-09,27.97058868408203,28.745098114013672,27.872549057006836,28.098039627075195,26.89384651184082,7131942,BRL,,,,,,,,
2023-06-12,28.235294342041016,28.57843017578125,28.117647171020508,28.30392074584961,27.090904235839844,7022190,BRL,,,,,,,,
2023-06-13,28.41176414489746,28.450979232788086,27.794116973876953,28.039215087890625,26.837547302246094,6457518,BRL,,,,,,,,
2023-06-14,28.07843017578125,28.1862735748291,27.6862735748291,28.04901885986328,26.84693145751953,9387570,BRL,,,,,,,,
2023-06-15,28.04901885986328,28.22549057006836,27.901960372924805,28.176469802856445,26.968921661376953,4530024,BRL,,,,,,,,
2023-06-16,28.039215087890625,28.254901885986328,27.72549057006836,27.94117546081543,26.74370765686035,7251588,BRL,,,,,,,,
2023-06-19,27.97058868408203,28.36274528503418,27.86274528503418,28.02941131591797,26.82816505432129,2658834,BRL,,,,,,,,
2023-06-20,27.931371688842773,28.156862258911133,27.705881118774414,28.13725471496582,26.931386947631836,3723000,BRL,,,,,,,,
2023-06-21,28.16666603088379,28.39215660095215,28.0,28.245098114013672,27.034603118896484,4507176,BRL,,,,,,,,
2023-06-22,28.245098114013672,28.333332061767578,27.872549057006836,28.039215087890625,26.837547302246094,4356522,BRL,,,,,,,,
2023-06-23,28.019607543945312,28.519607543945312,27.960784912109375,28.5,27.278583526611328,4215354,BRL,,,,,,,,
2023-06-26,28.57843017578125,28.58823585510254,27.882352828979492,28.235294342041016,27.02522087097168,4440366,BRL,,,,,,,,
2023-06-27,28.343137741088867,28.431371688842773,27.715686798095703,28.333332061767578,27.119062423706055,5242902,BRL,,,,,,,,
2023-06-28,28.08823585510254,28.41176414489746,27.901960372924805,28.02941131591797,26.82816505432129,4206378,BRL,,,,,,,,
2023-06-29,27.980392456054688,28.421567916870117,27.833332061767578,28.156862258911133,26.950151443481445,5786868,BRL,,,,,,,,
2023-06-30,28.294116973876953,29.16666603088379,27.950979232788086,29.019607543945312,27.775922775268555,10530990,BRL,,,,,,,,
2023-07-03,29.156862258911133,29.313724517822266,27.94117546081543,28.205881118774414,26.9970703125,9463356,BRL,,,,,,,,
2023-07-04,28.13725471496582,28.264705657958984,27.58823585510254,27.882352828979492,26.687408447265625,4086936,BRL,,,,,,,,
2023-07-05,27.843137741088867,28.294116973876953,27.57843017578125,28.058822631835938,26.856311798095703,4539714,BRL,,,,,,,,
2023-07-06,27.901960372924805,27.97058868408203,27.39215660095215,27.5,26.376272201538086,5153040,BRL,,,,,,,,
2023-07-07,27.627450942993164,28.08823585510254,27.431371688842773,27.931371688842773,26.790019989013672,4548384,BRL,,,,,,,,
2023-07-10,27.813724517822266,28.127450942993164,27.745098114013672,27.921567916870117,26.78061294555664,4111722,BRL,,,,,,,,
2023-07-11,27.794116973876953,27.823528289794922,27.13725471496582,27.617647171020508,26.489110946655273,4248198,BRL,,,,,,,,
2023-07-12,27.539215087890625,28.009803771972656,27.539215087890625,27.77450942993164,26.639562606811523,6197520,BRL,,,,,,,,
2023-07-13,27.66666603088379,28.44117546081543,27.66666603088379,28.196077346801758,27.04390525817871,5476890,BRL,,,,,,,,
2023-07-14,28.147058486938477,28.205881118774414,27.6862735748291,27.86274528503418,26.72419548034668,5340006,BRL,,,,,,,,
2023-07-17,27.735294342041016,28.127450942993164,27.676469802856445,28.127450942993164,26.978086471557617,4163232,BRL,,,,,,,,
2023-07-18,27.921567916870117,28.039215087890625,27.352941513061523,27.617647171020508,26.489110946655273,6169674,BRL,,,,,,,,
2023-07-19,27.450979232788086,27.54901885986328,27.127450942993164,27.44117546081543,26.319852828979492,4265538,BRL,,,,,,,,
2023-07-20,27.47058868408203,27.91176414489746,27.421567916870117,27.823528289794922,26.686580657958984,3449028,BRL,,,,,,,,
2023-07-21,28.019607543945312,28.352941513061523,27.901960372924805,28.068626403808594,26.921663284301758,5188230,BRL,,,,,,,,
2023-07-24,28.08823585510254,28.176469802856445,27.676469802856445,28.0,26.855844497680664,4036344,BRL,,,,,,,,
2023-07-25,28.36274528503418,28.372549057006836,27.72549057006836,27.901960372924805,26.761808395385742,3743298,BRL,,,,,,,,
2023-07-26,27.843137741088867,28.235294342041016,27.843137741088867,28.176469802856445,27.02509880065918,2803368,BRL,,,,,,,,
2023-07-27,28.10784339904785,28.52941131591797,27.980392456054688,27.980392456054688,26.8370361328125,3478404,BRL,,,,,,,,
2023-07-28,28.323528289794922,28.705881118774414,27.921567916870117,28.539215087890625,27.373022079467773,4496466,BRL,,,,,,,,
2023-07-31,28.58823585510254,28.676469802856445,28.264705657958984,28.401960372924805,27.241374969482422,4574088,BRL,,,,,,,,
2023-08-01,28.127450942993164,28.47058868408203,28.02941131591797,28.313724517822266,27.1567440032959,6817272,BRL,,,,,,,,
2023-08-02,28.235294342041016,28.30392074584961,27.901960372924805,28.019607543945312,26.874650955200195,3666084,BRL,,,,,,,,
2023-08-03,28.02941131591797,28.39215660095215,27.617647171020508,27.784313201904297,26.648967742919922,7819320,BRL,,,,,,,,
2023-08-04,27.60784339904785,27.960784912109375,27.147058486938477,27.30392074584961,26.188209533691406,5519832,BRL,,,,,,,,
2023-08-07,27.235294342041016,27.460784912109375,27.16666603088379,27.372549057006836,26.254030227661133,3863046,BRL,,,,,,,,
2023-08-08,27.1862735748291,27.598039627075195,26.990196228027344,27.235294342041016,26.12238121032715,4550526,BRL,,,,,,,,
2023-08-09,27.058822631835938,27.254901885986328,26.52941131591797,26.91176414489746,25.812076568603516,6681714,BRL,,,,,,,,
2023-08-10,26.901960372924805,27.323528289794922,26.539215087890625,26.745098114013672,25.652217864990234,4369374,BRL,,,,,,,,
2023-08-11,26.784313201904297,27.039215087890625,26.558822631835938,26.872549057006836,25.774465560913086,4197708,BRL,,,,,,,,
2023-08-14,26.80392074584961,26.852941513061523,26.558822631835938,26.852941513061523,25.755657196044922,4659462,BRL,,,,,,,,
2023-08-15,26.784313201904297,27.08823585510254,26.735294342041016,26.764705657958984,25.6710262298584,2778786,BRL,,,,,,,,
2023-08-16,26.735294342041016,26.990196228027344,26.460784912109375,26.58823585510254,25.50176429748535,5002590,BRL,,,,,,,,
2023-08-17,26.784313201904297,26.833332061767578,26.039215087890625,26.176469802856445,25.106822967529297,7194570,BRL,,,,,,,,
2023-08-18,26.1862735748291,26.352941513061523,26.04901885986328,26.176469802856445,25.106822967529297,3469122,BRL,,,,,,,,
2023-08-21,26.176469802856445,26.313724517822266,25.852941513061523,26.16666603088379,25.097421646118164,4808280,BRL,,,,,,,,
2023-08-22,26.313724517822266,26.784313201904297,26.264705657958984,26.627450942993164,25.539377212524414,4440366,BRL,,,,,,,,
2023-08-23,26.558822631835938,26.794116973876953,26.450979232788086,26.794116973876953,25.69923210144043,3941280,BRL,,,,,,,,
2023-08-24,26.705881118774414,27.009803771972656,26.568626403808594,26.754901885986328,25.66162109375,3032460,BRL,,,,,,,,
2023-08-25,26.754901885986328,26.813724517822266,26.30392074584961,26.509803771972656,25.426538467407227,3115896,BRL,,,,,,,,
2023-08-28,26.480392456054688,26.58823585510254,26.10784339904785,26.39215660095215,25.313697814941406,2235330,BRL,,,,,,,,
2023-08-29,26.568626403808594,27.264705657958984,26.382352828979492,27.264705657958984,26.150588989257812,5777688,BRL,,,,,,,,
2023-08-30,27.39215660095215,27.52941131591797,27.08823585510254,27.08823585510254,25.98133087158203,3295008,BRL,,,,,,,,
2023-08-31,27.058822631835938,27.264705657958984,26.5,26.94117546081543,25.840280532836914,6606438,BRL,,,,,,,,
2023-09-01,27.02941131591797,27.401960372924805,26.794116973876953,27.0,25.896699905395508,5538498,BRL,,,,,,,,
2023-09-04,27.04901885986328,27.294116973876953,26.794116973876953,27.098039627075195,25.990734100341797,2355078,BRL,,,,,,,,
2023-09-05,26.960784912109375,27.13725471496582,26.852941513061523,26.950979232788086,25.849685668945312,4362438,BRL,,,,,,,,
2023-09-06,26.950979232788086,27.176469802856445,26.215686798095703,26.294116973876953,25.219663619995117,4376718,BRL,,,,,,,,
2023-09-08,26.1862735748291,26.401960372924805,26.04901885986328,26.284313201904297,25.210262298583984,4023594,BRL,,,,,,,,
2023-09-11,26.235294342041016,26.764705657958984,26.02941131591797,26.676469802856445,25.586395263671875,4067454,BRL,,,,,,,,
2023-09-12,26.86274528503418,27.235294342041016,26.784313201904297,27.205881118774414,26.09417152404785,2788680,BRL,,,,,,,,
2023-09-13,27.215686798095703,27.72549057006836,27.02941131591797,27.294116973876953,26.178804397583008,3979020,BRL,,,,,,,,
2023-09-14,27.36274528503418,27.421567916870117,27.04901885986328,27.245098114013672,26.13178253173828,2534904,BRL,,,,,,,,
2023-09-15,27.254901885986328,27.294116973876953,26.89215660095215,27.04901885986328,25.94371795654297,5822160,BRL,,,,,,,,
2023-09-18,27.04901885986328,27.04901885986328,26.813724517822266,26.960784912109375,25.859088897705078,2530722,BRL,,,,,,,,
2023-09-19,26.960784912109375,27.019607543945312,26.421567916870117,26.47058868408203,25.388925552368164,2842434,BRL,,,,,,,,
2023-09-20,26.460784912109375,26.843137741088867,26.39215660095215,26.647058486938477,25.558183670043945,2898636,BRL,,,,,,,,
2023-09-21,26.382352828979492,26.509803771972656,25.990196228027344,26.333332061767578,25.25727653503418,7025556,BRL,,,,,,,,
2023-09-22,26.333332061767578,27.117647171020508,26.264705657958984,26.89215660095215,25.79326820373535,6450684,BRL,,,,,,,,
2023-09-25,26.921567916870117,26.94117546081543,26.52941131591797,26.52941131591797,25.445341110229492,6565944,BRL,,,,,,,,
2023-09-26,26.558822631835938,26.63725471496582,26.13725471496582,26.382352828979492,25.304296493530273,7783518,BRL,,,,,,,,
2023-09-27,26.382352828979492,27.02941131591797,26.333332061767578,26.568626403808594,25.482952117919922,8902356,BRL,,,,,,,,
2023-09-28,26.656862258911133,26.94117546081543,26.539215087890625,26.872549057006836,25.774465560913086,7357566,BRL,,,,,,,,
2023-09-29,27.039215087890625,27.401960372924805,26.931371688842773,27.07843017578125,25.9719295501709,10057506,BRL,,,,,,,,
2023-10-02,27.058822631835938,27.16666603088379,26.754901885986328,26.843137741088867,25.746252059936523,3453414,BRL,,,,,,,,
2023-10-03,26.77450942993164,26.980392456054688,26.519607543945312,26.58823585510254,25.50176429748535,5016666,BRL,,,,,,,,
2023-10-04,26.6862735748291,27.284313201904297,26.54901885986328,27.156862258911133,26.047151565551758,3924450,BRL,,,,,,,,
2023-10-05,27.068626403808594,27.245098114013672,26.72549057006836,27.068626403808594,26.01242446899414,4354788,BRL,,,,,,,,
2023-10-06,27.04901885986328,27.58823585510254,26.696077346801758,27.382352828979492,26.313913345336914,5583786,BRL,,,,,,,,
2023-10-09,27.313724517822266,27.41176414489746,26.823528289794922,27.196077346801758,26.13490104675293,4124676,BRL,,,,,,,,
2023-10-10,27.323528289794922,27.745098114013672,27.254901885986328,27.558822631835938,26.483495712280273,4397016,BRL,,,,,,,,
2023-10-11,27.52941131591797,27.794116973876953,27.284313201904297,27.480392456054688,26.408126831054688,3310308,BRL,,,,,,,,
2023-10-13,27.333332061767578,27.509803771972656,27.0,27.205881118774414,26.144325256347656,6217920,BRL,,,,,,,,
2023-10-16,27.382352828979492,27.696077346801758,27.117647171020508,27.294116973876953,26.229122161865234,6280140,BRL,,,,,,,,
2023-10-17,27.1862735748291,27.323528289794922,26.91176414489746,27.117647171020508,26.059534072875977,6680898,BRL,,,,,,,,
2023-10-18,26.921567916870117,26.960784912109375,25.784313201904297,25.784313201904297,24.778226852416992,10037004,BRL,,,,,,,,
2023-10-19,25.80392074584961,26.294116973876953,25.80392074584961,25.882352828979492,24.872440338134766,5759328,BRL,,,,,,,,
2023-10-20,25.705881118774414,25.91176414489746,25.519607543945312,25.54901885986328,24.552114486694336,5588274,BRL,,,,,,,,
2023-10-23,25.36274528503418,26.13725471496582,25.36274528503418,25.980392456054688,24.96665382385254,4996164,BRL,,,,,,,,
2023-10-24,26.10784339904785,26.10784339904785,25.63725471496582,25.852941513061523,24.844175338745117,4770948,BRL,,,,,,,,
2023-10-25,25.745098114013672,25.882352828979492,25.323528289794922,25.401960372924805,24.410795211791992,5936400,BRL,,,,,,,,
2023-10-26,25.47058868408203,25.80392074584961,25.313724517822266,25.72549057006836,24.72170066833496,3951582,BRL,,,,,,,,
2023-10-27,25.6862735748291,25.754901885986328,25.10784339904785,25.13725471496582,24.156415939331055,6297480,BRL,,,,,,,,
2023-10-30,25.284313201904297,25.372549057006836,24.647058486938477,24.843137741088867,23.873775482177734,10603716,BRL,,,,,,,,
2023-10-31,25.10784339904785,25.5,24.80392074584961,25.294116973876953,24.307157516479492,8060346,BRL,,,,,,,,
2023-11-01,25.294116973876953,25.30392074584961,23.89215660095215,24.343137741088867,23.393285751342773,18861024,BRL,,,,,,,,
2023-11-03,24.843137741088867,25.068626403808594,24.450979232788086,24.872549057006836,23.902042388916016,8505882,BRL,,,,,,,,
2023-11-06,24.843137741088867,25.264705657958984,24.823528289794922,25.07843017578125,24.099884033203125,5107752,BRL,,,,,,,,
2023-11-07,25.098039627075195,25.460784912109375,24.86274528503418,25.39215660095215,24.401371002197266,5545128,BRL,,,,,,,,
