date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EVO.ST')","('high', 'EVO.ST')","('low', 'EVO.ST')","('close', 'EVO.ST')","('adj_close', 'EVO.ST')","('volume', 'EVO.ST')","('currency', '')"
2022-02-04,1095.0,1102.0,1053.4000244140625,1068.5999755859375,1058.8465576171875,1064625,,,,,,,,
2022-02-07,1077.5999755859375,1125.0,1058.4000244140625,1119.199951171875,1108.9847412109375,934485,,,,,,,,
2022-02-08,1122.4000244140625,1152.800048828125,1078.800048828125,1117.4000244140625,1107.2012939453125,1160960,,,,,,,,
2022-02-09,1051.5999755859375,1102.0,1011.0,1087.199951171875,1077.2767333984375,3556761,,,,,,,,
2022-02-10,1103.0,1132.800048828125,1054.4000244140625,1106.0,1095.9052734375,2364470,,,,,,,,
2022-02-11,1085.0,1096.800048828125,1050.0,1076.199951171875,1066.3770751953125,1441169,,,,,,,,
2022-02-14,1030.0,1063.0,1007.2000122070312,1060.0,1050.3250732421875,1856491,,,,,,,,
2022-02-15,1057.800048828125,1099.199951171875,1051.4000244140625,1080.0,1070.142578125,915423,,,,,,,,
2022-02-16,1087.0,1104.5999755859375,1059.5999755859375,1077.199951171875,1067.3680419921875,794472,,,,,,,,
2022-02-17,1091.4000244140625,1100.800048828125,1037.5999755859375,1047.199951171875,1037.641845703125,887190,,,,,,,,
2022-02-18,1045.0,1045.0,986.9000244140625,991.9000244140625,982.8466796875,1080556,,,,,,,,
2022-02-21,998.0999755859375,1003.2000122070312,947.0,955.0,946.283447265625,1101823,,,,,,,,
2022-02-22,925.5999755859375,994.4000244140625,911.0,984.4000244140625,975.4151611328125,1133871,,,,,,,,
2022-02-23,982.0999755859375,1015.0,969.2000122070312,1004.4000244140625,995.2325439453125,1041335,,,,,,,,
2022-02-24,924.4000244140625,1004.2000122070312,923.5999755859375,1001.0,991.8636474609375,1813007,,,,,,,,
2022-02-25,1020.0,1032.0,983.2000122070312,1030.5999755859375,1021.1934204101562,1668711,,,,,,,,
2022-02-28,1000.0,1103.199951171875,993.0999755859375,1100.800048828125,1090.7528076171875,1425381,,,,,,,,
2022-03-01,1087.5999755859375,1100.0,1048.4000244140625,1063.0,1053.2977294921875,1213195,,,,,,,,
2022-03-02,1060.0,1100.5999755859375,1046.199951171875,1054.199951171875,1044.5780029296875,1000394,,,,,,,,
2022-03-03,1057.4000244140625,1065.4000244140625,986.7000122070312,989.5,980.468505859375,809514,,,,,,,,
2022-03-04,977.5,1013.0,951.5,963.0,954.2103881835938,1142998,,,,,,,,
2022-03-07,930.0,997.7999877929688,911.2999877929688,959.4000244140625,950.643310546875,1109222,,,,,,,,
2022-03-08,938.7000122070312,983.7000122070312,892.0,902.7000122070312,894.4608154296875,1317992,,,,,,,,
2022-03-09,939.9000244140625,975.5,902.0,974.2999877929688,965.4072875976562,1434594,,,,,,,,
2022-03-10,980.0,982.9000244140625,943.9000244140625,951.5999755859375,942.9144897460938,892465,,,,,,,,
2022-03-11,954.7999877929688,1022.5999755859375,945.0,1001.2000122070312,992.061767578125,1228854,,,,,,,,
2022-03-14,1011.0,1022.7999877929688,950.4000244140625,950.4000244140625,941.7254028320312,961406,,,,,,,,
2022-03-15,940.0,971.9000244140625,916.7999877929688,965.5999755859375,956.7866821289062,1043418,,,,,,,,
2022-03-16,989.2999877929688,1040.4000244140625,985.2000122070312,1032.4000244140625,1022.9771118164062,1162364,,,,,,,,
2022-03-17,1031.5999755859375,1071.5999755859375,1024.5999755859375,1035.199951171875,1025.75146484375,1116793,,,,,,,,
2022-03-18,1036.0,1078.0,1016.0,1073.4000244140625,1063.6026611328125,1072141,,,,,,,,
2022-03-21,1087.199951171875,1090.199951171875,1038.0,1057.800048828125,1048.1451416015625,721427,,,,,,,,
2022-03-22,1058.0,1069.800048828125,1040.5999755859375,1064.5999755859375,1054.883056640625,479030,,,,,,,,
2022-03-23,1072.5999755859375,1077.4000244140625,1041.4000244140625,1049.5999755859375,1040.0198974609375,399843,,,,,,,,
2022-03-24,1054.800048828125,1069.5999755859375,1032.0,1045.0,1035.4620361328125,577184,,,,,,,,
2022-03-25,1048.199951171875,1086.0,1040.800048828125,1043.800048828125,1034.2730712890625,643254,,,,,,,,
2022-03-28,1044.0,1046.5999755859375,999.0999755859375,1000.0,990.8726806640625,870902,,,,,,,,
2022-03-29,1016.0,1033.800048828125,999.0,1027.800048828125,1018.4189453125,1117276,,,,,,,,
2022-03-30,1035.0,1036.800048828125,1000.2000122070312,1006.4000244140625,997.21435546875,614118,,,,,,,,
2022-03-31,1007.7999877929688,1025.5999755859375,967.9000244140625,968.0999755859375,959.2637939453125,946145,,,,,,,,
2022-04-01,972.5999755859375,996.0,962.5,988.0,978.9822387695312,626880,,,,,,,,
2022-04-04,989.9000244140625,1075.199951171875,982.7000122070312,1073.0,1063.2064208984375,973040,,,,,,,,
2022-04-05,1073.0,1134.800048828125,1071.199951171875,1130.199951171875,1119.8841552734375,1271960,,,,,,,,
2022-04-06,1120.0,1129.0,1055.5999755859375,1063.0,1053.2977294921875,1021395,,,,,,,,
2022-04-07,1072.0,1082.199951171875,1039.800048828125,1053.199951171875,1043.5870361328125,875596,,,,,,,,
2022-04-08,1064.0,1065.0,999.2000122070312,1014.2000122070312,1004.9431762695312,1069970,,,,,,,,
2022-04-11,996.5,1005.5999755859375,979.7999877929688,986.4000244140625,978.7672729492188,821522,,,,,,,,
2022-04-12,980.0,1015.2000122070312,965.0999755859375,991.0999755859375,983.4308471679688,723760,,,,,,,,
2022-04-13,991.7000122070312,994.5,952.0,987.5999755859375,979.9579467773438,856704,,,,,,,,
2022-04-14,991.7999877929688,994.0,968.2000122070312,989.9000244140625,982.2401733398438,381125,,,,,,,,
2022-04-19,986.2999877929688,987.7000122070312,955.5999755859375,964.5999755859375,957.1359252929688,761458,,,,,,,,
2022-04-20,968.4000244140625,981.4000244140625,939.9000244140625,952.7999877929688,945.4271850585938,867450,,,,,,,,
2022-04-21,958.0,963.0,917.0,924.7000122070312,917.544677734375,1097994,,,,,,,,
2022-04-22,916.2000122070312,939.5,906.9000244140625,919.2999877929688,912.1864013671875,866691,,,,,,,,
2022-04-25,904.2999877929688,938.2999877929688,898.0,925.7999877929688,918.6361083984375,746109,,,,,,,,
2022-04-26,930.7999877929688,932.5,897.7999877929688,897.7999877929688,890.852783203125,681381,,,,,,,,
2022-04-27,897.7999877929688,920.7999877929688,879.0,907.5999755859375,900.5769653320312,899797,,,,,,,,
2022-04-28,945.0,1021.0,936.2000122070312,1006.0,998.2155151367188,1970751,,,,,,,,
2022-04-29,1020.0,1040.0,979.0,1026.4000244140625,1018.4577026367188,1258566,,,,,,,,
2022-05-02,1040.0,1043.199951171875,980.0,1021.2000122070312,1013.2979736328125,998695,,,,,,,,
2022-05-03,1032.4000244140625,1060.0,1027.0,1059.0,1050.805419921875,1064166,,,,,,,,
2022-05-04,1055.800048828125,1087.5999755859375,1041.0,1070.199951171875,1061.918701171875,1042472,,,,,,,,
2022-05-05,1091.5999755859375,1092.5999755859375,1007.2000122070312,1007.2000122070312,999.40625,1200863,,,,,,,,
2022-05-06,998.0,1028.0,990.2000122070312,1022.7999877929688,1014.8855590820312,989218,,,,,,,,
2022-05-09,1008.2000122070312,1010.7999877929688,908.9000244140625,908.9000244140625,901.866943359375,1480103,,,,,,,,
2022-05-10,923.5,932.7999877929688,888.7999877929688,890.0999755859375,883.2123413085938,1260918,,,,,,,,
2022-05-11,900.4000244140625,914.4000244140625,858.0,908.2000122070312,901.1723022460938,1578061,,,,,,,,
2022-05-12,878.0,917.0,863.5999755859375,916.7999877929688,909.7057495117188,1379471,,,,,,,,
2022-05-13,924.5999755859375,1006.5999755859375,915.0,1004.4000244140625,996.6279296875,1264765,,,,,,,,
2022-05-16,1000.7999877929688,1019.7999877929688,977.5,995.0,987.3007202148438,762044,,,,,,,,
2022-05-17,1011.0,1015.4000244140625,958.2000122070312,966.4000244140625,958.9220581054688,1036528,,,,,,,,
2022-05-18,968.5,986.5999755859375,961.7000122070312,978.4000244140625,970.8291015625,902837,,,,,,,,
2022-05-19,962.0,981.0,950.2000122070312,962.0999755859375,954.6552734375,868549,,,,,,,,
2022-05-20,975.0,994.7000122070312,952.0,980.7000122070312,973.111328125,1139578,,,,,,,,
2022-05-23,995.0,1001.5999755859375,965.5999755859375,972.5999755859375,965.073974609375,939925,,,,,,,,
2022-05-24,965.0,997.2000122070312,961.5999755859375,978.2000122070312,970.6306762695312,818811,,,,,,,,
2022-05-25,981.0,986.5999755859375,928.5,929.0,921.8113403320312,636914,,,,,,,,
2022-05-27,959.0,1017.4000244140625,947.4000244140625,1017.4000244140625,1009.52734375,1486431,,,,,,,,
2022-05-30,1031.800048828125,1058.0,1030.800048828125,1039.0,1030.960205078125,607329,,,,,,,,
2022-05-31,1033.0,1039.4000244140625,1014.2000122070312,1021.4000244140625,1013.4963989257812,1775208,,,,,,,,
2022-06-01,1027.5999755859375,1035.4000244140625,994.2000122070312,994.2000122070312,986.5068969726562,749347,,,,,,,,
2022-06-02,996.0,1015.5999755859375,988.7999877929688,1014.0,1006.1536865234375,431430,,,,,,,,
2022-06-03,1024.0,1034.5999755859375,999.9000244140625,1006.5999755859375,998.8109130859375,561209,,,,,,,,
2022-06-07,1013.7999877929688,1017.4000244140625,983.0,1013.7999877929688,1005.9552001953125,471958,,,,,,,,
2022-06-08,1020.7999877929688,1034.5999755859375,998.2999877929688,1018.2000122070312,1010.3211669921875,471189,,,,,,,,
2022-06-09,1011.2000122070312,1044.199951171875,1004.7999877929688,1015.4000244140625,1007.5428466796875,694010,,,,,,,,
2022-06-10,1005.0,1008.4000244140625,935.0,936.0,928.7572021484375,991123,,,,,,,,
2022-06-13,918.2999877929688,923.2999877929688,901.0,915.0999755859375,908.0189208984375,805424,,,,,,,,
2022-06-14,928.0,931.0,897.0,905.5,898.4932861328125,763504,,,,,,,,
2022-06-15,919.7000122070312,956.5,902.5,943.4000244140625,936.0999145507812,944958,,,,,,,,
2022-06-16,935.2999877929688,939.7999877929688,890.0999755859375,905.5999755859375,898.5924072265625,837678,,,,,,,,
2022-06-17,911.5999755859375,934.0999755859375,892.7000122070312,898.7000122070312,891.745849609375,1075350,,,,,,,,
2022-06-20,908.9000244140625,925.0999755859375,894.0,924.7999877929688,917.6438598632812,566553,,,,,,,,
2022-06-21,928.0,935.0,915.5,930.4000244140625,923.2005615234375,509501,,,,,,,,
2022-06-22,911.4000244140625,939.4000244140625,893.0999755859375,935.2999877929688,928.0626220703125,1018849,,,,,,,,
2022-06-23,923.2999877929688,973.7999877929688,919.0,961.2999877929688,953.8613891601562,838624,,,,,,,,
2022-06-27,990.0,998.7999877929688,966.0,978.5999755859375,971.0275268554688,623955,,,,,,,,
2022-06-28,980.0,983.0999755859375,930.2000122070312,932.4000244140625,925.1851196289062,606230,,,,,,,,
2022-06-29,922.5,937.7999877929688,912.0,925.0,917.8423461914062,689772,,,,,,,,
2022-06-30,919.0,934.0,908.0,930.0999755859375,922.90283203125,804545,,,,,,,,
2022-07-01,926.0999755859375,926.7999877929688,902.7999877929688,920.5,913.3771362304688,862711,,,,,,,,
2022-07-04,933.5999755859375,952.5999755859375,915.7999877929688,916.9000244140625,909.8051147460938,687063,,,,,,,,
2022-07-05,929.2999877929688,951.5,907.5,911.2999877929688,904.2483520507812,1184609,,,,,,,,
2022-07-06,928.0,968.2000122070312,926.0999755859375,960.2999877929688,952.869140625,1450081,,,,,,,,
2022-07-07,961.0,965.0999755859375,911.0,941.0,933.7185668945312,1773489,,,,,,,,
2022-07-08,940.0,945.9000244140625,913.0999755859375,927.9000244140625,920.7199096679688,1021171,,,,,,,,
2022-07-11,920.0,927.5,901.2999877929688,901.2999877929688,894.32568359375,948163,,,,,,,,
2022-07-12,903.0,916.5999755859375,867.2999877929688,916.5999755859375,909.50732421875,1206232,,,,,,,,
2022-07-13,914.2999877929688,914.2999877929688,825.5,879.9000244140625,873.0913696289062,1926265,,,,,,,,
2022-07-14,880.0,915.2000122070312,877.0,895.4000244140625,888.4713745117188,1213580,,,,,,,,
2022-07-15,889.9000244140625,899.9000244140625,860.5,898.5,891.54736328125,1020093,,,,,,,,
2022-07-18,913.5999755859375,944.5999755859375,908.0,944.5999755859375,937.2906494140625,1090479,,,,,,,,
2022-07-19,938.7000122070312,960.2999877929688,927.7000122070312,955.7000122070312,948.3047485351562,762309,,,,,,,,
2022-07-20,962.0,979.7999877929688,945.0999755859375,952.2999877929688,944.9310913085938,955301,,,,,,,,
2022-07-21,904.5999755859375,951.5999755859375,875.4000244140625,893.4000244140625,886.4868774414062,2222328,,,,,,,,
2022-07-22,896.0,939.7000122070312,884.0999755859375,939.7000122070312,932.4285888671875,1600175,,,,,,,,
2022-07-25,932.0,950.7000122070312,922.4000244140625,941.2999877929688,934.0161743164062,855672,,,,,,,,
2022-07-26,941.2000122070312,950.0,907.7000122070312,908.4000244140625,901.370849609375,714080,,,,,,,,
2022-07-27,913.2999877929688,962.5,913.2999877929688,952.0999755859375,944.732666015625,1087059,,,,,,,,
2022-07-28,961.0,969.5999755859375,935.0,950.0,942.6488647460938,823950,,,,,,,,
2022-07-29,962.0,989.2000122070312,962.0,978.4000244140625,970.8291015625,1032023,,,,,,,,
2022-08-01,972.0,975.5,950.2000122070312,968.0,960.5095825195312,1132456,,,,,,,,
2022-08-02,960.0,965.5999755859375,937.0,957.0,949.5947875976562,714495,,,,,,,,
2022-08-03,956.0,976.7000122070312,953.7000122070312,962.0999755859375,954.6552734375,744114,,,,,,,,
2022-08-04,970.0,982.9000244140625,965.7999877929688,972.2000122070312,964.6771240234375,843790,,,,,,,,
2022-08-05,974.0,989.0,958.2999877929688,959.7000122070312,952.2738647460938,902754,,,,,,,,
2022-08-08,963.5999755859375,991.0999755859375,955.0,985.5999755859375,977.973388671875,963230,,,,,,,,
2022-08-09,980.5,992.0,943.0999755859375,947.0,939.672119140625,766677,,,,,,,,
2022-08-10,939.0,978.0,926.9000244140625,975.7000122070312,968.1500244140625,933084,,,,,,,,
2022-08-11,984.5,992.7000122070312,963.4000244140625,983.5,975.8896484375,684306,,,,,,,,
2022-08-12,983.5,992.0,974.0,990.2000122070312,982.537841796875,684728,,,,,,,,
2022-08-15,989.2999877929688,997.2999877929688,982.2999877929688,989.5,981.8432006835938,486738,,,,,,,,
2022-08-16,995.0,995.0,954.2999877929688,962.5,955.0521240234375,713040,,,,,,,,
2022-08-17,962.5,978.7999877929688,955.2999877929688,976.2999877929688,968.745361328125,642963,,,,,,,,
2022-08-18,975.0,985.4000244140625,972.0,979.2000122070312,971.6229858398438,566238,,,,,,,,
2022-08-19,978.7000122070312,978.7000122070312,916.5999755859375,924.4000244140625,917.2469482421875,1264625,,,,,,,,
2022-08-22,920.0,930.0,908.9000244140625,912.5,905.4390869140625,655591,,,,,,,,
2022-08-23,907.0999755859375,921.2000122070312,905.2000122070312,911.0999755859375,904.0498657226562,656271,,,,,,,,
2022-08-24,906.7000122070312,920.7000122070312,897.4000244140625,910.0999755859375,903.0576171875,645585,,,,,,,,
2022-08-25,919.9000244140625,920.5,906.2000122070312,912.7999877929688,905.7366943359375,517638,,,,,,,,
2022-08-26,912.9000244140625,917.4000244140625,871.0999755859375,871.0999755859375,864.359375,1027096,,,,,,,,
2022-08-29,850.0,879.2999877929688,845.0,870.5,863.7640991210938,878123,,,,,,,,
2022-08-30,872.0999755859375,883.2999877929688,853.4000244140625,860.0,853.3453369140625,672786,,,,,,,,
2022-08-31,868.0,870.0,855.2999877929688,858.5,851.8568725585938,712441,,,,,,,,
2022-09-01,845.5,847.9000244140625,821.5,821.7000122070312,815.3416748046875,1047997,,,,,,,,
2022-09-02,847.0,847.0,824.5999755859375,840.5,833.9961547851562,877188,,,,,,,,
2022-09-05,834.5999755859375,850.0,830.0,849.5,842.9265747070312,905503,,,,,,,,
2022-09-06,855.0,876.4000244140625,839.5999755859375,850.2999877929688,843.7203979492188,810247,,,,,,,,
2022-09-07,845.5999755859375,893.5,842.7000122070312,887.7999877929688,880.93017578125,909378,,,,,,,,
2022-09-08,892.5,900.5,866.4000244140625,886.5,879.6403198242188,696705,,,,,,,,
2022-09-09,887.0,897.0,879.2999877929688,890.5,883.6092529296875,541324,,,,,,,,
2022-09-12,899.5,910.4000244140625,888.5999755859375,910.4000244140625,903.3553466796875,747230,,,,,,,,
2022-09-13,916.0,922.5999755859375,878.4000244140625,878.4000244140625,871.6029663085938,794108,,,,,,,,
2022-09-14,874.5,896.7999877929688,871.2999877929688,873.7999877929688,867.0384521484375,679749,,,,,,,,
2022-09-15,874.5999755859375,879.2999877929688,851.0999755859375,859.0,852.35302734375,625429,,,,,,,,
2022-09-16,856.5999755859375,866.2999877929688,848.5,856.0999755859375,849.4754638671875,784243,,,,,,,,
2022-09-19,853.7000122070312,853.7000122070312,827.0,827.0,820.6006469726562,648742,,,,,,,,
2022-09-20,831.0,856.7000122070312,831.0,845.2999877929688,838.7589721679688,722434,,,,,,,,
2022-09-21,839.0,841.0999755859375,822.4000244140625,829.4000244140625,822.9821166992188,979610,,,,,,,,
2022-09-22,820.0,830.5,799.5,800.2999877929688,794.1072998046875,1005991,,,,,,,,
2022-09-23,795.2000122070312,803.5,779.7000122070312,792.0,785.8714599609375,1269908,,,,,,,,
2022-09-26,804.0,861.7000122070312,804.0,851.9000244140625,845.3079833984375,1612694,,,,,,,,
2022-09-27,864.0,904.9000244140625,854.7000122070312,901.5999755859375,894.6233520507812,1391193,,,,,,,,
2022-09-28,890.0,914.7000122070312,875.0,911.0,903.9506225585938,1328156,,,,,,,,
2022-09-29,915.0,921.5999755859375,875.5,877.0,870.2138061523438,999369,,,,,,,,
2022-09-30,882.0,891.5,864.0999755859375,886.7999877929688,879.9378662109375,790204,,,,,,,,
2022-10-03,877.0,891.0999755859375,854.0,889.0,882.1209106445312,982841,,,,,,,,
2022-10-04,905.0,938.9000244140625,900.5,938.9000244140625,931.6348266601562,1122810,,,,,,,,
2022-10-05,932.4000244140625,934.2000122070312,903.0,911.5,904.4468383789062,794195,,,,,,,,
2022-10-06,923.7999877929688,928.9000244140625,905.0999755859375,916.7999877929688,909.7057495117188,850888,,,,,,,,
2022-10-07,913.5999755859375,917.7000122070312,892.0,897.7000122070312,890.7535400390625,766469,,,,,,,,
2022-10-10,888.7999877929688,908.0,882.0999755859375,882.7000122070312,875.8696899414062,502771,,,,,,,,
2022-10-11,874.7999877929688,894.4000244140625,868.7999877929688,879.2000122070312,872.396728515625,595423,,,,,,,,
2022-10-12,882.0999755859375,888.2000122070312,870.5,872.0,865.25244140625,645888,,,,,,,,
2022-10-13,875.0,903.4000244140625,858.0999755859375,901.0,894.028076171875,1089089,,,,,,,,
2022-10-14,910.5999755859375,933.5999755859375,904.0,918.0,910.8965454101562,1033749,,,,,,,,
2022-10-17,915.0,945.0,903.0999755859375,942.5,935.2069091796875,801082,,,,,,,,
2022-10-18,954.0,963.7000122070312,940.2999877929688,944.5999755859375,937.2906494140625,763261,,,,,,,,
2022-10-19,944.7000122070312,946.2999877929688,924.0,924.0,916.85009765625,645197,,,,,,,,
2022-10-20,924.5999755859375,949.7999877929688,920.2999877929688,942.7999877929688,935.504638671875,663980,,,,,,,,
2022-10-21,936.0,963.0,931.7999877929688,946.5999755859375,939.275146484375,798600,,,,,,,,
2022-10-24,956.7000122070312,983.5,947.2000122070312,972.7000122070312,965.1732177734375,805319,,,,,,,,
2022-10-25,979.9000244140625,1016.4000244140625,967.0,1016.4000244140625,1008.5350952148438,873433,,,,,,,,
2022-10-26,1016.0,1035.5999755859375,994.7000122070312,1029.5999755859375,1021.6329345703125,1095901,,,,,,,,
2022-10-27,1004.0,1055.0,985.0,1027.0,1019.0530395507812,1991008,,,,,,,,
2022-10-28,1019.2000122070312,1032.5999755859375,1007.0,1028.0,1020.0452880859375,889534,,,,,,,,
2022-10-31,1022.5999755859375,1033.0,999.0999755859375,1033.0,1025.0067138671875,788965,,,,,,,,
2022-11-01,1040.0,1053.4000244140625,1018.7999877929688,1026.0,1018.060791015625,684588,,,,,,,,
2022-11-02,1030.0,1042.199951171875,1020.0,1027.800048828125,1019.846923828125,879925,,,,,,,,
2022-11-03,1014.2000122070312,1029.800048828125,1002.0,1018.5999755859375,1010.718017578125,812522,,,,,,,,
2022-11-04,1020.0,1022.5999755859375,1001.5999755859375,1014.5999755859375,1006.7489624023438,451573,,,,,,,,
2022-11-07,1012.7999877929688,1026.199951171875,1007.5999755859375,1016.7999877929688,1008.9320068359375,640431,,,,,,,,
2022-11-08,1016.7999877929688,1024.4000244140625,1010.4000244140625,1018.5999755859375,1010.718017578125,625169,,,,,,,,
2022-11-09,1016.4000244140625,1016.4000244140625,997.5999755859375,1001.5999755859375,993.849609375,833997,,,,,,,,
2022-11-10,998.7000122070312,1046.0,982.5999755859375,1041.800048828125,1033.738525390625,1213637,,,,,,,,
2022-11-11,1052.4000244140625,1059.0,1021.7999877929688,1033.4000244140625,1025.403564453125,889256,,,,,,,,
2022-11-14,1039.0,1039.4000244140625,1006.0,1016.4000244140625,1008.5350952148438,866046,,,,,,,,
2022-11-15,1023.5999755859375,1029.4000244140625,1005.5999755859375,1013.7999877929688,1005.9552001953125,1221518,,,,,,,,
2022-11-16,1012.5999755859375,1014.7999877929688,985.7999877929688,993.7000122070312,986.0107421875,664225,,,,,,,,
2022-11-17,999.9000244140625,1010.0,990.0999755859375,995.2999877929688,987.5983276367188,676848,,,,,,,,
2022-11-18,993.5999755859375,1004.4000244140625,985.2000122070312,999.0,991.2697143554688,814335,,,,,,,,
2022-11-21,993.7000122070312,1006.7999877929688,993.4000244140625,996.0,988.2929077148438,623336,,,,,,,,
2022-11-22,995.7000122070312,1014.5999755859375,987.0,1011.7999877929688,1003.9706420898438,822815,,,,,,,,
2022-11-23,1015.4000244140625,1026.0,1011.5999755859375,1025.0,1017.0684814453125,482521,,,,,,,,
2022-11-24,1026.0,1028.0,1015.2000122070312,1024.0,1016.0762939453125,330073,,,,,,,,
2022-11-25,1025.4000244140625,1035.4000244140625,1024.800048828125,1034.800048828125,1026.7928466796875,515076,,,,,,,,
2022-11-28,1030.0,1054.800048828125,1027.5999755859375,1052.5999755859375,1044.4549560546875,519381,,,,,,,,
2022-11-29,1056.800048828125,1063.0,1041.0,1043.4000244140625,1035.3260498046875,430789,,,,,,,,
2022-11-30,1052.0,1069.800048828125,1049.199951171875,1067.0,1058.74365234375,1017205,,,,,,,,
2022-12-01,1080.0,1099.0,1077.4000244140625,1085.0,1076.604248046875,789081,,,,,,,,
2022-12-02,1086.4000244140625,1098.5999755859375,1070.4000244140625,1088.4000244140625,1079.9779052734375,608519,,,,,,,,
2022-12-05,1092.199951171875,1097.5999755859375,1082.5999755859375,1090.800048828125,1082.359375,499503,,,,,,,,
2022-12-06,1086.800048828125,1094.199951171875,1074.4000244140625,1077.5999755859375,1069.261474609375,566390,,,,,,,,
2022-12-07,1073.5999755859375,1083.5999755859375,1066.800048828125,1068.4000244140625,1060.132568359375,526369,,,,,,,,
2022-12-08,1070.0,1084.199951171875,1070.0,1076.800048828125,1068.4677734375,529445,,,,,,,,
2022-12-09,1084.800048828125,1088.4000244140625,1070.0,1073.0,1064.6971435546875,619660,,,,,,,,
2022-12-12,1066.0,1076.199951171875,1065.0,1069.4000244140625,1061.125,370955,,,,,,,,
2022-12-13,1073.0,1110.0,1063.800048828125,1089.0,1080.5732421875,661560,,,,,,,,
2022-12-14,1081.199951171875,1082.4000244140625,1023.4000244140625,1043.5999755859375,1035.5245361328125,1411519,,,,,,,,
2022-12-15,1034.0,1040.0,1017.0,1017.0,1009.1304931640625,607983,,,,,,,,
2022-12-16,1013.5999755859375,1022.2000122070312,998.0,1004.4000244140625,996.6279296875,844369,,,,,,,,
2022-12-19,1004.4000244140625,1009.5999755859375,989.0999755859375,991.5,983.8277587890625,440635,,,,,,,,
2022-12-20,982.7000122070312,1000.2000122070312,975.7999877929688,996.2000122070312,988.4913940429688,514876,,,,,,,,
2022-12-21,1004.0,1017.5999755859375,997.2000122070312,1016.0,1008.13818359375,416545,,,,,,,,
2022-12-22,1015.0,1024.4000244140625,1001.7999877929688,1003.7999877929688,996.0325927734375,337663,,,,,,,,
2022-12-23,1005.2000122070312,1015.0,999.2999877929688,1007.2000122070312,999.40625,297146,,,,,,,,
2022-12-27,1010.0,1017.4000244140625,1008.5999755859375,1013.5999755859375,1005.7567138671875,219506,,,,,,,,
2022-12-28,1012.5999755859375,1015.0,999.7999877929688,1001.7999877929688,994.0480346679688,291609,,,,,,,,
2022-12-29,1001.7999877929688,1021.5999755859375,995.7000122070312,1020.2000122070312,1012.3056640625,395698,,,,,,,,
2022-12-30,1016.2000122070312,1022.4000244140625,1013.5999755859375,1015.4000244140625,1007.5428466796875,446592,,,,,,,,
2023-01-02,1028.0,1050.0,1026.800048828125,1050.0,1041.8751220703125,403938,,,,,,,,
2023-01-03,1048.199951171875,1083.0,1045.0,1059.4000244140625,1051.202392578125,486550,,,,,,,,
2023-01-04,1065.0,1098.4000244140625,1063.5999755859375,1095.5999755859375,1087.122314453125,657551,,,,,,,,
2023-01-05,1096.0,1105.4000244140625,1092.0,1095.0,1086.52685546875,259419,,,,,,,,
2023-01-09,1110.0,1144.5999755859375,1106.0,1141.4000244140625,1132.56787109375,901454,,,,,,,,
2023-01-10,1136.0,1152.0,1125.800048828125,1129.5999755859375,1120.859130859375,568056,,,,,,,,
2023-01-11,1131.0,1142.4000244140625,1118.4000244140625,1121.4000244140625,1112.7225341796875,606114,,,,,,,,
2023-01-12,1121.5999755859375,1139.0,1109.800048828125,1130.800048828125,1122.0499267578125,587326,,,,,,,,
2023-01-13,1127.4000244140625,1128.800048828125,1103.199951171875,1128.5999755859375,1119.866943359375,613137,,,,,,,,
2023-01-16,1137.4000244140625,1137.4000244140625,1114.4000244140625,1118.800048828125,1110.142822265625,275537,,,,,,,,
2023-01-17,1118.800048828125,1148.0,1115.0,1141.199951171875,1132.3692626953125,523594,,,,,,,,
2023-01-18,1163.0,1194.199951171875,1139.4000244140625,1148.199951171875,1139.3150634765625,708136,,,,,,,,
2023-01-19,1139.0,1159.800048828125,1138.0,1151.800048828125,1142.887451171875,373907,,,,,,,,
2023-01-20,1153.0,1163.199951171875,1135.800048828125,1157.800048828125,1148.8409423828125,496358,,,,,,,,
2023-01-23,1160.0,1161.800048828125,1145.4000244140625,1154.5999755859375,1145.665771484375,371799,,,,,,,,
2023-01-24,1158.0,1180.0,1146.800048828125,1180.0,1170.869140625,507174,,,,,,,,
2023-01-25,1178.199951171875,1182.0,1168.4000244140625,1177.5999755859375,1168.4876708984375,385835,,,,,,,,
2023-01-26,1180.0,1199.5999755859375,1177.199951171875,1180.0,1170.869140625,480079,,,,,,,,
2023-01-27,1187.0,1189.0,1173.4000244140625,1183.0,1173.845947265625,375677,,,,,,,,
2023-01-30,1176.4000244140625,1177.800048828125,1159.0,1167.5999755859375,1158.5650634765625,383961,,,,,,,,
2023-01-31,1163.4000244140625,1171.199951171875,1154.0,1170.199951171875,1161.1448974609375,399566,,,,,,,,
2023-02-01,1175.0,1191.800048828125,1171.4000244140625,1173.800048828125,1164.7171630859375,405060,,,,,,,,
2023-02-02,1220.0,1301.5999755859375,1200.800048828125,1301.5999755859375,1291.528076171875,1708959,,,,,,,,
2023-02-03,1296.800048828125,1339.5999755859375,1287.4000244140625,1339.5999755859375,1329.2342529296875,948724,,,,,,,,
2023-02-06,1308.199951171875,1336.5999755859375,1306.0,1336.5999755859375,1326.25732421875,725380,,,,,,,,
2023-02-07,1336.0,1353.5999755859375,1321.5999755859375,1332.199951171875,1321.891357421875,571454,,,,,,,,
2023-02-08,1345.0,1357.5999755859375,1322.5999755859375,1322.5999755859375,1312.3656005859375,601596,,,,,,,,
