date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NMPGY')","('high', 'NMPGY')","('low', 'NMPGY')","('close', 'NMPGY')","('adj_close', 'NMPGY')","('volume', 'NMPGY')","('currency', '')"
2023-06-21,21.0,21.0,21.0,21.0,21.0,0,,,,,,,,
2023-06-22,21.0,21.0,21.0,21.0,21.0,638,,,,,,,,
2023-06-23,21.79290008544922,21.79290008544922,21.000099182128906,21.68000030517578,21.68000030517578,1314,,,,,,,,
2023-06-26,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2023-06-27,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2023-06-28,21.40999984741211,21.40999984741211,21.059999465942383,21.059999465942383,21.059999465942383,1012,,,,,,,,
2023-06-29,21.059999465942383,22.030000686645508,21.059999465942383,22.0,22.0,1380,,,,,,,,
2023-06-30,21.149999618530273,21.8799991607666,21.149999618530273,21.799999237060547,21.799999237060547,1314,,,,,,,,
2023-07-03,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,0,,,,,,,,
2023-07-05,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,0,,,,,,,,
2023-07-06,21.790000915527344,21.860000610351562,21.790000915527344,21.860000610351562,21.860000610351562,455,,,,,,,,
2023-07-07,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,0,,,,,,,,
2023-07-10,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,0,,,,,,,,
2023-07-11,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,111,,,,,,,,
2023-07-12,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,0,,,,,,,,
2023-07-13,22.25,22.25,21.709999084472656,21.709999084472656,21.709999084472656,911,,,,,,,,
2023-07-14,21.709999084472656,21.709999084472656,21.709999084472656,21.709999084472656,21.709999084472656,0,,,,,,,,
2023-07-17,21.709999084472656,21.709999084472656,21.709999084472656,21.709999084472656,21.709999084472656,0,,,,,,,,
2023-07-18,21.739999771118164,21.809999465942383,21.399900436401367,21.809999465942383,21.809999465942383,750,,,,,,,,
2023-07-19,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,,,,,,,,
2023-07-20,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,,,,,,,,
2023-07-21,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,,,,,,,,
2023-07-24,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,,,,,,,,
2023-07-25,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,,,,,,,,
2023-07-26,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,100,,,,,,,,
2023-07-27,21.0,21.0,21.0,21.0,21.0,100,,,,,,,,
2023-07-28,21.0,21.0,21.0,21.0,21.0,100,,,,,,,,
2023-07-31,21.0,21.0,21.0,21.0,21.0,100,,,,,,,,
2023-08-01,21.0,21.0,21.0,21.0,21.0,100,,,,,,,,
2023-08-02,21.0,21.0,21.0,21.0,21.0,100,,,,,,,,
2023-08-03,21.0,21.0,21.0,21.0,21.0,200,,,,,,,,
2023-08-04,21.0,21.0,21.0,21.0,21.0,0,,,,,,,,
2023-08-07,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-08,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-09,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-10,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-11,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-14,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-15,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-16,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-17,20.5,20.5,20.5,20.5,20.5,100,,,,,,,,
2023-08-18,20.5,20.5,20.5,20.5,20.5,0,,,,,,,,
2023-08-21,20.5,20.5,20.5,20.5,20.5,0,,,,,,,,
2023-08-22,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,100,,,,,,,,
2023-08-23,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,100,,,,,,,,
2023-08-24,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,100,,,,,,,,
2023-08-25,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,100,,,,,,,,
2023-08-28,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,100,,,,,,,,
2023-08-29,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,202,,,,,,,,
2023-08-30,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,0,,,,,,,,
2023-08-31,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,0,,,,,,,,
2023-09-01,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,0,,,,,,,,
2023-09-05,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,0,,,,,,,,
2023-09-06,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,0,,,,,,,,
2023-09-07,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,100,,,,,,,,
2023-09-08,20.100000381469727,21.940000534057617,20.100000381469727,21.940000534057617,21.940000534057617,2663,,,,,,,,
2023-09-11,21.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,0,,,,,,,,
2023-09-12,20.260000228881836,20.260000228881836,20.100000381469727,20.100000381469727,20.100000381469727,977,,,,,,,,
2023-09-13,18.321300506591797,18.321300506591797,18.299999237060547,18.31999969482422,18.31999969482422,590,,,,,,,,
2023-09-14,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,278,,,,,,,,
2023-09-15,16.489999771118164,18.860000610351562,14.649999618530273,18.860000610351562,18.860000610351562,9463,,,,,,,,
2023-09-18,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,0,,,,,,,,
2023-09-19,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,0,,,,,,,,
2023-09-20,17.1200008392334,17.149999618530273,17.1200008392334,17.149999618530273,17.149999618530273,442,,,,,,,,
2023-09-21,17.18000030517578,19.6200008392334,17.18000030517578,19.6200008392334,19.6200008392334,681,,,,,,,,
2023-09-22,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,0,,,,,,,,
2023-09-25,19.5,19.5,19.0,19.0,19.0,200,,,,,,,,
2023-09-26,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-09-27,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-09-28,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-09-29,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-10-02,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-10-03,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-10-04,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-10-05,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-10-06,19.0,19.0,19.0,19.0,19.0,0,,,,,,,,
2023-10-09,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,400,,,,,,,,
2023-10-10,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,0,,,,,,,,
2023-10-11,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,0,,,,,,,,
2023-10-12,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,0,,,,,,,,
2023-10-13,18.5,18.5,18.5,18.5,18.5,315,,,,,,,,
2023-10-16,18.5,18.5,18.5,18.5,18.5,0,,,,,,,,
2023-10-17,18.5,18.5,18.5,18.5,18.5,0,,,,,,,,
2023-10-18,18.5,18.540000915527344,18.5,18.540000915527344,18.540000915527344,400,,,,,,,,
2023-10-19,19.8799991607666,20.43000030517578,19.8799991607666,20.43000030517578,20.43000030517578,400,,,,,,,,
2023-10-20,20.43000030517578,20.43000030517578,20.43000030517578,20.43000030517578,20.43000030517578,0,,,,,,,,
2023-10-23,20.856399536132812,20.856399536132812,19.549999237060547,19.549999237060547,19.549999237060547,900,,,,,,,,
2023-10-24,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,,,,,,,,
2023-10-25,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,,,,,,,,
2023-10-26,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,,,,,,,,
2023-10-27,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,,,,,,,,
2023-10-30,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,,,,,,,,
2023-10-31,19.920000076293945,19.920000076293945,19.360000610351562,19.360000610351562,19.360000610351562,384,,,,,,,,
2023-11-01,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,,,,,,,,
2023-11-02,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,,,,,,,,
2023-11-03,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,,,,,,,,
2023-11-06,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,164,,,,,,,,
2023-11-07,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,20.520000457763672,161,,,,,,,,
2023-11-08,20.0,20.0,20.0,20.0,20.0,131,,,,,,,,
2023-11-09,20.56999969482422,20.56999969482422,20.56999969482422,20.56999969482422,20.56999969482422,137,,,,,,,,
2023-11-10,20.56999969482422,20.56999969482422,20.56999969482422,20.56999969482422,20.56999969482422,0,,,,,,,,
2023-11-13,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,354,,,,,,,,
2023-11-14,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-15,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-16,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-17,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-20,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-21,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-22,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-24,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,20.950000762939453,0,,,,,,,,
2023-11-27,20.0,20.0,20.0,20.0,20.0,187,,,,,,,,
2023-11-28,20.0,20.010000228881836,18.510000228881836,18.510000228881836,18.510000228881836,1329,,,,,,,,
2023-11-29,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,100,,,,,,,,
2023-11-30,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0,,,,,,,,
2023-12-01,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0,,,,,,,,
2023-12-04,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0,,,,,,,,
2023-12-05,18.510000228881836,19.21769905090332,18.510000228881836,18.510000228881836,18.510000228881836,1346,,,,,,,,
2023-12-06,18.790000915527344,19.520000457763672,18.5,18.5,18.5,2700,,,,,,,,
2023-12-07,18.5,19.56999969482422,14.109999656677246,16.969999313354492,16.969999313354492,8334,,,,,,,,
2023-12-08,15.899999618530273,16.0,14.399999618530273,16.0,16.0,1760,,,,,,,,
2023-12-11,15.430000305175781,15.430000305175781,14.25,14.25,14.25,588,,,,,,,,
2023-12-12,14.930000305175781,14.930000305175781,14.449999809265137,14.850000381469727,14.850000381469727,502,,,,,,,,
2023-12-13,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,0,,,,,,,,
2023-12-14,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,210,,,,,,,,
2023-12-15,15.0,15.0,13.729999542236328,13.729999542236328,13.729999542236328,904,,,,,,,,
2023-12-18,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,13.729999542236328,0,,,,,,,,
2023-12-19,14.319999694824219,14.319999694824219,14.319999694824219,14.319999694824219,14.319999694824219,517,,,,,,,,
2023-12-20,13.109999656677246,13.5,12.84000015258789,13.5,13.5,709,,,,,,,,
2023-12-21,11.75,11.75,10.600000381469727,11.489999771118164,11.489999771118164,1965,,,,,,,,
2023-12-22,11.5,11.989999771118164,11.489999771118164,11.989999771118164,11.989999771118164,913,,,,,,,,
2023-12-26,12.970000267028809,13.699999809265137,12.5,13.699999809265137,13.699999809265137,2196,,,,,,,,
2023-12-27,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2023-12-28,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2023-12-29,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2024-01-02,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0,,,,,,,,
2024-01-03,12.5,12.5,12.489999771118164,12.5,12.5,520,,,,,,,,
2024-01-04,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2024-01-05,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2024-01-08,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2024-01-09,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2024-01-10,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2024-01-11,12.5,12.5,12.5,12.5,12.5,0,,,,,,,,
2024-01-12,12.5,12.5,12.489999771118164,12.489999771118164,12.489999771118164,754,,,,,,,,
2024-01-16,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,0,,,,,,,,
2024-01-17,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,0,,,,,,,,
2024-01-18,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,12.489999771118164,0,,,,,,,,
2024-01-19,12.470000267028809,12.5,12.470000267028809,12.5,12.5,1350,,,,,,,,
2024-01-22,11.5,11.5,2.75,4.019999980926514,4.019999980926514,43657,,,,,,,,
2024-01-23,4.010000228881836,5.170000076293945,4.0,5.170000076293945,5.170000076293945,9500,,,,,,,,
2024-01-24,5.169899940490723,5.170000076293945,4.700099945068359,5.012199878692627,5.012199878692627,7458,,,,,,,,
2024-01-25,5.150000095367432,5.150000095367432,5.000500202178955,5.000500202178955,5.000500202178955,3400,,,,,,,,
2024-01-26,5.199999809265137,5.480000019073486,5.199999809265137,5.480000019073486,5.480000019073486,438,,,,,,,,
2024-01-29,4.900000095367432,5.389999866485596,4.699999809265137,4.699999809265137,4.699999809265137,15239,,,,,,,,
2024-01-30,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,0,,,,,,,,
2024-01-31,4.440000057220459,4.5,4.440000057220459,4.5,4.5,701,,,,,,,,
2024-02-01,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,655,,,,,,,,
2024-02-02,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0,,,,,,,,
2024-02-05,4.550000190734863,4.710000038146973,4.409999847412109,4.710000038146973,4.710000038146973,1078,,,,,,,,
2024-02-06,4.510000228881836,5.539999961853027,4.5,5.050000190734863,5.050000190734863,2466,,,,,,,,
2024-02-07,4.675000190734863,5.389999866485596,4.320000171661377,4.590000152587891,4.590000152587891,3636,,,,,,,,
2024-02-08,4.690000057220459,5.400000095367432,4.59499979019165,5.0,5.0,2411,,,,,,,,
2024-02-12,2.0,2.0,1.5,1.5,1.5,1643,,,,,,,,
2024-02-13,2.0,2.0,2.0,2.0,2.0,700,,,,,,,,
2024-02-14,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-02-15,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-02-16,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-02-20,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-02-21,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-02-22,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-02-23,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2024-02-26,2.4000000953674316,2.4000000953674316,2.25,2.25,2.25,1200,,,,,,,,
2024-02-27,2.5,2.5,2.5,2.5,2.5,16266,,,,,,,,
2024-02-28,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2024-02-29,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2024-03-01,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2024-03-04,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2024-03-05,4.0,4.0,4.0,4.0,4.0,3001,,,,,,,,
2024-03-06,4.199999809265137,4.5,4.199999809265137,4.5,4.5,3502,,,,,,,,
2024-03-07,4.599999904632568,4.599999904632568,4.03000020980835,4.03000020980835,4.03000020980835,2701,,,,,,,,
2024-03-08,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,0,,,,,,,,
2024-03-11,4.0,4.0,4.0,4.0,4.0,112,,,,,,,,
2024-03-12,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2024-03-13,4.25,4.400000095367432,4.25,4.400000095367432,4.400000095367432,4931,,,,,,,,
2024-03-14,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,0,,,,,,,,
2024-03-15,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,2335,,,,,,,,
2024-03-18,4.599999904632568,5.5,4.0,5.300000190734863,5.300000190734863,7232,,,,,,,,
2024-03-19,5.599999904632568,5.599999904632568,4.0,5.599999904632568,5.599999904632568,1974,,,,,,,,
2024-03-20,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,1772,,,,,,,,
2024-03-21,5.400000095367432,5.400000095367432,5.315999984741211,5.400000095367432,5.400000095367432,1500,,,,,,,,
2024-03-22,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,,,,,,,
2024-03-25,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0,,,,,,,,
2024-03-26,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1595,,,,,,,,
2024-03-27,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1436,,,,,,,,
2024-03-28,4.699999809265137,5.25,4.699999809265137,5.25,5.25,1592,,,,,,,,
2024-04-01,4.699999809265137,4.699999809265137,4.25,4.25,4.25,2163,,,,,,,,
2024-04-02,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-04-03,4.699999809265137,4.699999809265137,4.25,4.25,4.25,5146,,,,,,,,
2024-04-04,4.5,4.5,4.5,4.5,4.5,400,,,,,,,,
2024-04-05,4.25,4.25,3.059999942779541,3.059999942779541,3.059999942779541,3025,,,,,,,,
2024-04-08,3.059999942779541,3.059999942779541,3.059999942779541,3.059999942779541,3.059999942779541,0,,,,,,,,
2024-04-09,4.25,4.25,4.25,4.25,4.25,3180,,,,,,,,
2024-04-10,4.289999961853027,5.25,4.289999961853027,5.199999809265137,5.199999809265137,1148,,,,,,,,
2024-04-11,4.519999980926514,4.519999980926514,4.519999980926514,4.519999980926514,4.519999980926514,763,,,,,,,,
2024-04-12,4.519999980926514,4.534999847412109,4.519999980926514,4.534999847412109,4.534999847412109,3200,,,,,,,,
2024-04-15,4.25,4.25,4.25,4.25,4.25,687,,,,,,,,
2024-04-16,3.5,3.5,3.5,3.5,3.5,618,,,,,,,,
2024-04-17,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2024-04-18,4.25,4.25,3.9000000953674316,3.9000000953674316,3.9000000953674316,1766,,,,,,,,
2024-04-19,4.25,4.25,3.990000009536743,3.990000009536743,3.990000009536743,1384,,,,,,,,
2024-04-22,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,500,,,,,,,,
2024-04-23,4.25,4.25,4.25,4.25,4.25,450,,,,,,,,
2024-04-24,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-04-25,4.25,4.25,4.25,4.25,4.25,430,,,,,,,,
2024-04-26,4.25,4.25,4.25,4.25,4.25,365,,,,,,,,
2024-04-29,4.25,4.25,4.25,4.25,4.25,328,,,,,,,,
2024-04-30,4.25,4.25,4.25,4.25,4.25,296,,,,,,,,
2024-05-01,4.25,4.25,4.25,4.25,4.25,266,,,,,,,,
2024-05-02,4.25,4.25,4.099999904632568,4.25,4.25,3339,,,,,,,,
2024-05-03,4.239999771118164,4.25,4.239999771118164,4.25,4.25,1132,,,,,,,,
2024-05-06,4.25,4.25,4.25,4.25,4.25,572,,,,,,,,
2024-05-07,4.25,4.25,4.25,4.25,4.25,175,,,,,,,,
2024-05-08,4.25,4.25,4.25,4.25,4.25,157,,,,,,,,
2024-05-09,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-05-10,4.25,4.25,4.25,4.25,4.25,0,,,,,,,,
2024-05-13,4.75,5.650000095367432,4.75,5.485000133514404,5.485000133514404,6343,,,,,,,,
2024-05-14,5.369999885559082,6.0,5.369999885559082,6.0,6.0,1426,,,,,,,,
2024-05-15,6.010000228881836,6.010000228881836,6.0,6.0,6.0,565,,,,,,,,
2024-05-16,5.699999809265137,5.849999904632568,5.699999809265137,5.849999904632568,5.849999904632568,1803,,,,,,,,
2024-05-17,5.829999923706055,7.5,5.829999923706055,7.5,7.5,4600,,,,,,,,
2024-05-20,7.0,8.0,5.510000228881836,7.25,7.25,3627,,,,,,,,
2024-05-21,7.489999771118164,8.5,7.489999771118164,8.5,8.5,501,,,,,,,,
2024-05-22,8.5,8.5,8.5,8.5,8.5,0,,,,,,,,
2024-05-23,8.5,8.5,8.5,8.5,8.5,100,,,,,,,,
2024-05-24,7.0,7.0,7.0,7.0,7.0,100,,,,,,,,
2024-05-28,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-05-29,6.0,6.0,6.0,6.0,6.0,1001,,,,,,,,
2024-05-30,6.0,6.0,6.0,6.0,6.0,0,,,,,,,,
2024-05-31,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,800,,,,,,,,
2024-06-03,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0,,,,,,,,
2024-06-04,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0,,,,,,,,
2024-06-05,6.25,8.0,6.239999771118164,7.805600166320801,7.805600166320801,5625,,,,,,,,
2024-06-06,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-07,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-10,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-11,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-12,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-13,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-14,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-17,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-18,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-20,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,7.805600166320801,0,,,,,,,,
2024-06-21,6.5,6.5,6.5,6.5,6.5,101,,,,,,,,
2024-06-24,6.5,6.5,6.5,6.5,6.5,0,,,,,,,,
2024-06-25,6.5,6.5,6.5,6.5,6.5,0,,,,,,,,
2024-06-26,6.5,6.5,6.5,6.5,6.5,0,,,,,,,,
2024-06-27,7.0,7.0,7.0,7.0,7.0,100,,,,,,,,
2024-06-28,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-01,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-02,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-03,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-05,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-08,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-09,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-10,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-11,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-12,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-15,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-16,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-17,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-18,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-19,7.0,7.0,7.0,7.0,7.0,0,,,,,,,,
2024-07-22,5.199999809265137,5.199999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,700,,,,,,,,
2024-07-23,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-07-24,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-07-25,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-07-26,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-07-29,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-07-30,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-07-31,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-08-01,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-08-02,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-08-05,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-08-06,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
2024-08-07,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,,,,,,,,
